Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,,
S4,2020,6,19,1,44,3,45.396099,-71.867531,201.89999,15,82.1,17,60,614.4,8089,852.44928,2406,625,560,3276,OK,,
S5,2020,6,19,1,44,5,45.396099,-71.867531,202.10001,15,82.1,17,60,614.4,3055,0.926405,205,141,116,373,OK,,
S6,2020,6,19,1,44,8,45.396111,-71.867531,202.2,15,82.1,17,60,614.4,2310,1.578803,363,229,167,679,OK,,
S1,2020,6,19,1,44,10,45.396168,-71.867531,202,15,82,17,60,614.4,2210,23.512423,5548,3429,2471,10528,OK,,
S2,2020,6,19,1,44,12,45.396324,-71.867531,201.60001,15,82,17,60,614.4,1671,4.123155,1778,819,545,3074,OK,,
S3,2020,6,19,1,44,15,45.396458,-71.867538,200.8,15,82,17,60,614.4,1778,2.674832,594,331,169,1117,OK,,
S4,2020,6,19,1,44,17,45.396667,-71.867538,199.3,15,82.1,17,60,614.4,3351,3.823052,3267,1140,608,5072,OK,,
S5,2020,6,19,1,44,20,45.39682,-71.867538,198.8,15,82.3,17,60,614.4,1695,3.222846,1435,654,436,2484,OK,,
S6,2020,6,19,1,44,22,45.397057,-71.867538,197.89999,15,82.4,17,60,614.4,1634,0.456679,152,70,35,255,UE,,
S1,2020,6,19,1,44,25,45.397217,-71.867546,197.39999,15,82.6,17,60,614.4,3889,5.793294,5797,1905,929,8551,OK,,
S2,2020,6,19,1,44,27,45.397457,-71.867554,197.39999,15,82.8,17,60,614.4,5882,0.404487,1667,478,249,2406,OK,,
S3,2020,6,19,1,44,30,45.397614,-71.867554,196.2,15,82.9,17,60,614.4,1650,1.513563,358,182,74,637,UE,,
S4,2020,6,19,1,44,32,45.397766,-71.867554,196,15,82.9,17,60,614.4,2188,5.454047,2709,1023,433,4361,OK,,
S5,2020,6,19,1,44,35,45.397999,-71.867554,196,15,83,17,60,614.4,1875,0.274007,124,51,25,198,UE,,
S6,2020,6,19,1,44,37,45.398151,-71.867554,195.60001,15,83.1,17,60,614.4,1634,0.482775,155,71,33,259,UE,,
S1,2020,6,19,1,44,39,45.398365,-71.867561,195.39999,15,83.2,17,60,614.4,2942,6.510932,4548,1580,707,6819,OK,,
S2,2020,6,19,1,44,42,45.398457,-71.867569,195.2,15,83.3,17,60,614.4,2124,5.37576,2469,923,331,4013,OK,,
S3,2020,6,19,1,44,44,45.398628,-71.867599,194.7,15,83.2,17,60,614.4,1622,1.91805,527,244,91,914,UE,,
S4,2020,6,19,1,44,47,45.398769,-71.86763,194.2,15,83.1,17,60,614.4,3623,0.691542,685,245,152,1023,OK,,
S5,2020,6,19,1,44,49,45.398972,-71.867722,193.8,15,83.1,17,60,614.4,1655,0.247911,102,47,29,160,UE,,
S6,2020,6,19,1,44,52,45.399071,-71.867767,193.60001,15,83.2,17,60,614.4,2083,1.030789,506,198,94,804,UE,,
S1,2020,6,19,1,44,54,45.399174,-71.867783,193.60001,15,83.2,17,60,614.4,1633,4.958225,1124,555,179,1988,OK,,
S2,2020,6,19,1,44,57,45.399227,-71.867729,193,15,83.1,17,60,614.4,3563,0.352295,320,107,51,482,UE,,
S3,2020,6,19,1,44,59,45.399265,-71.867607,192.39999,15,83.1,17,60,614.4,1670,0.365343,155,71,45,248,UE,,
S4,2020,6,19,1,45,2,45.399288,-71.867401,192.60001,15,83,17,60,614.4,1651,0.965549,368,189,142,595,OK,,
S5,2020,6,19,1,45,4,45.399311,-71.867256,192.7,15,82.9,17,60,614.4,2113,0.234863,77,45,37,118,UE,,
S6,2020,6,19,1,45,6,45.399349,-71.867043,192.89999,15,82.9,17,60,614.4,1620,1.174316,441,217,149,731,OK,,
S1,2020,6,19,1,45,9,45.399364,-71.866898,192.8,15,82.8,17,60,614.4,2294,1.722331,468,286,228,809,OK,,
S2,2020,6,19,1,45,11,45.399384,-71.866722,191.89999,15,82.8,17,60,614.4,2114,0.717638,469,200,147,709,OK,,
S3,2020,6,19,1,45,14,45.399391,-71.866692,191.2,15,82.7,17,60,614.4,1993,0.456679,176,99,87,254,UE,,
S4,2020,6,19,1,45,16,45.399395,-71.866699,191.2,15,82.7,17,60,614.4,3642,2.04853,2259,864,646,3533,OK,,
S5,2020,6,19,1,45,19,45.399395,-71.86673,191,15,82.7,17,60,614.4,3080,0.234863,76,48,45,105,UE,,
S6,2020,6,19,1,45,21,45.399395,-71.866737,191,15,82.6,17,60,614.4,1622,0.313151,144,72,58,234,UE,,
S1,2020,6,19,1,45,24,45.399406,-71.866661,190.7,15,82.6,17,60,614.4,1859,4.070963,1422,787,639,2453,OK,,
S2,2020,6,19,1,45,26,45.399441,-71.866547,190.39999,15,82.5,17,60,614.4,2622,2.948839,2400,985,750,3897,OK,,
S3,2020,6,19,1,45,28,45.399471,-71.86631,190.2,15,82.5,17,60,614.4,1834,0.613254,361,163,127,545,OK,,
S4,2020,6,19,1,45,31,45.399509,-71.866196,189.89999,15,82.5,17,60,614.4,2928,0.76983,194,128,109,326,OK,,
S5,2020,6,19,1,45,33,45.399616,-71.86615,190.10001,15,82.5,17,60,614.4,1666,0.665446,284,131,86,466,UE,,
S2,2020,6,19,1,45,41,45.399963,-71.866211,192,15,82.4,17,60,614.4,2179,0.156576,90,36,21,137,UE,,
S3,2020,6,19,1,45,43,45.400131,-71.866211,192,15,82.4,17,60,614.4,1707,0.469727,120,64,35,195,UE,,
S4,2020,6,19,1,45,46,45.400257,-71.866211,192.89999,15,82.5,17,60,614.4,1625,6.45874,1832,844,330,3203,OK,,
S5,2020,6,19,1,45,48,45.400368,-71.866203,193.2,14,82.5,16.9,60,614.4,3067,0.861165,144,108,78,270,UE,,
S1,2020,6,19,1,45,53,45.400669,-71.866211,193,15,82.6,17,60,614.4,1747,0.587158,110,61,21,199,UE,,
S2,2020,6,19,1,45,55,45.400864,-71.866219,193.3,15,82.6,17,60,614.4,1620,2.883599,725,344,118,1334,OK,,
S3,2020,6,19,1,45,58,45.400986,-71.866211,193.5,15,82.7,17,60,614.4,1752,0.326199,94,51,34,151,UE,,
S4,2020,6,19,1,46,0,45.401112,-71.866219,193.7,14,82.7,17,60,614.4,2243,1.487467,875,348,206,1361,OK,,
S5,2020,6,19,1,46,3,45.401161,-71.866272,193.8,15,82.7,17,60,614.4,1635,6.889323,2018,911,347,3427,OK,,
S2,2020,6,19,1,46,10,45.401199,-71.866982,193.60001,15,82.7,17,60,614.4,1859,0.208767,78,43,36,110,UE,,
S3,2020,6,19,1,46,13,45.401199,-71.867126,193.7,15,82.8,17,60,614.4,3570,1.122124,238,172,147,527,OK,,
S4,2020,6,19,1,46,15,45.40123,-71.867218,193.60001,20,82.9,17,60,614.4,2645,0.626302,176,111,95,292,UE,,
S6,2020,6,19,1,46,20,45.401463,-71.867249,192.89999,20,82.9,17,60,614.4,2013,0.208767,64,37,29,112,UE,,
S1,2020,6,19,1,46,22,45.401665,-71.867264,193.2,14,82.8,17,60,614.4,1822,4.201443,1310,724,540,2327,OK,,
S2,2020,6,19,1,46,25,45.401798,-71.867271,193.5,15,82.8,17,60,614.4,1676,0.743734,364,170,126,635,OK,,
S4,2020,6,19,1,46,30,45.402145,-71.867287,193.8,20,83,17,60,614.4,2406,1.709283,324,216,143,669,OK,,
S5,2020,6,19,1,46,32,45.402363,-71.867294,193.5,20,83.1,17,60,614.4,3222,0.652398,91,74,50,204,UE,,
S1,2020,6,19,1,46,37,45.40276,-71.867302,193.8,20,83.4,17,60,614.4,2283,1.826714,530,320,263,897,OK,,
S2,2020,6,19,1,46,40,45.40292,-71.867302,194.3,15,83.5,17,60,614.4,2179,1.40918,904,378,266,1508,OK,,
S4,2020,6,19,1,46,45,45.40329,-71.867302,195.2,20,83.6,17,60,614.4,2360,6.850179,1001,708,365,2234,OK,,
S5,2020,6,19,1,46,47,45.403431,-71.867302,194.89999,20,83.6,17,60,614.4,2232,0.339247,84,52,38,142,UE,,
S6,2020,6,19,1,46,49,45.403618,-71.86731,195.60001,20,83.6,17,60,614.4,3262,0.247911,42,32,24,80,UE,,
S1,2020,6,19,1,46,52,45.403679,-71.867325,195.8,20,83.7,17,60,614.4,3836,1.082981,149,128,96,321,UE,,
S2,2020,6,19,1,46,54,45.403687,-71.867325,195.39999,20,83.6,17,60,614.4,1705,1.291748,371,197,124,639,OK,,
S3,2020,6,19,1,46,57,45.40366,-71.867325,195.5,20,83.6,17,60,614.4,2426,1.604899,368,236,177,707,OK,,
S4,2020,6,19,1,46,59,45.403648,-71.867325,195.5,20,83.5,17,60,614.4,2987,1.004693,210,146,116,386,OK,,
S5,2020,6,19,1,47,2,45.403648,-71.867325,196.3,20,83.5,17,60,614.4,3083,0.521918,116,80,66,196,UE,,
S6,2020,6,19,1,47,4,45.403645,-71.867325,196.7,20,83.4,17,60,614.4,3231,0.260959,41,32,23,79,UE,,
S1,2020,6,19,1,47,7,45.403645,-71.867325,197.10001,20,83.4,17,60,614.4,3955,0.469727,84,66,55,174,UE,,
S2,2020,6,19,1,47,9,45.403641,-71.867325,197.2,20,83.4,17.1,60,614.4,1711,1.657091,710,318,197,1167,OK,,
S3,2020,6,19,1,47,11,45.403641,-71.867325,197.3,20,83.2,17,60,614.4,2210,1.2787,320,196,146,598,OK,,
S4,2020,6,19,1,47,14,45.403641,-71.867325,197.5,20,83.2,17,60,614.4,3036,1.004693,211,147,118,394,OK,,
S5,2020,6,19,1,47,16,45.403671,-71.867302,197.2,20,83.1,17,60,614.4,3557,1.2787,224,172,137,414,OK,,
S6,2020,6,19,1,47,19,45.403706,-71.867218,197.60001,20,83.1,17,60,614.4,2739,0.352295,83,55,44,143,UE,,
S1,2020,6,19,1,47,21,45.403728,-71.866982,198,15,83,17,60,614.4,1632,9.172715,3258,1641,1132,5645,OK,,
S2,2020,6,19,1,47,24,45.403736,-71.866776,198.2,20,83,17,60,614.4,1620,2.387777,1050,515,394,1697,OK,,
S3,2020,6,19,1,47,26,45.403751,-71.866486,198.2,20,83,17,60,614.4,3230,2.283393,280,239,151,655,OK,,
S4,2020,6,19,1,47,29,45.403759,-71.86631,198.7,15,83,17,60,614.4,1822,1.513563,762,334,223,1232,OK,,
S5,2020,6,19,1,47,31,45.403763,-71.866142,199,20,82.9,17,60,614.4,1828,0.260959,83,46,34,139,UE,,
S6,2020,6,19,1,47,34,45.403786,-71.865929,199.60001,20,82.9,17,60,614.4,1623,1.722331,679,327,223,1122,OK,,
S1,2020,6,19,1,47,36,45.40379,-71.865784,200.10001,20,82.9,17,60,614.4,2508,0.365343,103,64,54,181,UE,,
S2,2020,6,19,1,47,38,45.403793,-71.865562,200.7,20,82.9,17,60,614.4,1624,0.900309,379,183,131,628,OK,,
S3,2020,6,19,1,47,41,45.403793,-71.865402,200.89999,20,82.9,17,60,614.4,1694,0.600206,279,128,89,446,UE,,
S4,2020,6,19,1,47,43,45.403797,-71.865234,200.89999,20,82.9,17.1,60,614.4,1869,1.487467,811,356,252,1279,OK,,
S5,2020,6,19,1,47,46,45.403797,-71.865158,200.8,20,82.9,17,60,614.4,2399,0.169623,139,59,47,222,UE,,
S6,2020,6,19,1,47,48,45.403801,-71.865021,201.10001,20,82.9,17.1,60,614.4,1622,1.970242,734,363,250,1241,OK,,
S1,2020,6,19,1,47,51,45.403805,-71.864883,201,20,82.9,17.1,60,614.4,1967,25.861055,14025,5944,3888,22514,OK,,
S2,2020,6,19,1,47,53,45.403816,-71.864655,201,20,82.8,17,60,614.4,3075,5.506239,4729,1793,1191,7543,OK,,
S3,2020,6,19,1,47,56,45.403824,-71.864494,201.10001,20,82.9,17,60,614.4,1758,0.417535,179,78,45,290,UE,,
S4,2020,6,19,1,47,58,45.403828,-71.864342,201.60001,20,82.9,17.1,60,614.4,2806,0.652398,567,230,176,860,OK,,
S5,2020,6,19,1,48,1,45.403831,-71.864098,202,20,82.9,17,60,614.4,1866,0.156576,54,30,24,90,UE,,
S6,2020,6,19,1,48,3,45.403839,-71.863892,202.7,20,82.9,17.1,60,614.4,2731,2.04853,1765,724,563,2783,OK,,
S1,2020,6,19,1,48,5,45.403828,-71.863518,203.89999,15,82.9,17,60,614.4,1916,0.13048,54,30,26,93,UE,,
S2,2020,6,19,1,48,8,45.403801,-71.863258,204.2,20,83.1,17.1,60,614.4,2877,1.670139,1528,625,495,2491,OK,,
S3,2020,6,19,1,48,10,45.40369,-71.862831,204.60001,20,83.2,17.1,60,614.4,2136,0.365343,104,62,48,188,UE,,
S4,2020,6,19,1,48,13,45.403587,-71.862541,205,20,83.4,17,60,614.4,2077,1.356988,345,206,149,628,OK,,
S5,2020,6,19,1,48,15,45.403439,-71.862152,205,20,83.6,17.1,60,614.4,2127,3.823052,912,555,391,1720,OK,,
S3,2020,6,19,1,48,25,45.403255,-71.861275,208.39999,20,83.9,17.1,60,614.4,2472,1.304796,299,193,146,587,OK,,
S4,2020,6,19,1,48,28,45.403271,-71.861015,208.60001,20,83.8,17,60,614.4,1865,1.865858,970,421,281,1506,OK,,
S5,2020,6,19,1,48,30,45.403301,-71.860809,208.89999,20,83.8,17.1,60,614.4,1862,0.391439,112,63,45,182,UE,,
S6,2020,6,19,1,48,32,45.40337,-71.860451,208.89999,20,83.8,17.1,60,614.4,2130,0.861165,207,126,89,363,UE,,
S1,2020,6,19,1,48,35,45.403427,-71.860168,208.89999,20,83.8,17.1,60,614.4,1622,4.384114,2020,989,777,3304,OK,,
S2,2020,6,19,1,48,37,45.403542,-71.859711,208.3,20,83.8,17.1,60,614.4,2994,0.052192,1581,508,388,2366,OK,,
S3,2020,6,19,1,48,40,45.403633,-71.859406,207.89999,20,84,17.1,60,614.4,1704,5.94987,2225,1175,923,3851,OK,,
S4,2020,6,19,1,48,42,45.403774,-71.858963,207.89999,20,84,17.1,60,614.4,4794,0.926405,1373,454,272,2016,OK,,
S5,2020,6,19,1,48,45,45.403877,-71.858673,207.10001,20,84.2,17.1,60,614.4,2009,0.156576,97,42,31,147,UE,,
S6,2020,6,19,1,48,47,45.40398,-71.858383,206.7,20,84.2,17.1,60,614.4,1705,0.300103,176,83,69,276,UE,,
S1,2020,6,19,1,48,50,45.404156,-71.857933,206.7,15,84.3,17.1,60,614.4,2248,8.011447,5907,2539,2016,9534,OK,,
S2,2020,6,19,1,48,52,45.404282,-71.85762,207.2,20,84.3,17.1,60,614.4,3717,2.5574,2941,1134,872,4656,OK,,
S3,2020,6,19,1,48,54,45.404465,-71.857147,207.2,20,84.4,17.1,60,614.4,2676,4.645073,950,644,480,1874,OK,,
S4,2020,6,19,1,48,57,45.404583,-71.856834,207.10001,20,84.4,17.1,60,614.4,2283,2.661784,1916,811,620,3142,OK,,
S5,2020,6,19,1,48,59,45.404762,-71.856369,207,20,84.5,17.1,60,614.4,2295,0.548014,139,86,66,251,UE,,
S6,2020,6,19,1,49,2,45.404888,-71.856056,206.8,20,84.6,17.1,60,614.4,1738,0.469727,170,91,71,282,UE,,
S1,2020,6,19,1,49,4,45.405087,-71.855629,206.3,20,84.6,17.1,60,614.4,2043,1.878906,629,361,302,1076,OK,,
S2,2020,6,19,1,49,7,45.405254,-71.855408,205.89999,20,84.7,17.1,60,614.4,1781,3.353326,1546,677,423,2626,OK,,
S3,2020,6,19,1,49,9,45.405548,-71.855148,205.89999,20,84.8,17.1,60,614.4,1634,1.944146,722,365,263,1277,OK,,
S4,2020,6,19,1,49,12,45.405739,-71.854996,205.7,20,84.8,17.1,60,614.4,1746,2.009386,946,423,281,1559,OK,,
S5,2020,6,19,1,49,14,45.405903,-71.854797,205.5,20,84.8,17.1,60,614.4,2064,0.326199,119,68,59,198,UE,,
S6,2020,6,19,1,49,17,45.406048,-71.854408,205.3,20,84.9,17.1,60,614.4,1952,0.521918,167,95,75,292,UE,,
S3,2020,6,19,1,49,24,45.406055,-71.853279,206.3,20,85.1,17.1,60,614.4,1908,0.156576,63,35,30,92,UE,,
S4,2020,6,19,1,49,26,45.406052,-71.852867,208.10001,20,85.1,17.1,60,614.4,48528,850.55731,1713,284,330,2107,OK,,
S5,2020,6,19,1,49,29,45.406052,-71.852715,208.89999,20,85.1,17.1,60,614.4,4627,2.857503,396,356,292,991,OK,,
S2,2020,6,19,1,49,36,45.406048,-71.852661,209.3,20,85,17.1,60,614.4,2170,0.182671,79,45,42,107,UE,,
S3,2020,6,19,1,49,39,45.406048,-71.852661,209.5,20,85,17.2,60,614.4,15577,854.92841,201,57,54,273,UE,,
S4,2020,6,19,1,49,41,45.406048,-71.852661,209.60001,20,84.8,17.1,60,614.4,43699,848.26093,2372,348,416,2903,OK,,
S5,2020,6,19,1,49,44,45.406044,-71.852661,209.7,20,84.8,17.1,60,614.4,3516,1.98329,379,282,231,839,OK,,
S2,2020,6,19,1,49,51,45.40604,-71.852661,209.7,20,84.7,17.1,60,614.4,2449,0.182671,65,39,35,95,UE,,
S3,2020,6,19,1,49,53,45.406044,-71.8526,210.10001,20,84.7,17.2,60,614.4,36562,852.37103,837,97,126,969,UE,,
S4,2020,6,19,1,49,56,45.406101,-71.852486,210.3,20,84.6,17.1,60,614.4,1630,0.795925,369,178,136,600,OK,,
S5,2020,6,19,1,49,58,45.406307,-71.852364,210.5,20,84.5,17.1,60,614.4,2011,0.234863,65,38,28,115,UE,,
S6,2020,6,19,1,50,1,45.406506,-71.85231,211,20,84.5,17.2,60,614.4,1651,0.626302,207,93,43,346,UE,,
S2,2020,6,19,1,50,6,45.407021,-71.852203,212,20,84.6,17.2,60,614.4,1748,3.157606,1165,492,213,2012,OK,,
S4,2020,6,19,1,50,11,45.40752,-71.852058,215.10001,20,84.7,17.1,60,614.4,4354,0.587158,798,290,209,1201,OK,,
S5,2020,6,19,1,50,13,45.407707,-71.851974,216.5,20,84.8,17.1,60,614.4,2211,10.373128,2351,1464,1027,4236,OK,,
S6,2020,6,19,1,50,15,45.407986,-71.851852,218.5,20,84.8,17.1,60,614.4,1775,0.70459,195,107,70,329,UE,,
S2,2020,6,19,1,50,20,45.408409,-71.851784,221,20,85,17.2,60,614.4,2778,0.50887,419,166,118,667,OK,,
S3,2020,6,19,1,50,23,45.408512,-71.851791,221.7,20,84.9,17.1,60,614.4,2492,2.713976,632,407,313,1205,OK,,
S4,2020,6,19,1,50,25,45.408569,-71.851799,221.7,20,84.8,17.1,60,614.4,41522,850.70087,3232,805,765,4389,OK,,
S5,2020,6,19,1,50,28,45.408573,-71.851799,222.3,20,84.9,17.2,60,614.4,2162,11.769259,2865,1748,1265,5306,OK,,
S6,2020,6,19,1,50,30,45.408577,-71.851799,222.3,20,84.8,17.2,60,614.4,1994,2.348633,621,363,261,1137,OK,,
S1,2020,6,19,1,50,33,45.408611,-71.851807,222.5,20,84.7,17.2,60,614.4,2160,8.859565,2203,1339,982,4158,OK,,
S2,2020,6,19,1,50,35,45.408695,-71.851822,223.10001,20,84.7,17.2,60,614.4,2396,4.866889,3703,1557,1205,6131,OK,,
S3,2020,6,19,1,50,37,45.408829,-71.851944,223.8,20,84.6,17.1,60,614.4,10150,852.87988,2173,570,500,3003,OK,,
S4,2020,6,19,1,50,40,45.408867,-71.852112,223.89999,20,84.6,17.1,60,614.4,2383,1.774523,400,256,188,775,OK,,
S5,2020,6,19,1,50,42,45.408859,-71.852448,224.39999,20,84.5,17.2,60,614.4,5266,3.810004,343,397,305,1035,OK,,
S6,2020,6,19,1,50,45,45.408852,-71.852707,224.89999,20,84.5,17.2,60,614.4,1915,0.678494,148,87,50,275,UE,,
S1,2020,6,19,1,50,47,45.408852,-71.853134,226.10001,20,84.5,17.2,60,614.4,1621,15.553168,5063,2471,1454,8867,OK,,
S2,2020,6,19,1,50,50,45.408859,-71.853447,227.2,20,84.7,17.2,60,614.4,1642,0.939453,395,186,127,701,OK,,
S3,2020,6,19,1,50,52,45.408867,-71.853882,227.2,20,84.7,17.2,60,614.4,1641,6.158637,1806,806,292,3096,OK,,
S4,2020,6,19,1,50,55,45.408875,-71.854179,229.7,20,84.8,17.2,60,614.4,1620,6.706651,1804,864,360,3160,OK,,
S5,2020,6,19,1,50,57,45.408894,-71.854477,230.8,20,84.8,17.2,60,614.4,3243,3.248942,414,348,226,1003,OK,,
S6,2020,6,19,1,51,0,45.408909,-71.854927,232.7,20,84.8,17.1,60,614.4,1626,0.743734,200,98,44,349,UE,,
S1,2020,6,19,1,51,2,45.408913,-71.855103,233.8,20,84.8,17.1,60,614.4,1685,1.370036,275,145,46,508,UE,,
S2,2020,6,19,1,51,4,45.408909,-71.855118,234.8,20,84.9,17.2,60,614.4,1676,9.52501,2140,1118,463,4064,OK,,
S3,2020,6,19,1,51,7,45.408905,-71.855042,234.7,20,84.9,17.2,60,614.4,1878,5.81939,2331,932,366,3808,OK,,
S4,2020,6,19,1,51,9,45.408894,-71.854858,234,20,84.8,17.2,60,614.4,1661,8.076687,2477,1083,391,4172,OK,,
S5,2020,6,19,1,51,12,45.408894,-71.854805,234,20,84.8,17.2,60,614.4,3657,1.878906,213,196,131,546,OK,,
S6,2020,6,19,1,51,14,45.408897,-71.85482,234,20,84.7,17.2,60,614.4,2051,0.678494,132,82,46,259,UE,,
S2,2020,6,19,1,51,19,45.409107,-71.854897,234.89999,20,84.7,17.2,60,614.4,1627,0.208767,80,38,24,138,UE,,
S4,2020,6,19,1,51,24,45.409332,-71.854874,237.8,20,84.6,17.2,60,614.4,1945,2.400825,1369,592,417,2230,OK,,
S5,2020,6,19,1,51,27,45.409458,-71.854858,238,20,84.6,17.2,60,614.4,1840,0.352295,137,75,64,221,UE,,
S6,2020,6,19,1,51,29,45.409538,-71.854851,238.2,20,84.5,17.2,60,614.4,1649,1.14822,551,262,200,905,OK,,
S1,2020,6,19,1,51,31,45.409695,-71.854836,239.10001,20,84.5,17.2,60,614.4,3769,0.13048,44,29,28,69,UE,,
S2,2020,6,19,1,51,34,45.409832,-71.854836,240.60001,20,84.5,17.2,60,614.4,1659,0.117432,65,31,25,95,UE,,
S3,2020,6,19,1,51,36,45.410053,-71.854813,242.7,20,84.4,17.2,60,614.4,3227,0.404487,114,75,68,158,UE,,
S4,2020,6,19,1,51,39,45.410206,-71.854805,244,20,84.4,17.2,60,614.4,2188,0.57411,187,110,93,307,UE,,
S2,2020,6,19,1,51,49,45.410927,-71.854759,248.8,20,84.3,17.2,60,614.4,1642,0.221815,135,66,59,190,UE,,
S3,2020,6,19,1,51,51,45.411034,-71.854744,249,20,84.3,17.2,60,614.4,2000,0.195719,86,48,44,119,UE,,
S4,2020,6,19,1,51,54,45.411152,-71.854736,248.89999,20,84.3,17.2,60,614.4,1774,1.056885,338,184,135,591,OK,,
S5,2020,6,19,1,51,56,45.411217,-71.854729,248.89999,20,84.3,17.3,60,614.4,2950,0.417535,80,57,43,132,UE,,
S6,2020,6,19,1,51,58,45.411304,-71.854721,248.7,20,84.3,17.3,60,614.4,1771,2.935791,733,404,238,1383,OK,,
S1,2020,6,19,1,52,1,45.411331,-71.854744,248.5,20,84.3,17.3,60,614.4,2421,17.262449,2341,1713,847,5321,OK,,
S2,2020,6,19,1,52,3,45.411316,-71.854813,248.89999,20,84.3,17.3,60,614.4,1831,8.572509,1742,1001,487,3457,OK,,
S3,2020,6,19,1,52,6,45.411289,-71.854813,248.60001,20,84.3,17.3,60,614.4,1799,3.19675,690,389,197,1315,OK,,
S4,2020,6,19,1,52,8,45.411243,-71.854782,248.60001,20,84.3,17.3,60,614.4,3192,0.561062,575,232,186,873,OK,,
S5,2020,6,19,1,52,11,45.411163,-71.854759,248.7,20,84.3,17.3,60,614.4,1686,0.13048,65,34,30,94,UE,,
S6,2020,6,19,1,52,13,45.410961,-71.854759,248.7,20,84.1,17.2,60,614.4,1639,0.600206,307,148,119,496,OK,,
S2,2020,6,19,1,52,18,45.410652,-71.85479,248.2,20,84.3,17.3,60,614.4,2066,0.104384,89,41,38,118,UE,,
S3,2020,6,19,1,52,20,45.410408,-71.854805,246.7,20,84.3,17.3,60,614.4,2468,0.352295,120,72,65,176,UE,,
S4,2020,6,19,1,52,23,45.410233,-71.85482,245,20,84.4,17.3,60,614.4,3379,0.665446,167,114,101,268,OK,,
S5,2020,6,19,1,52,25,45.409966,-71.854843,242.7,20,84.4,17.3,60,614.4,6341,0.404487,87,70,69,108,UE,,
S6,2020,6,19,1,52,28,45.409775,-71.854866,241,20,84.5,17.3,60,614.4,1621,0.717638,334,164,129,558,OK,,
S1,2020,6,19,1,52,30,45.409481,-71.854897,239.3,15,84.5,17.3,60,614.4,3468,0.13048,39,26,24,68,UE,,
S2,2020,6,19,1,52,33,45.409294,-71.854904,238.60001,15,84.5,17.3,60,614.4,1648,0.352295,204,99,86,289,UE,,
S3,2020,6,19,1,52,35,45.409073,-71.854935,238.60001,15,84.5,17.3,60,614.4,2604,1.40918,296,198,147,619,OK,,
S4,2020,6,19,1,52,38,45.408978,-71.854942,235.5,20,84.6,17.3,60,614.4,1834,1.082981,527,228,144,834,OK,,
S5,2020,6,19,1,52,40,45.408916,-71.854965,235.60001,20,84.6,17.3,60,614.4,3009,0.352295,63,46,34,125,UE,,
S6,2020,6,19,1,52,43,45.40889,-71.855133,235.8,20,84.6,17.3,60,614.4,1625,0.50887,139,68,31,243,UE,,
S1,2020,6,19,1,52,45,45.408897,-71.855324,236.2,20,84.6,17.3,60,614.4,1686,1.630995,322,170,52,576,UE,,
S2,2020,6,19,1,52,47,45.408905,-71.855682,237.8,20,84.5,17.3,60,614.4,2230,4.827745,2422,903,367,3946,OK,,
S3,2020,6,19,1,52,50,45.408916,-71.855972,238.8,20,84.5,17.3,60,614.4,1927,5.219184,2212,879,367,3560,OK,,
S4,2020,6,19,1,52,52,45.408936,-71.856453,240.89999,20,84.5,17.3,60,614.4,1623,1.265652,487,242,173,861,OK,,
S5,2020,6,19,1,52,55,45.408943,-71.856789,242.3,20,84.5,17.3,60,614.4,1825,0.482775,111,63,35,209,UE,,
S6,2020,6,19,1,52,57,45.408958,-71.8573,244.39999,15,84.6,17.3,60,614.4,1644,0.730686,186,94,43,332,UE,,
S1,2020,6,19,1,53,0,45.40897,-71.857651,245.89999,20,84.6,17.3,60,614.4,1671,3.26199,666,346,109,1272,OK,,
S2,2020,6,19,1,53,2,45.408985,-71.858177,245.89999,20,84.7,17.3,60,614.4,1705,4.462402,1503,641,247,2612,OK,,
S3,2020,6,19,1,53,5,45.408997,-71.858521,248.60001,20,84.7,17.4,60,614.4,1664,5.193088,1875,844,444,3217,OK,,
S4,2020,6,19,1,53,7,45.409008,-71.858864,249.39999,20,84.7,17.4,60,614.4,1714,3.940484,1541,676,361,2640,OK,,
S5,2020,6,19,1,53,10,45.409019,-71.859337,250.7,20,84.8,17.4,60,614.4,1717,0.926405,395,176,107,659,OK,,
S6,2020,6,19,1,53,12,45.409016,-71.859657,251.7,20,84.8,17.4,60,614.4,1728,0.561062,131,71,35,237,UE,,
S2,2020,6,19,1,53,17,45.408951,-71.860451,254.3,20,84.8,17.4,60,614.4,3097,1.735379,275,210,149,597,OK,,
S3,2020,6,19,1,53,19,45.408897,-71.860832,255,20,84.7,17.3,60,614.4,3795,2.022434,2195,796,530,3488,OK,,
S4,2020,6,19,1,53,22,45.408905,-71.861,255.5,20,84.8,17.4,60,614.4,1894,1.774523,995,436,313,1623,OK,,
S5,2020,6,19,1,53,24,45.409046,-71.861076,255.5,20,84.8,17.4,60,614.4,2636,2.479112,392,284,178,849,OK,,
S6,2020,6,19,1,53,27,45.409187,-71.861099,256.70001,20,84.7,17.4,60,614.4,1627,0.626302,293,142,110,489,OK,,
S1,2020,6,19,1,53,29,45.409386,-71.861099,257,20,84.7,17.4,60,614.4,1758,6.289117,2366,1272,1035,4051,OK,,
S2,2020,6,19,1,53,32,45.409496,-71.861107,257.39999,20,84.7,17.4,60,614.4,5875,0.326199,1006,347,267,1542,OK,,
