Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S4,2020,5,6,0,40,1,45.369427,-71.975281,234.60001,20,47,6.1,60,614.4,3739,0.143528,41,28,26,64,UE,0.377,0.500,,
S5,2020,5,6,0,40,3,45.369362,-71.975288,234.89999,20,46.9,6,60,614.4,4775,0.195719,31,27,23,52,UE,0.477,0.603,,
S2,2020,5,6,0,40,11,45.36908,-71.975327,234.7,15,46.9,6.1,60,614.4,3372,0.182671,37,27,22,71,UE,0.389,0.537,,
S3,2020,5,6,0,40,13,45.368999,-71.975319,233.89999,15,46.9,6.1,60,614.4,3208,0.156576,36,25,21,58,UE,0.372,0.518,,
S4,2020,5,6,0,40,15,45.368885,-71.975296,233.8,20,46.9,6,60,614.4,2356,0.730686,141,93,61,280,UE,0.296,0.476,,
S5,2020,5,6,0,40,18,45.368828,-71.975227,233.10001,20,46.9,6,60,614.4,3144,0.626302,108,81,60,231,UE,0.378,0.539,,
S6,2020,5,6,0,40,20,45.368805,-71.975029,233.10001,20,46.9,6.1,60,614.4,1869,0.456679,290,131,105,512,OK,0.178,0.331,,
S1,2020,5,6,0,40,23,45.368809,-71.974876,230.2,15,46.9,6,60,614.4,2954,0.300103,47,36,24,105,UE,0.355,0.527,,
S2,2020,5,6,0,40,25,45.368816,-71.974686,230.2,15,46.9,6,60,614.4,1693,1.2787,536,242,150,905,OK,0.164,0.336,,
S3,2020,5,6,0,40,28,45.36882,-71.974586,228.10001,20,46.9,6.1,60,614.4,3919,0.13048,34,24,22,48,UE,0.393,0.517,,
S4,2020,5,6,0,40,30,45.368828,-71.974472,227.5,20,46.9,6.1,60,614.4,1804,0.76983,397,176,122,671,OK,0.169,0.334,,
S5,2020,5,6,0,40,33,45.368847,-71.974319,227,20,46.9,6.1,60,614.4,2244,0.208767,71,42,36,109,UE,0.299,0.448,,
S6,2020,5,6,0,40,35,45.368855,-71.974197,226.10001,20,46.9,6.1,60,614.4,2034,0.378391,337,157,149,530,OK,0.176,0.299,,
S1,2020,5,6,0,40,38,45.368855,-71.974007,224.2,15,46.9,6,60,614.4,3208,0.156576,36,25,21,72,UE,0.372,0.518,,
S2,2020,5,6,0,40,40,45.368855,-71.973869,222.89999,20,46.9,6.1,60,614.4,1641,0.339247,141,72,57,226,UE,0.227,0.389,,
S3,2020,5,6,0,40,43,45.368858,-71.973694,221.2,20,46.9,6.1,60,614.4,4563,0.156576,36,27,25,55,UE,0.424,0.541,,
S4,2020,5,6,0,40,45,45.368862,-71.973579,220.3,15,46.9,6.1,60,614.4,1633,0.287055,139,67,52,220,UE,0.203,0.365,,
S5,2020,5,6,0,40,47,45.368874,-71.973396,219.10001,20,46.9,6.1,60,614.4,3082,0.143528,49,31,29,70,UE,0.338,0.464,,
S6,2020,5,6,0,40,50,45.368874,-71.973282,219.2,20,46.9,6.1,60,614.4,2691,0.104384,134,61,60,203,UE,0.156,0.269,,
S1,2020,5,6,0,40,52,45.368881,-71.973083,219.2,20,46.9,6.1,60,614.4,2686,0.443631,137,85,76,252,UE,0.326,0.464,,
S2,2020,5,6,0,40,55,45.368889,-71.972954,218.3,20,46.9,6.1,60,614.4,1624,0.548014,224,108,76,378,UE,0.196,0.368,,
S3,2020,5,6,0,40,57,45.368893,-71.972771,218.2,20,46.9,6.1,60,614.4,2650,0.091336,85,36,30,132,UE,0.151,0.292,,
S4,2020,5,6,0,41,0,45.368893,-71.972656,218.3,20,47,6.1,60,614.4,3419,0.156576,185,76,65,273,UE,0.136,0.269,,
S6,2020,5,6,0,41,5,45.368904,-71.972382,218,20,46.9,6.1,60,614.4,4756,0.026096,104,44,46,151,UE,0.097,0.185,,
S1,2020,5,6,0,41,7,45.368908,-71.972275,217.89999,20,46.9,6.1,60,614.4,1676,2.5574,984,513,402,1658,OK,0.235,0.399,,
S2,2020,5,6,0,41,10,45.368919,-71.972145,217.8,20,46.9,6.1,60,614.4,2138,0.117432,104,47,42,161,UE,0.170,0.305,,
S3,2020,5,6,0,41,12,45.368958,-71.972092,217.7,20,47,6.1,60,614.4,1626,1.239556,663,336,300,1092,OK,0.225,0.366,,
S4,2020,5,6,0,41,14,45.369049,-71.972054,219.3,20,47,6.1,60,614.4,2937,0.156576,47,30,27,72,UE,0.341,0.475,,
S3,2020,5,6,0,41,27,45.36948,-71.972076,221.2,20,47,6.1,60,614.4,2538,0.13048,46,28,25,73,UE,0.316,0.455,,
S4,2020,5,6,0,41,29,45.369545,-71.972076,221,15,46.9,6.1,60,614.4,1710,2.439968,1065,562,483,1921,OK,0.245,0.394,,
S5,2020,5,6,0,41,32,45.369659,-71.972092,220.10001,20,46.9,6.1,60,614.4,2096,0.143528,54,31,27,88,UE,0.286,0.432,,
S6,2020,5,6,0,41,34,45.36974,-71.972107,221.3,15,46.9,6.1,60,614.4,2525,0.039144,53,25,26,80,UE,0.162,0.259,,
S2,2020,5,6,0,41,39,45.369938,-71.972153,221.2,20,46.9,6.1,60,614.4,1655,0.221815,108,51,38,175,UE,0.193,0.359,,
S4,2020,5,6,0,41,44,45.370106,-71.972099,220,20,46.9,6.1,60,614.4,2163,0.417535,279,118,86,444,UE,0.157,0.312,,
S5,2020,5,6,0,41,46,45.370171,-71.971985,219.2,20,46.9,6.1,60,614.4,3431,0.143528,44,29,27,67,UE,0.359,0.484,,
S6,2020,5,6,0,41,49,45.370209,-71.971901,219.5,20,46.9,6.1,60,614.4,3222,0.156576,206,91,88,318,UE,0.145,0.260,,
S1,2020,5,6,0,41,51,45.370258,-71.971786,219.5,20,46.9,6.1,60,614.4,2019,9.107475,5241,2222,1513,8542,OK,0.156,0.316,,
S2,2020,5,6,0,41,54,45.370296,-71.971695,218.89999,20,46.9,6.1,60,614.4,2911,1.905002,1602,625,437,2635,OK,0.138,0.282,,
S3,2020,5,6,0,41,56,45.370354,-71.971573,218.39999,20,46.9,6.1,60,614.4,2545,0.169623,46,29,24,80,UE,0.325,0.479,,
S4,2020,5,6,0,41,59,45.370407,-71.971497,217.89999,20,46.9,6.1,60,614.4,2610,0.169623,55,34,30,85,UE,0.323,0.464,,
S2,2020,5,6,0,42,9,45.370735,-71.971252,216.7,20,46.9,6.1,60,614.4,2483,0.156576,43,27,22,75,UE,0.321,0.477,,
S3,2020,5,6,0,42,11,45.370808,-71.971237,216.5,20,46.9,6.1,60,614.4,1620,0.926405,516,258,230,939,OK,0.218,0.359,,
S4,2020,5,6,0,42,14,45.370934,-71.971222,216.3,20,46.9,6.1,60,614.4,1625,0.300103,134,65,49,214,UE,0.204,0.370,,
S5,2020,5,6,0,42,16,45.371021,-71.971214,217.39999,20,46.9,6.1,60,614.4,2147,0.195719,65,38,32,99,UE,0.292,0.445,,
S2,2020,5,6,0,42,23,45.371365,-71.971176,216.3,20,46.9,6.2,60,614.4,1938,0.274007,177,79,63,260,UE,0.173,0.326,,
S3,2020,5,6,0,42,26,45.371437,-71.971153,212.39999,20,46.9,6.1,60,614.4,1776,0.287055,111,60,49,173,UE,0.254,0.412,,
S4,2020,5,6,0,42,28,45.37149,-71.971077,211.3,15,46.9,6.1,60,614.4,1644,0.313151,131,67,53,209,UE,0.228,0.390,,
S5,2020,5,6,0,42,31,45.371544,-71.970909,211.8,15,46.9,6.1,60,614.4,1693,0.300103,118,62,49,182,UE,0.239,0.402,,
S2,2020,5,6,0,42,38,45.371544,-71.970497,211.7,20,46.9,6.2,60,614.4,1842,0.195719,98,53,50,132,UE,0.255,0.383,,
S3,2020,5,6,0,42,41,45.371544,-71.97036,211,14,46.9,6.1,60,614.4,3714,0.169623,49,33,31,68,UE,0.371,0.492,,
S4,2020,5,6,0,42,43,45.371548,-71.970284,210.60001,14,46.9,6.1,60,614.4,1652,0.208767,103,49,38,160,UE,0.198,0.359,,
S2,2020,5,6,0,42,53,45.371361,-71.969925,209.2,20,46.9,6.1,60,614.4,1829,0.274007,79,44,31,139,UE,0.248,0.425,,
S4,2020,5,6,0,42,58,45.371208,-71.96981,209.39999,15,46.9,6.2,60,614.4,1647,0.13048,65,31,24,97,UE,0.199,0.360,,
S1,2020,5,6,0,43,5,45.371044,-71.969528,208.7,20,46.8,6.1,60,614.4,1633,0.300103,90,45,25,160,UE,0.171,0.355,,
S2,2020,5,6,0,43,8,45.370937,-71.969498,208.2,20,46.8,6.1,60,614.4,2234,0.274007,157,61,32,247,UE,0.126,0.272,,
S4,2020,5,6,0,43,13,45.370773,-71.969627,209.2,20,46.8,6.1,60,614.4,1628,2.844455,779,353,117,1377,OK,0.061,0.220,,
S2,2020,5,6,0,43,22,45.37064,-71.970009,210.89999,20,46.8,6.1,60,614.4,2648,0.117432,95,37,24,143,UE,0.138,0.284,,
S4,2020,5,6,0,43,27,45.370529,-71.970085,213.2,20,46.8,6.2,60,614.4,1629,0.169623,75,36,26,113,UE,0.197,0.366,,
S5,2020,5,6,0,43,30,45.370487,-71.970039,213.8,20,46.8,6.1,60,614.4,1738,0.156576,56,30,23,84,UE,0.244,0.412,,
S2,2020,5,6,0,43,37,45.370602,-71.969757,212.2,20,46.8,6.1,60,614.4,2099,0.13048,91,39,29,130,UE,0.161,0.316,,
S3,2020,5,6,0,43,40,45.370705,-71.96965,211.60001,20,46.8,6.1,60,614.4,1620,0.182671,75,37,27,112,UE,0.208,0.378,,
S4,2020,5,6,0,43,42,45.370777,-71.969574,211.5,20,46.8,6.1,60,614.4,2137,0.169623,111,47,34,165,UE,0.157,0.313,,
S5,2020,5,6,0,43,44,45.370876,-71.96949,210.8,20,46.8,6.1,60,614.4,2271,0.156576,56,33,29,80,UE,0.299,0.443,,
S1,2020,5,6,0,43,49,45.370945,-71.969337,209.7,20,46.8,6.1,60,614.4,1638,4.579834,1036,516,173,1819,OK,0.067,0.238,,
S2,2020,5,6,0,43,52,45.370914,-71.969246,208.60001,20,46.8,6.2,60,614.4,3094,1.878906,1380,470,204,2150,OK,0.125,0.222,,
S4,2020,5,6,0,43,57,45.3708,-71.968994,206.8,20,46.8,6.1,60,614.4,2031,0.182671,61,35,29,97,UE,0.282,0.438,,
S5,2020,5,6,0,43,59,45.370762,-71.968895,206.10001,20,46.8,6.1,60,614.4,5640,0.13048,34,25,25,46,UE,0.421,0.515,,
S1,2020,5,6,0,44,4,45.370632,-71.968651,204.60001,20,46.8,6.2,60,614.4,2292,1.539659,431,262,212,757,OK,0.306,0.464,,
S2,2020,5,6,0,44,7,45.370552,-71.968513,203.60001,20,46.7,6.2,60,614.4,1711,2.296441,1136,522,381,1908,OK,0.183,0.348,,
S3,2020,5,6,0,44,9,45.370502,-71.968445,202.5,20,46.8,6.1,60,614.4,3772,0.156576,44,30,28,64,UE,0.377,0.499,,
S4,2020,5,6,0,44,12,45.370415,-71.968338,202,20,46.7,6.2,60,614.4,1732,0.456679,157,84,63,258,UE,0.242,0.412,,
S5,2020,5,6,0,44,14,45.370358,-71.968269,201.39999,20,46.8,6.1,60,614.4,3945,0.143528,37,26,24,56,UE,0.391,0.514,,
S6,2020,5,6,0,44,16,45.370258,-71.968193,201.10001,20,46.7,6.2,60,614.4,1926,0.117432,66,36,35,107,UE,0.257,0.377,,
S1,2020,5,6,0,44,19,45.370186,-71.96814,200.89999,20,46.7,6.1,60,614.4,3058,1.657091,358,248,202,687,OK,0.366,0.517,,
S2,2020,5,6,0,44,21,45.370071,-71.968071,200.89999,20,46.7,6.1,60,614.4,1644,1.944146,644,328,218,1131,OK,0.207,0.386,,
S3,2020,5,6,0,44,24,45.369999,-71.968071,200.10001,20,46.7,6.2,60,614.4,2317,0.143528,45,27,23,73,UE,0.306,0.455,,
S4,2020,5,6,0,44,26,45.369904,-71.968124,199.10001,20,46.7,6.1,60,614.4,2097,0.313151,117,67,59,181,UE,0.285,0.429,,
S5,2020,5,6,0,44,29,45.369862,-71.968224,199.8,20,46.8,6.1,60,614.4,3849,0.195719,42,31,27,66,UE,0.407,0.541,,
S2,2020,5,6,0,44,36,45.369823,-71.968643,202.39999,20,46.8,6.1,60,614.4,3325,0.13048,38,25,23,57,UE,0.358,0.485,,
S4,2020,5,6,0,44,41,45.369804,-71.968849,204.10001,20,46.7,6.2,60,614.4,1803,0.652398,364,164,123,596,OK,0.177,0.338,,
S5,2020,5,6,0,44,44,45.369728,-71.968918,204.7,20,46.7,6.1,60,614.4,2147,3.314182,2112,889,632,3390,OK,0.155,0.312,,
S4,2020,5,6,0,44,56,45.36919,-71.96891,204.8,20,46.7,6.2,60,614.4,1651,0.978597,611,298,269,984,OK,0.205,0.343,,
S5,2020,5,6,0,44,58,45.369137,-71.968925,204.5,20,46.7,6.2,60,614.4,1711,0.274007,154,81,77,234,UE,0.240,0.366,,
S6,2020,5,6,0,45,1,45.369102,-71.969017,204.8,20,46.7,6.2,60,614.4,18262,855.05884,302,116,122,436,OK,0.042,0.116,,
S1,2020,5,6,0,45,3,45.369091,-71.969116,205.8,20,46.7,6.2,60,614.4,2049,0.300103,128,72,66,219,UE,0.277,0.412,,
S2,2020,5,6,0,45,6,45.36908,-71.969276,206.89999,20,46.7,6.2,60,614.4,5889,0.039144,153,55,46,226,UE,0.098,0.206,,
S4,2020,5,6,0,45,11,45.369064,-71.969559,209.7,20,46.7,6.2,60,614.4,1724,0.143528,66,35,30,103,UE,0.247,0.397,,
S2,2020,5,6,0,45,20,45.369049,-71.970123,212.3,20,46.6,6.1,60,614.4,1652,0.104384,66,32,28,102,UE,0.205,0.348,,
S3,2020,5,6,0,45,23,45.369049,-71.970238,213.89999,20,46.6,6.2,60,614.4,1753,0.195719,122,57,48,191,UE,0.190,0.338,,
S4,2020,5,6,0,45,25,45.369041,-71.970421,214,15,46.7,6.1,60,614.4,2569,0.691542,134,91,64,250,UE,0.325,0.497,,
S5,2020,5,6,0,45,28,45.369034,-71.970543,214.10001,20,46.6,6.2,60,614.4,3240,0.247911,64,43,38,95,UE,0.364,0.501,,
S2,2020,5,6,0,45,35,45.369007,-71.970963,214.39999,20,46.6,6.2,60,614.4,2314,0.274007,65,41,30,115,UE,0.304,0.475,,
S4,2020,5,6,0,45,40,45.368996,-71.971245,215,20,46.6,6.1,60,614.4,2780,0.404487,348,141,107,545,OK,0.143,0.289,,
S5,2020,5,6,0,45,43,45.368992,-71.971413,215.5,15,46.6,6.1,60,614.4,2497,0.143528,48,29,26,76,UE,0.313,0.451,,
S6,2020,5,6,0,45,45,45.368984,-71.971519,216,15,46.6,6.1,60,614.4,5622,0.091336,235,99,99,365,UE,0.111,0.212,,
S1,2020,5,6,0,45,48,45.36898,-71.971664,216.60001,15,46.6,6.2,60,614.4,1905,4.305827,2500,1100,811,4149,OK,0.169,0.329,,
S2,2020,5,6,0,45,50,45.368977,-71.971764,216.8,15,46.6,6.1,60,614.4,3476,0.887261,946,367,278,1509,OK,0.132,0.269,,
S3,2020,5,6,0,45,52,45.368973,-71.971909,216.89999,20,46.6,6.2,60,614.4,1823,0.169623,64,35,29,108,UE,0.260,0.416,,
S4,2020,5,6,0,45,55,45.368996,-71.972,217.10001,20,46.6,6.1,60,614.4,2120,0.182671,70,40,36,105,UE,0.285,0.424,,
S4,2020,5,6,0,46,10,45.369518,-71.972107,221,20,46.6,6.1,60,614.4,1911,2.766167,1570,686,493,2655,OK,0.166,0.327,,
S5,2020,5,6,0,46,12,45.369587,-71.972099,220.5,14,46.6,6.2,60,614.4,2994,0.156576,45,29,26,68,UE,0.345,0.480,,
S2,2020,5,6,0,46,20,45.369675,-71.971764,219,14,46.6,6.1,60,614.4,1855,0.13048,51,28,24,80,UE,0.264,0.413,,
S4,2020,5,6,0,46,24,45.369682,-71.971489,218.2,14,46.5,6.1,60,614.4,1833,0.50887,281,125,91,448,UE,0.172,0.334,,
S5,2020,5,6,0,46,27,45.369686,-71.971382,217.89999,13,46.5,6.1,60,614.4,2424,2.779215,863,523,454,1499,OK,0.312,0.457,,
S6,2020,5,6,0,46,29,45.369705,-71.971214,217.89999,13,46.5,6.2,60,614.4,2405,0.274007,314,146,146,477,OK,0.164,0.273,,
S1,2020,5,6,0,46,32,45.369709,-71.971107,217.8,20,46.6,6.2,60,614.4,2544,0.404487,137,83,75,251,UE,0.314,0.451,,
S2,2020,5,6,0,46,34,45.369717,-71.970947,217.8,20,46.5,6.1,60,614.4,2306,0.417535,307,129,97,490,UE,0.154,0.306,,
S3,2020,5,6,0,46,37,45.36972,-71.970833,217.5,15,46.5,6.1,60,614.4,4260,0.117432,33,23,22,47,UE,0.390,0.503,,
S4,2020,5,6,0,46,39,45.36972,-71.970718,217.2,20,46.5,6.1,60,614.4,1859,0.208767,74,41,33,117,UE,0.264,0.424,,
S5,2020,5,6,0,46,42,45.369724,-71.970558,216.5,20,46.5,6.1,60,614.4,5747,0.365343,56,51,46,114,UE,0.510,0.618,,
S6,2020,5,6,0,46,44,45.369728,-71.970451,215.8,20,46.5,6.1,60,614.4,2129,0.326199,317,148,144,492,OK,0.172,0.289,,
S1,2020,5,6,0,46,47,45.36974,-71.970284,214.60001,20,46.5,6.1,60,614.4,1824,6.602268,2151,1186,912,3823,OK,0.257,0.424,,
S2,2020,5,6,0,46,49,45.369743,-71.970161,213.8,20,46.5,6.2,60,614.4,2078,1.644043,1024,436,313,1651,OK,0.159,0.316,,
S3,2020,5,6,0,46,51,45.369755,-71.969978,212.5,20,46.5,6.1,60,614.4,4129,0.13048,38,26,25,53,UE,0.381,0.493,,
S4,2020,5,6,0,46,54,45.369762,-71.969856,211.89999,15,46.5,6.2,60,614.4,2810,0.117432,42,26,24,66,UE,0.326,0.456,,
S2,2020,5,6,0,47,4,45.369789,-71.969269,207.89999,20,46.5,6.1,60,614.4,2112,0.104384,50,28,27,67,UE,0.272,0.394,,
S3,2020,5,6,0,47,6,45.369785,-71.969185,207.39999,20,46.5,6.1,60,614.4,1642,0.208767,90,46,37,144,UE,0.228,0.388,,
S4,2020,5,6,0,47,9,45.369766,-71.969032,206.2,20,46.6,6.1,60,614.4,1873,0.247911,100,55,48,152,UE,0.265,0.411,,
S5,2020,5,6,0,47,11,45.369686,-71.968948,204.89999,20,46.6,6.1,60,614.4,4039,0.13048,32,23,21,49,UE,0.401,0.525,,
S2,2020,5,6,0,47,19,45.369324,-71.968918,204.7,20,46.6,6.1,60,614.4,3514,0.117432,34,23,21,51,UE,0.371,0.499,,
S4,2020,5,6,0,47,23,45.369148,-71.968887,204.7,20,46.6,6.1,60,614.4,1673,0.156576,73,38,32,114,UE,0.238,0.391,,
S2,2020,5,6,0,47,33,45.369007,-71.968361,202.10001,20,46.6,6.1,60,614.4,2949,0.117432,134,57,50,199,UE,0.146,0.279,,
S3,2020,5,6,0,47,36,45.368961,-71.968246,201.10001,20,46.6,6.1,60,614.4,2420,0.143528,46,28,24,76,UE,0.313,0.461,,
S4,2020,5,6,0,47,38,45.3689,-71.96814,200.5,20,46.6,6.1,60,614.4,1694,3.810004,1317,693,511,2284,OK,0.233,0.404,,
S5,2020,5,6,0,47,41,45.368828,-71.968018,200,20,46.6,6.1,60,614.4,1848,0.234863,87,48,39,135,UE,0.263,0.422,,
S6,2020,5,6,0,47,43,45.368786,-71.967926,199.8,20,46.6,6.1,60,614.4,3404,0.052192,79,36,37,116,UE,0.145,0.245,,
S1,2020,5,6,0,47,46,45.368725,-71.967819,199.39999,20,46.6,6.1,60,614.4,2816,0.352295,69,48,36,132,UE,0.350,0.514,,
S2,2020,5,6,0,47,48,45.368679,-71.967758,199.39999,20,46.6,6.1,60,614.4,1792,0.652398,327,145,99,533,UE,0.168,0.334,,
S3,2020,5,6,0,47,51,45.368607,-71.967751,199.7,20,46.6,6.1,60,614.4,2024,0.287055,88,51,40,149,UE,0.280,0.445,,
S4,2020,5,6,0,47,53,45.368546,-71.967812,199.39999,20,46.6,6.1,60,614.4,2125,0.587158,367,154,107,589,OK,0.154,0.312,,
S5,2020,5,6,0,47,55,45.368446,-71.967911,199.8,20,46.6,6.1,60,614.4,2142,0.274007,85,50,41,141,UE,0.292,0.449,,
S6,2020,5,6,0,47,58,45.368378,-71.967995,200.2,20,46.6,6.1,60,614.4,4342,0.313151,516,218,208,798,OK,0.126,0.240,,
S1,2020,5,6,0,48,0,45.368275,-71.968117,200.2,20,46.6,6.1,60,614.4,1795,4.840793,1738,946,761,3082,OK,0.256,0.417,,
S2,2020,5,6,0,48,3,45.368214,-71.968201,201,20,46.6,6.1,60,614.4,2437,0.730686,516,208,142,838,OK,0.145,0.296,,
S4,2020,5,6,0,48,8,45.368057,-71.968414,202.5,20,46.6,6.1,60,614.4,2531,1.174316,169,124,69,350,UE,0.284,0.468,,
S5,2020,5,6,0,48,10,45.368,-71.968498,203.10001,20,46.6,6.1,60,614.4,1962,3.862196,811,485,281,1543,OK,0.231,0.419,,
S6,2020,5,6,0,48,13,45.367928,-71.968605,203.89999,20,46.6,6.1,60,614.4,2894,0.182671,39,27,21,81,UE,0.356,0.515,,
S2,2020,5,6,0,48,18,45.367821,-71.968781,205.2,20,46.6,6.1,60,614.4,2117,1.2787,238,151,86,482,UE,0.245,0.433,,
S3,2020,5,6,0,48,20,45.367786,-71.968834,205.7,20,46.6,6.1,60,614.4,2206,0.208767,50,31,22,89,UE,0.291,0.466,,
S4,2020,5,6,0,48,22,45.367737,-71.96891,206.3,20,46.6,6.1,60,614.4,1843,1.030789,287,161,111,523,OK,0.247,0.426,,
S5,2020,5,6,0,48,25,45.367702,-71.968971,206.60001,20,46.6,6.1,60,614.4,1973,3.953532,994,582,400,1827,OK,0.262,0.441,,
S6,2020,5,6,0,48,27,45.367645,-71.96907,206.60001,20,46.6,6.2,60,614.4,1973,0.195719,100,55,53,165,UE,0.263,0.385,,
S1,2020,5,6,0,48,30,45.367649,-71.969162,207.7,20,46.6,6.2,60,614.4,2423,6.797987,1487,962,703,2826,OK,0.314,0.485,,
S2,2020,5,6,0,48,32,45.367718,-71.969254,207.89999,20,46.6,6.1,60,614.4,2203,2.596544,641,393,290,1236,OK,0.294,0.465,,
S4,2020,5,6,0,48,37,45.367844,-71.969398,209.10001,20,46.6,6.1,60,614.4,3062,0.195719,197,80,64,299,UE,0.140,0.280,,
S5,2020,5,6,0,48,40,45.367928,-71.969498,210,20,46.6,6.1,60,614.4,2273,1.370036,247,163,98,483,UE,0.272,0.458,,
S1,2020,5,6,0,48,45,45.368053,-71.969658,210.7,15,46.6,6.1,60,614.4,2727,0.169623,49,31,27,89,UE,0.333,0.476,,
S2,2020,5,6,0,48,47,45.368092,-71.969727,211.10001,20,46.6,6.1,60,614.4,2270,0.169623,131,56,44,208,UE,0.158,0.308,,
S3,2020,5,6,0,48,50,45.368153,-71.969849,211.8,20,46.5,6.1,60,614.4,1812,0.104384,48,26,23,75,UE,0.258,0.401,,
S4,2020,5,6,0,48,52,45.368183,-71.96994,212.10001,15,46.6,6.1,60,614.4,1689,0.143528,63,33,28,97,UE,0.241,0.393,,
S4,2020,5,6,0,49,7,45.368202,-71.970726,213.2,20,46.5,6.1,60,614.4,3058,0.50887,482,193,149,776,OK,0.139,0.281,,
S5,2020,5,6,0,49,9,45.368202,-71.970802,213,20,46.5,6.1,60,614.4,2075,1.826714,1225,533,414,1994,OK,0.165,0.318,,
S6,2020,5,6,0,49,12,45.368198,-71.970901,213.2,20,46.5,6.1,60,614.4,6528,0,452,183,193,669,OK,0.069,0.149,,
S1,2020,5,6,0,49,14,45.368198,-71.970993,213.2,20,46.5,6.1,60,614.4,2491,0.156576,55,33,30,102,UE,0.310,0.445,,
S2,2020,5,6,0,49,17,45.368195,-71.97113,213.2,20,46.5,6.1,60,614.4,5109,0.143528,266,98,78,411,UE,0.114,0.234,,
S4,2020,5,6,0,49,21,45.368195,-71.971329,212.8,20,46.5,6.1,60,614.4,1809,0.221815,130,59,46,198,UE,0.180,0.337,,
S5,2020,5,6,0,49,24,45.368198,-71.971405,213.3,20,46.5,6.1,60,614.4,3380,0.287055,82,54,50,117,UE,0.359,0.484,,
S1,2020,5,6,0,49,29,45.368198,-71.971626,213.39999,20,46.5,6.1,60,614.4,3028,0.156576,37,25,21,72,UE,0.360,0.507,,
S2,2020,5,6,0,49,31,45.368195,-71.971741,213.39999,20,46.4,6.1,60,614.4,1630,0.143528,71,36,30,110,UE,0.226,0.380,,
S3,2020,5,6,0,49,34,45.368191,-71.971817,213.3,20,46.5,6.1,60,614.4,1701,0.143528,55,29,23,90,UE,0.241,0.403,,
S4,2020,5,6,0,49,36,45.368187,-71.971886,213.7,20,46.5,6.1,60,614.4,1622,0.208767,94,47,37,150,UE,0.218,0.380,,
S5,2020,5,6,0,49,39,45.368183,-71.971977,213.5,20,46.5,6.1,60,614.4,1632,0.365343,179,91,78,303,UE,0.227,0.377,,
S2,2020,5,6,0,49,46,45.368183,-71.972298,212.8,20,46.4,6.1,60,614.4,1646,0.143528,73,35,28,112,UE,0.201,0.359,,
S4,2020,5,6,0,49,51,45.368176,-71.972542,213.39999,20,46.5,6.1,60,614.4,1665,0.300103,141,66,48,222,UE,0.189,0.356,,
S5,2020,5,6,0,49,53,45.368172,-71.972687,214,20,46.4,6.1,60,614.4,3531,0.221815,41,31,25,74,UE,0.402,0.550,,
S1,2020,5,6,0,49,58,45.36816,-71.972931,213.89999,20,46.4,6.1,60,614.4,2600,0.756782,158,106,78,303,UE,0.331,0.499,,
S2,2020,5,6,0,50,1,45.368156,-71.973022,215.39999,20,46.4,6.1,60,614.4,1690,0.326199,120,63,48,205,UE,0.236,0.403,,
S3,2020,5,6,0,50,3,45.368149,-71.973175,216.3,20,46.4,6.1,60,614.4,2049,0.221815,63,37,28,107,UE,0.281,0.450,,
S4,2020,5,6,0,50,6,45.368149,-71.973274,216.7,20,46.4,6.1,60,614.4,2497,0.143528,48,29,26,74,UE,0.313,0.451,,
S4,2020,5,6,0,50,21,45.368141,-71.973953,219.5,20,46.4,6.1,60,614.4,4730,0.208767,326,119,90,496,UE,0.119,0.242,,
S5,2020,5,6,0,50,23,45.368134,-71.974045,220.2,20,46.4,6.1,60,614.4,1971,0.587158,211,119,101,368,OK,0.276,0.427,,
S6,2020,5,6,0,50,25,45.368122,-71.974205,221.10001,20,46.4,6.1,60,614.4,43577,855.09802,243,94,97,360,UE,0.055,0.136,,
S1,2020,5,6,0,50,28,45.368118,-71.974319,221.5,20,46.4,6.1,60,614.4,1747,1.252604,588,313,282,1023,OK,0.249,0.388,,
S2,2020,5,6,0,50,30,45.368118,-71.974487,221.5,20,46.4,6.1,60,614.4,5574,0.143528,792,263,200,1184,OK,0.106,0.198,,
S4,2020,5,6,0,50,35,45.368076,-71.974693,222.60001,20,46.4,6.1,60,614.4,2390,0.169623,55,33,29,84,UE,0.308,0.451,,
S1,2020,5,6,0,50,43,45.367825,-71.974907,223.2,20,46.4,6.1,60,614.4,2041,4.527642,1335,777,608,2366,OK,0.282,0.446,,
S2,2020,5,6,0,50,45,45.367748,-71.974915,222.5,20,46.4,6.1,60,614.4,1622,3.014078,1300,633,472,2245,OK,0.205,0.372,,
S4,2020,5,6,0,50,50,45.367561,-71.974953,221.5,20,46.4,6.1,60,614.4,2013,0.195719,74,42,36,115,UE,0.279,0.429,,
S2,2020,5,6,0,51,0,45.367233,-71.97493,222.8,20,46.4,6,60,614.4,1620,0.104384,66,33,30,95,UE,0.217,0.354,,
S3,2020,5,6,0,51,2,45.367222,-71.974762,221.7,20,46.4,6.1,60,614.4,1759,3.627333,1853,837,602,3100,OK,0.176,0.341,,
S4,2020,5,6,0,51,5,45.367222,-71.97464,220.60001,20,46.4,6,60,614.4,3652,0.482775,129,88,81,180,UE,0.376,0.501,,
S5,2020,5,6,0,51,7,45.367226,-71.974525,219.8,20,46.4,6,60,614.4,2642,0.874213,305,185,171,414,OK,0.316,0.446,,
