# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S4,2020,6,10,22,48,32,45.428322,-71.874008,226.89999,13,57.7,19.1,60,614.4,2216,0.339247,191,75,41,289,UE,,,
S2,2020,6,10,22,48,42,45.42831,-71.87471,227.39999,13,57.8,19.1,60,614.4,1890,0.365343,160,65,30,258,UE,,,
S3,2020,6,10,22,48,44,45.42831,-71.874931,227.5,13,57.8,19.1,60,614.4,2344,0.404487,85,55,38,174,UE,,,
S4,2020,6,10,22,48,47,45.42831,-71.875069,227.5,13,57.8,19.1,60,614.4,4867,0.208767,324,105,60,462,UE,,,
S6,2020,6,10,22,48,52,45.428307,-71.875458,228,13,57.8,19.1,60,614.4,1651,0.887261,283,126,52,477,UE,,,
S1,2020,6,10,22,48,54,45.428299,-71.875603,228,13,57.8,19.1,60,614.4,1645,0.534966,121,61,21,221,UE,,,
S2,2020,6,10,22,48,57,45.428295,-71.875824,228.2,13,57.8,19.1,60,614.4,4447,0.391439,492,156,76,723,UE,,,
S3,2020,6,10,22,48,59,45.428299,-71.875969,228.39999,13,57.9,19.1,60,614.4,2101,2.152913,1031,397,173,1633,OK,,,
S4,2020,6,10,22,49,2,45.428303,-71.876213,228.89999,13,57.9,19.1,60,614.4,1832,0.169623,58,32,25,89,UE,,,
S3,2020,6,10,22,49,14,45.42828,-71.877228,230.8,13,57.9,19.1,60,614.4,1675,5.297472,1668,721,259,2822,OK,,,
S4,2020,6,10,22,49,16,45.428272,-71.877426,231.2,13,57.9,19.1,60,614.4,1883,0.117432,68,30,22,93,UE,,,
S4,2020,6,10,22,49,31,45.42815,-71.878494,234.3,13,57.9,19.1,60,614.4,3348,0.600206,537,192,112,822,OK,,,
S5,2020,6,10,22,49,33,45.42815,-71.878716,235.89999,12,58,19.1,60,614.4,3661,0.561062,90,72,56,181,UE,,,
S6,2020,6,10,22,49,36,45.42815,-71.878845,236.60001,14,58,19.1,60,614.4,1622,0.63935,186,87,37,320,UE,,,
S1,2020,6,10,22,49,38,45.42815,-71.879044,236.60001,14,58,19.1,60,614.4,1669,2.62264,538,279,88,1036,UE,,,
S2,2020,6,10,22,49,41,45.42815,-71.879166,238.7,14,58,19.1,60,614.4,2702,1.539659,1041,384,205,1591,OK,,,
S4,2020,6,10,22,49,46,45.42815,-71.879425,239.3,14,57.9,19.1,60,614.4,1917,1.461371,759,323,206,1245,OK,,,
S5,2020,6,10,22,49,48,45.42812,-71.879501,239.7,14,57.9,19.1,60,614.4,2250,2.544352,580,363,259,1086,OK,,,
S6,2020,6,10,22,49,51,45.428017,-71.879578,240,14,57.9,19.1,60,614.4,1777,1.839762,508,279,183,901,OK,,,
S2,2020,6,10,22,49,56,45.427788,-71.879593,241.89999,15,57.9,19.1,60,614.4,1840,0.313151,165,72,48,267,UE,,,
S4,2020,6,10,22,50,0,45.427551,-71.879616,243.8,15,57.9,19.1,60,614.4,1915,1.356988,483,270,225,837,OK,,,
S5,2020,6,10,22,50,3,45.427471,-71.879669,245.3,15,57.9,19.1,60,614.4,2908,0.495822,136,88,77,248,UE,,,
S6,2020,6,10,22,50,5,45.427425,-71.879845,245.3,15,57.9,19.1,60,614.4,1792,0.260959,84,46,34,145,UE,,,
S1,2020,6,10,22,50,8,45.427425,-71.879997,245.8,15,57.9,19,60,614.4,1647,7.541721,3305,1558,1104,5524,OK,,,
S2,2020,6,10,22,50,10,45.427429,-71.880157,246.89999,15,57.9,19.1,60,614.4,1736,0.835069,407,184,128,681,OK,,,
S3,2020,6,10,22,50,13,45.427425,-71.880379,247.60001,14,57.9,19.1,60,614.4,3553,0.143528,34,24,21,63,UE,,,
S4,2020,6,10,22,50,15,45.427418,-71.880493,248,15,58,19.1,60,614.4,2204,0.613254,193,114,96,330,UE,,,
S5,2020,6,10,22,50,18,45.427338,-71.880608,248.10001,14,57.9,19.1,60,614.4,2088,0.274007,80,47,37,138,UE,,,
S3,2020,6,10,22,50,27,45.426868,-71.880646,250.5,15,58,19.1,60,614.4,4427,1.004693,187,148,130,344,OK,,,
S4,2020,6,10,22,50,30,45.426785,-71.880692,251.2,15,58,19.1,60,614.4,1722,0.939453,290,155,106,511,OK,,,
S5,2020,6,10,22,50,32,45.42672,-71.880821,251.2,15,58,19.1,60,614.4,2555,2.531304,510,342,246,1000,OK,,,
S2,2020,6,10,22,50,40,45.426716,-71.881271,250.3,15,58,19,60,614.4,2550,0.456679,86,59,40,177,UE,,,
S3,2020,6,10,22,50,42,45.42672,-71.881409,250.5,14,58,19,60,614.4,2138,0.300103,62,39,24,116,UE,,,
S4,2020,6,10,22,50,45,45.42672,-71.881599,251,15,58.1,19.1,60,614.4,1936,0.600206,171,98,72,287,UE,,,
S5,2020,6,10,22,50,47,45.42672,-71.881752,251.3,15,58.1,19,60,614.4,1699,0.926405,278,147,96,495,UE,,,
S2,2020,6,10,22,50,54,45.426727,-71.882378,251.10001,14,58.2,19,60,614.4,1978,0.482775,123,72,50,227,UE,,,
S3,2020,6,10,22,50,57,45.426727,-71.88253,251,14,58.2,19.1,60,614.4,2535,0.848117,239,149,126,378,OK,,,
S4,2020,6,10,22,50,59,45.426727,-71.882751,251,14,58.2,19.1,60,614.4,1620,3.366374,1274,622,423,2239,OK,,,
S5,2020,6,10,22,51,2,45.426685,-71.882889,250.89999,14,58.2,19,60,614.4,1774,0.378391,127,69,52,205,UE,,,
S3,2020,6,10,22,51,12,45.426174,-71.882973,252.60001,13,58.2,19,60,614.4,2278,1.004693,286,173,141,427,OK,,,
S4,2020,6,10,22,51,14,45.426075,-71.88298,252.8,13,58.2,19,60,614.4,1813,0.652398,344,153,109,572,OK,,,
S5,2020,6,10,22,51,16,45.425983,-71.88308,252.7,14,58.3,19,60,614.4,1866,0.274007,78,44,31,129,UE,,,
S6,2020,6,10,22,51,19,45.42598,-71.883202,252.2,14,58.3,19,60,614.4,1679,0.678494,319,148,106,536,OK,,,
S1,2020,6,10,22,51,21,45.425983,-71.883415,252.2,14,58.3,19,60,614.4,1800,1.683187,629,342,282,1136,OK,,,
S2,2020,6,10,22,51,24,45.425991,-71.88356,252,14,58.3,19,60,614.4,3231,0.691542,644,244,167,1010,OK,,,
S3,2020,6,10,22,51,26,45.425999,-71.883774,251.89999,14,58.3,19,60,614.4,3881,0.417535,104,73,67,146,UE,,,
S4,2020,6,10,22,51,29,45.425999,-71.883926,251.89999,14,58.3,19,60,614.4,1621,0.482775,220,108,84,329,UE,,,
S5,2020,6,10,22,51,31,45.425999,-71.884071,252,14,58.3,19,60,614.4,1734,0.678494,274,146,121,368,OK,,,
S6,2020,6,10,22,51,34,45.426003,-71.884285,252.39999,15,58.3,19.1,60,614.4,4180,0.143528,33,24,22,46,UE,,,
S2,2020,6,10,22,51,39,45.426029,-71.884621,252.39999,15,58.3,19.1,60,614.4,1853,0.456679,165,91,75,243,UE,,,
S3,2020,6,10,22,51,41,45.426067,-71.884735,252.10001,15,58.3,19,60,614.4,2351,0.900309,230,143,112,385,OK,,,
S4,2020,6,10,22,51,43,45.426083,-71.884872,252.3,15,58.3,19,60,614.4,1857,3.39247,1674,720,454,2723,OK,,,
S5,2020,6,10,22,51,46,45.426056,-71.884926,252.60001,15,58.3,19,60,614.4,1624,11.599636,3999,1981,1283,6799,OK,,,
S6,2020,6,10,22,51,48,45.425983,-71.884926,252.60001,15,58.4,19,60,614.4,2302,0.326199,78,49,36,135,UE,,,
S2,2020,6,10,22,51,53,45.425957,-71.884758,251.89999,15,58.3,19,60,614.4,2770,0.978597,239,157,129,377,OK,,,
S3,2020,6,10,22,51,56,45.42598,-71.88459,251,15,58.3,19,60,614.4,5235,1.069933,199,163,150,268,OK,,,
S4,2020,6,10,22,51,58,45.425991,-71.88446,250.89999,15,58.3,19,60,614.4,2623,0.430583,343,138,99,514,UE,,,
S5,2020,6,10,22,52,1,45.425991,-71.884247,250.2,15,58.3,19,60,614.4,1918,0.730686,263,147,123,450,OK,,,
S6,2020,6,10,22,52,3,45.425991,-71.884079,249.8,15,58.3,19,60,614.4,1628,0.782878,331,159,114,557,OK,,,
S2,2020,6,10,22,52,8,45.425983,-71.883591,249.2,15,58.3,19,60,614.4,1828,0.521918,209,114,98,297,UE,,,
S3,2020,6,10,22,52,10,45.425976,-71.883286,249.10001,15,58.4,19,60,614.4,1712,0.221815,85,45,36,131,UE,,,
S4,2020,6,10,22,52,13,45.425972,-71.883125,248.60001,15,58.4,19,60,614.4,1634,1.043837,367,185,126,604,OK,,,
S5,2020,6,10,22,52,15,45.426041,-71.882965,248.60001,15,58.4,19,60,614.4,2622,1.500515,376,242,197,577,OK,,,
S2,2020,6,10,22,52,23,45.426495,-71.882927,248.60001,20,58.4,19,60,614.4,2009,0.352295,123,70,59,175,UE,,,
S3,2020,6,10,22,52,25,45.426594,-71.882927,248.2,14,58.4,19,60,614.4,1633,0.247911,95,48,35,160,UE,,,
S4,2020,6,10,22,52,28,45.426701,-71.88298,249.39999,20,58.4,19,60,614.4,1895,0.274007,85,48,36,142,UE,,,
S5,2020,6,10,22,52,30,45.426743,-71.883102,248.89999,20,58.4,19,60,614.4,2144,0.156576,53,31,26,77,UE,,,
S2,2020,6,10,22,52,37,45.42675,-71.883636,249.60001,15,58.4,19,60,614.4,2204,0.50887,106,67,44,205,UE,,,
S3,2020,6,10,22,52,40,45.42675,-71.883766,249.89999,15,58.4,19,60,614.4,2297,3.105414,713,449,326,1364,OK,,,
S4,2020,6,10,22,52,42,45.42675,-71.88398,250.3,15,58.4,19,60,614.4,1681,0.365343,132,69,51,220,UE,,,
S5,2020,6,10,22,52,45,45.426746,-71.884102,250.60001,20,58.4,19,60,614.4,3410,0.417535,60,49,35,134,UE,,,
S2,2020,6,10,22,52,52,45.42675,-71.884537,251.3,20,58.4,19,60,614.4,3013,0.861165,163,117,89,318,UE,,,
S3,2020,6,10,22,52,55,45.42675,-71.88475,251.7,20,58.4,19,60,614.4,1668,0.57411,260,135,115,513,OK,,,
S4,2020,6,10,22,52,57,45.42675,-71.884903,251.8,20,58.4,19,60,614.4,1661,0.182671,95,45,35,145,UE,,,
S2,2020,6,10,22,53,7,45.426723,-71.885651,252.8,20,58.4,19,60,614.4,2417,0.326199,75,48,36,140,UE,,,
S4,2020,6,10,22,53,12,45.426693,-71.885902,253.39999,20,58.4,19,60,614.4,2246,1.931098,1213,494,324,1977,OK,,,
S5,2020,6,10,22,53,14,45.42664,-71.885963,253,20,58.4,19,60,614.4,1769,2.740072,1296,574,376,2137,OK,,,
S4,2020,6,10,22,53,26,45.425964,-71.885963,251.7,20,58.4,19,60,614.4,2305,7.293809,4819,1970,1346,7899,OK,,,
S5,2020,6,10,22,53,29,45.425858,-71.885956,251,15,58.5,19,60,614.4,1990,5.962917,2119,1199,1020,3706,OK,,,
S2,2020,6,10,22,53,36,45.425434,-71.885933,252.10001,15,58.6,19,60,614.4,2347,0.13048,61,35,34,77,UE,,,
S3,2020,6,10,22,53,39,45.425365,-71.885918,252.7,15,58.6,19,60,614.4,3174,0.221815,44,32,25,75,UE,,,
S4,2020,6,10,22,53,41,45.425304,-71.885849,253.3,15,58.7,19,60,614.4,2613,0.404487,77,53,37,135,UE,,,
S2,2020,6,10,22,53,51,45.425232,-71.885155,252.10001,20,58.6,19,60,614.4,1622,0.234863,97,47,33,158,UE,,,
S3,2020,6,10,22,53,53,45.425228,-71.884918,252.39999,20,58.6,19,60,614.4,1675,0.208767,71,37,26,116,UE,,,
S4,2020,6,10,22,53,56,45.425224,-71.884766,252.60001,20,58.7,19,60,614.4,2492,0.143528,42,26,22,64,UE,,,
S2,2020,6,10,22,54,6,45.425144,-71.884087,252.60001,20,58.8,19,60,614.4,2037,0.443631,115,68,49,216,UE,,,
S3,2020,6,10,22,54,8,45.425198,-71.884026,252.2,20,58.9,19,60,614.4,2215,0.247911,60,37,27,116,UE,,,
S4,2020,6,10,22,54,11,45.425282,-71.884094,253.7,20,58.8,19,60,614.4,2556,0.221815,52,34,26,88,UE,,,
S2,2020,6,10,22,54,20,45.425255,-71.884872,253.60001,20,58.8,19,60,614.4,1654,0.182671,85,40,29,135,UE,,,
S3,2020,6,10,22,54,23,45.425259,-71.88504,253.39999,20,58.8,18.9,60,614.4,2030,1.800618,485,285,210,904,OK,,,
S4,2020,6,10,22,54,25,45.425262,-71.885323,253.39999,20,58.8,19,60,614.4,2545,0.521918,100,68,47,185,UE,,,
S5,2020,6,10,22,54,28,45.425262,-71.885506,253.3,20,58.8,19,60,614.4,1983,1.500515,361,213,142,650,OK,,,
S1,2020,6,10,22,54,33,45.425316,-71.885963,253.8,15,58.8,19,60,614.4,1989,0.808973,251,144,114,437,OK,,,
S2,2020,6,10,22,54,35,45.425343,-71.886139,254.10001,15,58.8,19,60,614.4,1705,3.26199,1547,708,498,2698,OK,,,
S4,2020,6,10,22,54,40,45.425385,-71.886543,254.39999,15,58.8,18.9,60,614.4,1927,0.260959,167,74,57,264,UE,,,
S5,2020,6,10,22,54,43,45.425396,-71.886734,254.8,15,58.8,19,60,614.4,2666,0.521918,169,104,94,309,UE,,,
S6,2020,6,10,22,54,45,45.425404,-71.886833,254.8,14,58.8,19,60,614.4,2035,0.247911,173,76,60,278,UE,,,
S1,2020,6,10,22,54,47,45.425415,-71.886955,254.8,14,58.8,18.9,60,614.4,1857,5.18004,1763,977,782,3027,OK,,,
S2,2020,6,10,22,54,50,45.425423,-71.887054,254.89999,15,58.8,19,60,614.4,3686,0.365343,421,161,121,676,OK,,,
S3,2020,6,10,22,54,52,45.425434,-71.887245,254.89999,15,58.9,19,60,614.4,1621,0.782878,289,139,89,495,UE,,,
S4,2020,6,10,22,54,55,45.425442,-71.887398,255.60001,15,58.8,18.9,60,614.4,3634,0.57411,125,90,78,218,UE,,,
S3,2020,6,10,22,55,7,45.425484,-71.88813,257.70001,15,58.8,18.9,60,614.4,1982,5.480143,1656,951,742,2950,OK,,,
S4,2020,6,10,22,55,10,45.425594,-71.888168,257.39999,13,58.8,19,60,614.4,2132,0.117432,47,27,24,64,UE,,,
S4,2020,6,10,22,55,24,45.426376,-71.888214,254.39999,13,59,19,60,614.4,1818,2.11377,762,417,339,1329,OK,,,
S5,2020,6,10,22,55,27,45.426495,-71.888306,255.2,13,58.9,18.9,60,614.4,1944,0.156576,57,32,27,86,UE,,,
S3,2020,6,10,22,55,37,45.426502,-71.88903,257.39999,13,58.9,18.9,60,614.4,1678,0.365343,238,124,123,357,OK,,,
S4,2020,6,10,22,55,39,45.426476,-71.889153,257.79999,14,58.9,18.9,60,614.4,1712,0.169623,106,50,42,157,UE,,,
S3,2020,6,10,22,55,51,45.425858,-71.889221,258.39999,14,58.9,18.9,60,614.4,3392,0.208767,59,39,36,81,UE,,,
S4,2020,6,10,22,55,54,45.425671,-71.889214,259.10001,14,59,19,60,614.4,4236,0.326199,65,50,44,133,UE,,,
S3,2020,6,10,22,56,6,45.425362,-71.889778,259.39999,14,59,19,60,614.4,3559,0.156576,45,30,28,68,UE,,,
S2,2020,6,10,22,56,18,45.426041,-71.890244,258.60001,14,59.1,18.9,60,614.4,1970,0.156576,113,51,43,172,UE,,,
S3,2020,6,10,22,56,21,45.426231,-71.890167,259.20001,13,59.1,18.9,60,614.4,1620,0.104384,60,30,26,92,UE,,,
S2,2020,6,10,22,56,33,45.426487,-71.889198,256.60001,13,59.2,18.9,60,614.4,3733,0.143528,205,87,81,333,UE,,,
S3,2020,6,10,22,56,35,45.426487,-71.888901,256.60001,13,59.3,18.9,60,614.4,5338,0.091336,33,22,23,38,UE,,,
S4,2020,6,10,22,56,38,45.426487,-71.888718,256,13,59.4,18.9,60,614.4,1797,0.182671,68,37,30,99,UE,,,
S6,2020,6,10,22,56,43,45.426495,-71.888405,255.60001,13,59.5,18.9,60,614.4,1730,0.234863,90,48,38,148,UE,,,
S1,2020,6,10,22,56,45,45.426495,-71.888351,255.5,14,59.5,18.9,60,614.4,2429,2.779215,827,505,431,1472,OK,,,
S2,2020,6,10,22,56,48,45.426491,-71.888313,255.39999,14,59.4,18.9,60,614.4,1720,0.156576,66,35,29,102,UE,,,
S3,2020,6,10,22,56,50,45.426502,-71.888252,255.7,14,59.4,18.9,60,614.4,2189,0.091336,40,23,21,59,UE,,,
S2,2020,6,10,22,57,2,45.427162,-71.888176,253.60001,14,59.4,18.9,60,614.4,1623,0.247911,127,64,55,179,UE,,,
S3,2020,6,10,22,57,5,45.427269,-71.888184,253.8,14,59.3,18.9,60,614.4,1771,0.404487,179,96,85,281,UE,,,
S3,2020,6,10,22,57,20,45.427998,-71.888451,252.5,13,59.3,18.9,60,614.4,2223,9.01614,2063,1285,911,3721,OK,,,
S4,2020,6,10,22,57,22,45.428082,-71.888557,252.7,13,59.3,18.9,60,614.4,1622,0.208767,102,50,40,149,UE,,,
S5,2020,6,10,22,57,24,45.4282,-71.888733,252.8,13,59.3,18.9,60,614.4,6067,0.260959,71,52,53,88,UE,,,
S2,2020,6,10,22,57,32,45.42831,-71.889076,253.2,13,59.3,18.9,60,614.4,2005,0.247911,144,61,41,228,UE,,,
S4,2020,6,10,22,57,37,45.428127,-71.889343,253.7,13,59.3,18.9,60,614.4,4039,0.195719,228,79,48,333,UE,,,
S5,2020,6,10,22,57,39,45.42804,-71.889458,254.5,13,59.3,18.9,60,614.4,2066,0.365343,92,55,39,175,UE,,,
S2,2020,6,10,22,57,47,45.427711,-71.889511,257.29999,14,59.2,18.9,60,614.4,2083,3.875244,1748,661,244,2844,OK,,,
S4,2020,6,10,22,57,51,45.427528,-71.889297,258,14,59.2,18.9,60,614.4,1685,0.260959,107,56,45,156,UE,,,
S5,2020,6,10,22,57,54,45.427444,-71.889267,258.5,14,59.2,18.9,60,614.4,2335,0.169623,47,29,23,76,UE,,,
S6,2020,6,10,22,57,56,45.427315,-71.88929,258.5,14,59.1,18.8,60,614.4,1915,0.756782,200,115,79,350,UE,,,
S2,2020,6,10,22,58,1,45.427216,-71.889496,259.79999,14,59.2,18.9,60,614.4,2178,0.313151,204,85,59,318,UE,,,
S3,2020,6,10,22,58,4,45.427223,-71.889702,258.70001,14,59.2,18.8,60,614.4,2999,0.339247,52,40,27,113,UE,,,
S4,2020,6,10,22,58,6,45.427265,-71.889832,259.5,13,59.2,18.9,60,614.4,1670,0.182671,101,48,39,151,UE,,,
S5,2020,6,10,22,58,9,45.427353,-71.889992,259.5,14,59.2,18.9,60,614.4,1709,0.169623,70,37,30,99,UE,,,
S6,2020,6,10,22,58,11,45.427391,-71.890045,259.29999,14,59.2,18.9,60,614.4,1622,0.521918,219,109,82,373,UE,,,
S1,2020,6,10,22,58,14,45.427448,-71.890137,258.79999,14,59.2,18.9,60,614.4,1620,5.219184,2046,1000,702,3558,OK,,,
S2,2020,6,10,22,58,16,45.427505,-71.890213,258.60001,14,59.2,18.9,60,614.4,2180,1.813666,1171,490,346,1940,OK,,,
S3,2020,6,10,22,58,18,45.427597,-71.890358,257.60001,14,59.2,18.9,60,614.4,3975,0.117432,37,25,24,50,UE,,,
S4,2020,6,10,22,58,21,45.427654,-71.89045,257.29999,14,59.2,18.9,60,614.4,1785,0.117432,50,27,23,68,UE,,,
S5,2020,6,10,22,58,23,45.427746,-71.890587,257.29999,14,59.2,18.9,60,614.4,5751,0.117432,31,23,23,36,UE,,,
S1,2020,6,10,22,58,28,45.427876,-71.89077,255.89999,14,59.3,18.9,60,614.4,2309,4.54069,998,635,450,1762,OK,,,
S2,2020,6,10,22,58,31,45.427986,-71.890839,255.39999,12,59.2,18.9,60,614.4,2010,0.965549,531,222,141,863,OK,,,
S3,2020,6,10,22,58,33,45.428066,-71.890808,254.39999,13,59.2,18.9,60,614.4,1636,0.247911,87,44,30,143,UE,,,
S4,2020,6,10,22,58,36,45.428185,-71.890686,252.89999,13,59.2,18.9,60,614.4,1697,0.57411,257,117,78,410,UE,,,
S5,2020,6,10,22,58,38,45.428257,-71.890602,252.39999,13,59.2,18.9,60,614.4,1988,0.169623,52,30,23,85,UE,,,
S6,2020,6,10,22,58,41,45.428371,-71.890442,252.10001,13,59.2,18.9,60,614.4,1620,3.301134,1197,584,382,2032,OK,,,
S1,2020,6,10,22,58,43,45.428452,-71.890335,252,13,59.3,18.9,60,614.4,2139,5.649766,1444,871,645,2644,OK,,,
S2,2020,6,10,22,58,45,45.428577,-71.890175,251.5,13,59.3,18.9,60,614.4,1620,0.795925,323,159,116,497,OK,,,
S4,2020,6,10,22,58,50,45.428783,-71.889893,251.10001,13,59.4,18.9,60,614.4,4544,0.404487,600,220,165,908,OK,,,
S5,2020,6,10,22,58,53,45.428864,-71.889786,249.89999,13,59.4,18.9,60,614.4,1957,2.218153,1005,555,518,1802,OK,,,
S6,2020,6,10,22,58,55,45.42894,-71.889671,249.60001,13,59.4,18.9,60,614.4,1687,0.247911,105,55,45,176,UE,,,
S1,2020,6,10,22,58,58,45.429054,-71.889526,249.2,13,59.5,18.9,60,614.4,2630,0.613254,128,86,64,238,UE,,,
S2,2020,6,10,22,59,0,45.429134,-71.889427,248.8,13,59.5,18.9,60,614.4,1861,7.411241,2033,1147,795,3788,OK,,,
S4,2020,6,10,22,59,5,45.429325,-71.889145,248.5,12,59.5,18.9,60,614.4,1966,1.252604,666,280,176,1080,OK,,,
S5,2020,6,10,22,59,7,45.429394,-71.88903,248.3,12,59.5,18.9,60,614.4,2252,3.718668,836,525,371,1553,OK,,,
S6,2020,6,10,22,59,10,45.429409,-71.889008,248.5,13,59.5,18.9,60,614.4,1662,1.109077,358,185,123,623,OK,,,
S1,2020,6,10,22,59,12,45.429417,-71.889,248.89999,13,59.5,18.9,60,614.4,2425,2.987983,594,393,270,1024,OK,,,
S2,2020,6,10,22,59,15,45.429417,-71.889,249.10001,13,59.5,18.9,60,614.4,1730,0.365343,133,71,55,210,UE,,,
S3,2020,6,10,22,59,17,45.429432,-71.888954,249.2,13,59.5,18.9,60,614.4,2533,1.056885,293,183,154,463,OK,,,
S4,2020,6,10,22,59,20,45.42944,-71.888847,249.3,13,59.5,18.9,60,614.4,3163,0.900309,171,124,97,352,UE,,,
S5,2020,6,10,22,59,22,45.429451,-71.88871,249.2,12,59.4,18.8,60,614.4,5541,1.722331,216,213,182,533,OK,,,
S6,2020,6,10,22,59,25,45.429455,-71.888535,249,13,59.4,18.8,60,614.4,1836,0.600206,168,94,65,291,UE,,,
S1,2020,6,10,22,59,27,45.429455,-71.888474,249.10001,13,59.5,18.9,60,614.4,2357,5.349663,1099,714,492,2020,OK,,,
S2,2020,6,10,22,59,30,45.429447,-71.888397,249.2,13,59.5,18.9,60,614.4,1683,0.50887,195,102,79,300,UE,,,
S3,2020,6,10,22,59,32,45.429455,-71.888336,249.2,13,59.5,18.9,60,614.4,1632,0.587158,201,101,67,343,UE,,,
S4,2020,6,10,22,59,34,45.429478,-71.888184,249.10001,13,59.4,18.9,60,614.4,1648,0.156576,127,63,62,153,UE,,,
S5,2020,6,10,22,59,37,45.429482,-71.888046,248.7,13,59.4,18.9,60,614.4,5395,0.182671,42,32,31,49,UE,,,
S6,2020,6,10,22,59,39,45.429493,-71.887848,248.7,13,59.4,18.9,60,614.4,1910,2.283393,500,293,170,953,OK,,,
S1,2020,6,10,22,59,42,45.429493,-71.887711,247.39999,13,59.5,18.9,60,614.4,2574,16.597004,2107,1620,821,4978,OK,,,
S2,2020,6,10,22,59,44,45.429485,-71.887573,246.5,13,59.5,18.9,60,614.4,1741,4.018772,1697,744,430,2824,OK,,,
S4,2020,6,10,22,59,49,45.429482,-71.887314,245.2,12,59.5,18.9,60,614.4,1674,0.13048,73,38,35,101,UE,,,
S5,2020,6,10,22,59,52,45.42955,-71.887207,245.2,12,59.5,18.8,60,614.4,1628,1.330892,567,286,225,945,OK,,,
S2,2020,6,10,22,59,59,45.429897,-71.887177,241.2,12,59.6,18.9,60,614.4,2284,0.078288,81,37,35,103,UE,,,
S3,2020,6,10,23,0,1,45.43005,-71.887199,239.10001,12,59.5,18.8,60,614.4,2542,0.456679,100,66,49,172,UE,,,
S4,2020,6,10,23,0,4,45.430145,-71.887222,237.2,12,59.5,18.9,60,614.4,1853,5.506239,1531,861,600,2813,OK,,,
S5,2020,6,10,23,0,6,45.430229,-71.887375,237.2,12,59.5,18.9,60,614.4,1680,0.417535,132,69,46,222,UE,,,
S2,2020,6,10,23,0,14,45.430256,-71.887901,239.89999,12,59.5,18.9,60,614.4,2924,0.378391,67,49,35,130,UE,,,
S4,2020,6,10,23,0,19,45.430325,-71.888298,239.7,12,59.5,18.9,60,614.4,1751,0.469727,241,109,78,386,UE,,,
S5,2020,6,10,23,0,21,45.430416,-71.888397,239.2,12,59.5,18.9,60,614.4,2190,9.642442,2973,1758,1462,5306,OK,,,
S6,2020,6,10,23,0,24,45.430611,-71.888451,238.2,12,59.4,18.8,60,614.4,1890,0.195719,66,37,29,114,UE,,,
S3,2020,6,10,23,0,31,45.430878,-71.888924,237.5,12,59.5,18.8,60,614.4,4634,0.365343,61,51,44,119,UE,,,
S4,2020,6,10,23,0,33,45.430882,-71.889229,237.5,12,59.5,18.8,60,614.4,1654,5.480143,2229,1033,664,3770,OK,,,
S5,2020,6,10,23,0,36,45.430882,-71.889435,240.10001,12,59.5,18.9,60,614.4,1791,0.143528,61,33,28,101,UE,,,
S3,2020,6,10,23,0,46,45.430775,-71.890327,244.5,14,59.4,18.8,60,614.4,1633,0.143528,67,32,23,108,UE,,,
S4,2020,6,10,23,0,48,45.430759,-71.890495,245,14,59.5,18.9,60,614.4,1700,0.352295,168,77,54,262,UE,,,
S2,2020,6,10,23,0,58,45.430767,-71.891335,246.8,14,59.5,18.9,60,614.4,3171,0.117432,51,31,31,60,UE,,,
S3,2020,6,10,23,1,0,45.430767,-71.891418,246.7,14,59.5,18.9,60,614.4,1630,1.304796,422,211,131,742,OK,,,
S4,2020,6,10,23,1,3,45.430759,-71.891457,247,14,59.5,18.9,60,614.4,1623,4.123155,1354,668,408,2414,OK,,,
S5,2020,6,10,23,1,5,45.430695,-71.891502,246.5,14,59.5,18.9,60,614.4,1711,0.443631,143,76,53,239,UE,,,
S6,2020,6,10,23,1,8,45.430553,-71.891541,246.8,14,59.5,18.9,60,614.4,2054,0.443631,99,60,39,183,UE,,,
S2,2020,6,10,23,1,13,45.430328,-71.891563,249.10001,14,59.5,18.9,60,614.4,1620,0.352295,120,58,34,207,UE,,,
S3,2020,6,10,23,1,15,45.430241,-71.891563,248.3,14,59.4,18.8,60,614.4,2138,0.782878,136,88,47,285,UE,,,
S4,2020,6,10,23,1,17,45.430092,-71.891563,248.3,14,59.5,18.9,60,614.4,1623,0.287055,128,64,50,200,UE,,,
S4,2020,6,10,23,1,32,45.42992,-71.89241,251,13,59.4,18.9,60,614.4,1808,0.339247,172,76,52,266,UE,,,
S5,2020,6,10,23,1,35,45.429924,-71.892693,250.8,13,59.4,18.8,60,614.4,1994,0.613254,186,107,84,305,UE,,,
S6,2020,6,10,23,1,37,45.429928,-71.892853,250.60001,13,59.5,18.9,60,614.4,1822,2.518256,669,374,246,1193,OK,,,
S2,2020,6,10,23,1,42,45.429935,-71.893311,250.10001,13,59.5,18.9,60,614.4,2078,0.260959,67,40,29,119,UE,,,
S3,2020,6,10,23,1,44,45.429935,-71.893608,249.8,13,59.4,18.8,60,614.4,1968,0.208767,82,46,40,120,UE,,,
S4,2020,6,10,23,1,47,45.429935,-71.893806,249.3,13,59.4,18.8,60,614.4,1749,0.326199,162,73,51,249,UE,,,
S5,2020,6,10,23,1,49,45.429935,-71.894081,249.3,13,59.5,18.9,60,614.4,2223,0.287055,95,56,48,138,UE,,,
