Lambda,Intensity
750.50,3.9306E-002
751.00,3.9505E-002
751.50,3.9596E-002
752.00,3.9567E-002
752.50,3.9590E-002
753.00,3.9597E-002
753.50,3.9522E-002
754.00,3.9324E-002
754.50,3.9288E-002
755.00,3.9347E-002
755.50,3.9476E-002
756.00,3.9504E-002
756.50,3.9515E-002
757.00,3.9512E-002
757.50,3.9466E-002
758.00,3.9425E-002
758.50,3.9396E-002
759.00,3.9473E-002
759.50,3.9643E-002
760.00,3.9773E-002
760.50,3.9869E-002
761.00,3.9829E-002
761.50,3.9818E-002
762.00,3.9820E-002
762.50,3.9838E-002
763.00,3.9817E-002
763.50,3.9772E-002
764.00,3.9733E-002
764.50,3.9665E-002
765.00,3.9728E-002
765.50,3.9773E-002
766.00,3.9805E-002
766.50,3.9806E-002
767.00,3.9903E-002
767.50,4.0004E-002
768.00,4.0129E-002
768.50,4.0178E-002
769.00,4.0177E-002
769.50,4.0103E-002
770.00,3.9949E-002
770.50,3.9869E-002
771.00,3.9890E-002
771.50,3.9975E-002
772.00,4.0080E-002
772.50,4.0190E-002
773.00,4.0235E-002
773.50,4.0178E-002
774.00,4.0199E-002
774.50,4.0161E-002
775.00,4.0055E-002
775.50,3.9963E-002
776.00,4.0001E-002
776.50,3.9995E-002
777.00,3.9965E-002
777.50,4.0020E-002
778.00,4.0050E-002
778.50,4.0092E-002
779.00,4.0174E-002
779.50,4.0236E-002
780.00,4.0300E-002
780.50,4.0343E-002
781.00,4.0388E-002
781.50,4.0313E-002
782.00,4.0447E-002
782.50,4.0559E-002
783.00,4.0572E-002
783.50,4.0460E-002
784.00,4.0371E-002
784.50,4.0417E-002
785.00,4.0474E-002
785.50,4.0550E-002
786.00,4.0541E-002
786.50,4.0673E-002
787.00,4.0782E-002
787.50,4.0696E-002
788.00,4.0534E-002
788.50,4.0679E-002
789.00,4.0790E-002
789.50,4.0836E-002
790.00,4.0626E-002
790.50,4.0581E-002
791.00,4.0694E-002
791.50,4.0875E-002
792.00,4.0810E-002
792.50,4.0763E-002
793.00,4.0862E-002
793.50,4.0883E-002
794.00,4.0832E-002
794.50,4.0798E-002
795.00,4.0946E-002
795.50,4.1031E-002
796.00,4.1054E-002
796.50,4.1094E-002
797.00,4.1246E-002
797.50,4.1499E-002
798.00,4.1453E-002
798.50,4.1466E-002
799.00,4.1476E-002
799.50,4.1435E-002
800.00,4.1396E-002
800.50,4.1500E-002
801.00,4.1547E-002
801.50,4.1515E-002
802.00,4.1421E-002
802.50,4.1520E-002
803.00,4.1575E-002
803.50,4.1585E-002
804.00,4.1417E-002
804.50,4.1465E-002
805.00,4.1494E-002
805.50,4.1631E-002
806.00,4.1697E-002
806.50,4.1647E-002
807.00,4.1428E-002
807.50,4.1382E-002
808.00,4.1586E-002
808.50,4.1563E-002
809.00,4.1406E-002
809.50,4.1365E-002
810.00,4.1482E-002
810.50,4.1683E-002
811.00,4.1786E-002
811.50,4.1778E-002
812.00,4.1844E-002
812.50,4.1923E-002
813.00,4.1968E-002
813.50,4.2049E-002
814.00,4.2089E-002
814.50,4.2202E-002
815.00,4.2323E-002
815.50,4.2351E-002
816.00,4.2213E-002
816.50,4.1960E-002
