Lambda,Intensity
796.50,1.9295E-005
797.00,2.4663E-005
797.50,1.5044E-005
798.00,0.0000E+000
798.50,0.0000E+000
799.00,0.0000E+000
799.50,0.0000E+000
800.00,4.1223E-007
800.50,0.0000E+000
801.00,2.8552E-005
801.50,1.5476E-005
802.00,1.0731E-005
802.50,4.7710E-005
803.00,8.8843E-005
803.50,9.3256E-005
804.00,6.2896E-005
804.50,3.0015E-005
805.00,0.0000E+000
805.50,0.0000E+000
806.00,1.3945E-006
806.50,1.5013E-005
807.00,0.0000E+000
807.50,0.0000E+000
808.00,5.9964E-006
808.50,9.0244E-007
809.00,7.2946E-007
809.50,0.0000E+000
810.00,0.0000E+000
810.50,2.0276E-005
811.00,1.7144E-005
811.50,0.0000E+000
812.00,0.0000E+000
812.50,0.0000E+000
813.00,3.5255E-005
813.50,5.6691E-005
814.00,1.1620E-004
814.50,6.6430E-005
815.00,3.5380E-005
815.50,1.3733E-005
816.00,8.2466E-005
816.50,1.5411E-004
817.00,2.9165E-004
817.50,5.0617E-004
818.00,7.6916E-004
818.50,8.7727E-004
819.00,8.1861E-004
819.50,6.1284E-004
820.00,3.6638E-004
820.50,9.9949E-005
821.00,1.6242E-005
821.50,1.4148E-005
822.00,4.3848E-005
822.50,6.1341E-005
823.00,7.2063E-005
823.50,7.4859E-005
824.00,7.8707E-005
824.50,6.1767E-005
825.00,5.9433E-005
825.50,6.5283E-006
826.00,0.0000E+000
826.50,0.0000E+000
827.00,0.0000E+000
827.50,1.4379E-005
828.00,1.9334E-005
828.50,1.4618E-005
829.00,7.3856E-005
829.50,1.5416E-004
830.00,1.1516E-004
830.50,4.5331E-005
831.00,2.1908E-006
831.50,4.0781E-005
832.00,1.0181E-004
832.50,8.3585E-005
833.00,2.1923E-005
833.50,5.8378E-006
834.00,2.6592E-005
834.50,4.5839E-006
835.00,0.0000E+000
835.50,0.0000E+000
836.00,1.0763E-004
836.50,1.4802E-004
837.00,1.7141E-004
837.50,8.5820E-005
838.00,1.8238E-006
838.50,0.0000E+000
839.00,0.0000E+000
839.50,0.0000E+000
840.00,0.0000E+000
840.50,0.0000E+000
841.00,3.8653E-005
841.50,5.7862E-005
842.00,7.2838E-005
842.50,7.5349E-005
843.00,8.3774E-005
843.50,1.2038E-004
844.00,9.9871E-005
844.50,4.8045E-005
845.00,2.6587E-005
845.50,2.8915E-005
846.00,0.0000E+000
846.50,0.0000E+000
847.00,0.0000E+000
847.50,2.7628E-006
848.00,0.0000E+000
848.50,3.2199E-005
849.00,8.4340E-005
849.50,4.1530E-005
850.00,0.0000E+000
850.50,0.0000E+000
851.00,0.0000E+000
851.50,3.9421E-005
852.00,1.1551E-004
852.50,1.5036E-004
853.00,3.4814E-005
853.50,0.0000E+000
