lat,lon,MSI,SLI,IPI
4.541202899999999687e+01,-7.187100999999999829e+01,6.905889193011816030e-02,1.533460352879414401e-01,5.424583298641798557e-01
4.541169000000000011e+01,-7.187085000000000434e+01,3.747797721962141670e-01,5.696271184205163873e-01,7.974620749847347589e-01
4.541092700000000093e+01,-7.187068899999999871e+01,1.425627763622917543e-01,2.656239500287651545e-01,6.958056053258823148e-01
4.541035499999999558e+01,-7.187068199999998797e+01,1.235464832000005009e-01,1.858735679999989898e-01,7.160759295999992169e-01
4.540957600000000127e+01,-7.187069699999999273e+01,1.949811552203878362e-01,3.638416380575284492e-01,6.299014234321522743e-01
4.540872600000000148e+01,-7.187067399999999395e+01,3.993656954013563576e-01,5.751798788754460823e-01,7.021603312197250979e-01
4.540818800000000266e+01,-7.187066699999999742e+01,1.339000964447575326e-01,2.569105540961469369e-01,5.730942287557359016e-01
4.540816500000000389e+01,-7.187065900000000340e+01,1.162786883687351169e-01,2.170744552375307723e-01,5.261748976540894240e-01
4.540817299999999790e+01,-7.187064399999999864e+01,1.162926915827883212e-01,2.171584647899951204e-01,5.262622514037729182e-01
4.540818400000000565e+01,-7.187065900000000340e+01,1.162926915827883212e-01,2.171584647899951204e-01,5.262622514037729182e-01
4.540816500000000389e+01,-7.187065900000000340e+01,1.115240548895471973e-01,2.029022464938026182e-01,5.069660735613932268e-01
4.540813099999999736e+01,-7.187067399999999395e+01,8.918857666887147762e-02,1.767496235286534212e-01,5.179247008775376138e-01
4.540807699999999869e+01,-7.187152900000000955e+01,1.714477560938912903e-01,3.316020009587574702e-01,5.960570499150459334e-01
4.540807699999999869e+01,-7.187268799999999658e+01,3.251786107816821980e-01,6.011353521303739456e-01,6.225013848920739612e-01
4.540807000000000215e+01,-7.187387099999999407e+01,2.028354352532485416e-01,3.813098488355552984e-01,6.070820659282460952e-01
4.540807000000000215e+01,-7.187494699999999170e+01,2.716119837774143564e-01,4.592665612491730887e-01,6.825597930172508931e-01
4.540806599999999804e+01,-7.187603799999999410e+01,1.293980841960126194e-01,2.070004687062589888e-01,5.522776416884380701e-01
4.540807000000000215e+01,-7.187716700000000003e+01,1.894349402752800726e-01,3.519502994173642207e-01,7.941526419853883745e-01
4.540805800000000403e+01,-7.187834900000000005e+01,1.990351865279597066e-01,3.669180687166353483e-01,7.059061193744526896e-01
4.540805800000000403e+01,-7.187960099999999386e+01,1.555917788416926184e-01,2.957527472198893115e-01,6.435243750746368896e-01
4.540774900000000258e+01,-7.188067599999999402e+01,2.760864600713851535e-01,4.671415858050789183e-01,7.665386067507946599e-01
4.540716599999999659e+01,-7.188158400000000370e+01,1.276209450362096876e-01,2.209064654445349607e-01,6.633141242555606887e-01
4.540665100000000365e+01,-7.188240799999999808e+01,5.551333410631690057e+00,6.426003418473784201e+00,6.280694198993540311e+00
4.540604799999999841e+01,-7.188335399999999709e+01,1.259162903442528902e-01,2.246051355368980929e-01,8.249218467108492270e-01
4.540523100000000056e+01,-7.188389599999999291e+01,1.906376631104432784e-01,3.539132772351614165e-01,7.248274776859511270e-01
4.540457500000000124e+01,-7.188428499999999133e+01,2.181471679687499998e-01,3.944842285156249240e-01,7.852947937011731661e-01
4.540406399999999820e+01,-7.188489500000000021e+01,1.395377096756919011e-01,2.583737026645003265e-01,6.934442366735589225e-01
4.540402999999999878e+01,-7.188497199999999054e+01,1.257042052298787960e-01,2.031420294358818879e-01,6.630391004970834778e-01
4.540401500000000112e+01,-7.188497900000000129e+01,1.284920625420670204e-01,1.984327395937290905e-01,6.272963122256318691e-01
4.540431999999999846e+01,-7.188534500000000094e+01,1.252960223965310371e-01,2.182149962122796882e-01,5.660178331698459964e-01
4.540499499999999955e+01,-7.188591800000000376e+01,1.298969912946973393e-01,2.057199343730082841e-01,5.639061211114815286e-01
4.540472800000000575e+01,-7.188675699999998869e+01,1.383366223678886842e-01,1.887702261931076819e-01,6.315481755788332485e-01
4.540448400000000362e+01,-7.188740500000000111e+01,1.246645853783764357e-01,1.889315648247489321e-01,6.980280021404845492e-01
4.540385799999999961e+01,-7.188684800000000052e+01,1.301015980862513244e-01,2.315813320607056358e-01,6.570840366160770607e-01
4.540325500000000147e+01,-7.188609300000000246e+01,2.040041289650552647e-01,3.748117277446900708e-01,6.733394702937158804e-01
4.540272099999999966e+01,-7.188530699999999740e+01,1.120534470827015960e-01,2.249883837180686186e-01,5.328795919758904098e-01
4.540294999999999703e+01,-7.188443000000000893e+01,2.276184696241961847e-01,2.129655048307086407e-01,7.422341400073979578e-01
4.540327800000000025e+01,-7.188341499999999940e+01,1.645145881494710638e-01,3.121859191467419858e-01,6.513028915894198967e-01
4.540319799999999617e+01,-7.188227100000000291e+01,1.798693536256000813e-01,3.376291080191995420e-01,6.760587888640015031e-01
4.540320999999999430e+01,-7.188134800000000268e+01,1.252071133570887840e-01,2.102761344131296450e-01,5.387964574020078778e-01
4.540330900000000014e+01,-7.188042400000000498e+01,1.293208622722107348e-01,2.400403271660496163e-01,5.778160797168134799e-01
4.540340399999999477e+01,-7.187960099999999386e+01,1.282135001610006375e-01,1.856978063039502747e-01,6.755891869602916877e-01
4.540352199999999527e+01,-7.187866999999999962e+01,2.409594415192489736e-01,4.248033458085989089e-01,7.709163331782487028e-01
4.540363299999999924e+01,-7.187769300000000783e+01,2.123990142309840623e-01,3.895035396308998976e-01,9.648592769115791334e-01
4.540365599999999802e+01,-7.187667799999999829e+01,9.889822313748342086e-02,1.982935376877095202e-01,5.198124284698928399e-01
4.540365200000000101e+01,-7.187583899999999915e+01,1.497367262436396507e-01,2.834395164649927690e-01,6.490763965481423092e-01
4.540366699999999867e+01,-7.187493100000000368e+01,1.290422974091384178e-01,2.455893326504976493e-01,5.633814571985351627e-01
4.540367100000000278e+01,-7.187380199999999775e+01,1.796174587746671714e-01,3.369842158036493451e-01,6.837270333965697056e-01
4.540367899999999679e+01,-7.187278700000000242e+01,1.325239597991293428e-01,2.542510370163040267e-01,5.695090610058204383e-01
4.540368699999999791e+01,-7.187184100000000342e+01,1.619204113371236486e-01,3.058979010593640968e-01,6.878318629618287439e-01
4.540368300000000090e+01,-7.187085000000000434e+01,1.539839519016342750e-01,2.898961498245047341e-01,8.026172005236795748e-01
4.540368699999999791e+01,-7.186999499999998875e+01,1.248593166779460306e-01,1.950417106909665410e-01,6.858738157260479973e-01
4.540369400000000155e+01,-7.186925500000000966e+01,1.737086320657427185e-01,3.274277090386032985e-01,6.726247914414540396e-01
4.540370899999999921e+01,-7.186834000000000344e+01,1.462599049053531219e-01,2.856296920008143392e-01,5.806480407083234319e-01
4.540372100000000444e+01,-7.186737099999999145e+01,2.435123639306425725e-01,4.270205438109353491e-01,6.698171402262294016e-01
4.540373999999999910e+01,-7.186646999999999252e+01,3.404903647248297416e-01,5.163175357873506233e-01,6.414678577733918807e-01
4.540376699999999488e+01,-7.186542500000000189e+01,1.290202356213533408e-01,2.439775482611061808e-01,5.660909260038473612e-01
4.540378199999999964e+01,-7.186466199999999560e+01,1.212529469328006426e-01,2.073353121421352974e-01,5.097515057228680924e-01
4.540380100000000141e+01,-7.186359399999999198e+01,1.351263699634824844e-01,2.470644193668256605e-01,6.782378423686341584e-01
4.540356099999999628e+01,-7.186254900000000134e+01,1.845175574991902989e-01,3.450223302019217453e-01,6.807811251484729986e-01
4.540326300000000259e+01,-7.186138199999999188e+01,3.754457821323907707e-01,5.668196800281732894e-01,7.682068396493391127e-01
4.540341600000000000e+01,-7.186014600000000030e+01,1.298823667173031327e-01,2.347093795211219192e-01,8.013928041811326786e-01
4.540371300000000332e+01,-7.185912299999999675e+01,2.762080157569518635e-01,4.638383179727350036e-01,6.715615461129265107e-01
4.540407600000000343e+01,-7.185810899999999890e+01,1.476709122770610838e-01,1.920430809813427064e-01,6.204939546745271706e-01
4.540446500000000185e+01,-7.185710100000000011e+01,2.875557666302831494e-01,4.808774760291796291e-01,7.865183395129631272e-01
4.540484199999999504e+01,-7.185614800000000457e+01,1.674820591208047160e-01,3.247373638255826034e-01,5.943585540415425861e-01
4.540534199999999743e+01,-7.185530899999999122e+01,2.412254139078290338e-01,4.248946698187625604e-01,7.557572095646514221e-01
4.540590999999999866e+01,-7.185475200000000484e+01,1.346819528232104934e-01,2.647788081860766862e-01,5.630662943371418372e-01
4.540602499999999964e+01,-7.185366100000000245e+01,2.745228515625005583e-01,4.724146484374995847e-01,9.644458984374986166e-01
4.540599100000000021e+01,-7.185265400000000113e+01,2.052896847974509109e-01,3.783586310878468417e-01,6.368335286754658320e-01
4.540538400000000507e+01,-7.185259999999999536e+01,3.393300096530188492e-01,5.314049506789173538e-01,7.466976745836793050e-01
4.540454099999999471e+01,-7.185281399999999508e+01,1.276800292968750528e-01,2.316216796875003592e-01,8.552491699218758292e-01
4.540365999999999502e+01,-7.185300399999999854e+01,2.006263628015699796e-01,3.693267245457321213e-01,7.022369257311393831e-01
4.540282100000000298e+01,-7.185321799999999826e+01,1.592701897346390227e-01,3.012264106709985345e-01,8.759105550657184658e-01
4.540194699999999983e+01,-7.185363000000000966e+01,2.373544151159142634e-01,4.196174256773719247e-01,6.619667262945623243e-01
4.540117300000000000e+01,-7.185432400000000541e+01,-1.265064101770962957e-03,5.062765955902326365e-02,6.549083494426288787e-01
4.540057399999999888e+01,-7.185520200000000557e+01,1.420803170145812366e-02,8.173389553819221387e-02,6.703581634052473426e-01
4.540005500000000183e+01,-7.185624699999999621e+01,1.346517216012511620e-01,2.507797717263104964e-01,8.887027355924312921e-01
4.539955900000000355e+01,-7.185730699999999160e+01,1.421312065972227812e-01,2.773188078703701098e-01,5.767689380787035525e-01
4.539909399999999806e+01,-7.185832200000000114e+01,1.798297732338819399e-01,3.363400612997253791e-01,7.779673268175568701e-01
4.539861299999999744e+01,-7.185934399999999300e+01,4.875137350204472586e-02,4.683871438324382908e-02,1.482608947852279702e+00
4.539810599999999852e+01,-7.186046600000000240e+01,1.227939465482897230e+00,1.077993494076384451e+00,1.942087156984721563e+00
4.539765500000000031e+01,-7.186145000000000493e+01,1.391887380116368922e-01,2.577773097096680566e-01,7.770759387559666997e-01
4.539720499999999959e+01,-7.186236600000000863e+01,1.484289482478623468e-01,2.804599759703372275e-01,8.864552207439468923e-01
4.539675900000000297e+01,-7.186347200000000157e+01,5.612214206502952329e-02,1.405563130624550849e-01,5.926206988408622145e-01
4.539648799999999795e+01,-7.186457800000000873e+01,2.466557491905924104e-01,4.331902624975509930e-01,8.248448555983416419e-01
4.539633900000000466e+01,-7.186572300000000268e+01,1.527082004182217512e-01,2.874225347492718186e-01,8.075725778014661849e-01
4.539631299999999925e+01,-7.186691299999999671e+01,3.095231967897175140e-01,5.071881850819102144e-01,8.314974023783627821e-01
4.539628199999999936e+01,-7.186802699999999788e+01,1.872133422851566253e-01,3.483783691406243666e-01,7.850616149902358565e-01
4.539625499999999647e+01,-7.186916399999999783e+01,2.228024271146827884e-01,4.020883949444420402e-01,8.605929225470512201e-01
4.539623300000000228e+01,-7.187021599999999921e+01,1.693198663723708419e-01,3.191930903375919115e-01,8.645757182755127168e-01
4.539622899999999817e+01,-7.187135299999999916e+01,3.696388022444901944e-01,5.405074196495325278e-01,6.559733116924344465e-01
4.539620999999999640e+01,-7.187260400000000971e+01,1.416614174074625199e-01,2.641368798290792963e-01,6.726049433593712656e-01
4.539616399999999885e+01,-7.187390100000000359e+01,1.360552119404049298e-01,1.746513903515420907e-01,6.902952235649251200e-01
4.539615200000000073e+01,-7.187505300000000830e+01,1.536280338775596332e-01,2.899188873314508808e-01,8.491469804355120665e-01
4.539615599999999773e+01,-7.187632800000000088e+01,1.561794557754300206e-01,2.940118160201314890e-01,7.418715949925744901e-01
4.539617499999999950e+01,-7.187750200000000689e+01,3.341934253041572989e-01,5.378558521157061900e-01,9.038713476480899622e-01
4.539641199999999799e+01,-7.187826499999999896e+01,2.718413194839554015e-01,4.636337889736010798e-01,8.074459826254565264e-01
4.539706799999999731e+01,-7.187881500000000301e+01,1.096869951997181403e-01,2.525698094010196959e-01,5.623397764323012638e-01
4.539775099999999952e+01,-7.187941700000000367e+01,2.079498526823352345e-01,4.028684843348170341e-01,5.891096086691933742e-01
4.539843799999999874e+01,-7.187999700000000303e+01,2.536176946453504444e-01,4.390386833199972916e-01,6.566698599485865095e-01
4.539899099999999521e+01,-7.188046300000000599e+01,2.195675964605076080e-01,3.970059124103526571e-01,8.272933456168272137e-01
4.539968499999999807e+01,-7.188110400000000766e+01,1.740373870322445837e-01,3.273712171196712095e-01,6.933153928840467550e-01
4.540035999999999916e+01,-7.188172099999999887e+01,3.122913417420491999e-02,1.035135589293505465e-01,5.960272332154974428e-01
4.540091300000000274e+01,-7.188227799999999945e+01,1.565656731744270447e-01,2.998624748731306688e-01,6.178911105046593910e-01
4.540122199999999708e+01,-7.188169100000000356e+01,1.547441396137897440e-01,3.010942885372887012e-01,5.896774010118810416e-01
4.540127600000000285e+01,-7.188066100000000347e+01,1.709705653481886634e-01,3.250660903882975905e-01,9.969918009052887165e-01
4.540117999999999654e+01,-7.187964599999999393e+01,2.082003054989667312e-02,1.214863431351264067e-01,5.732870417175415234e-01
4.540107700000000079e+01,-7.187868500000000438e+01,1.726477239702693955e-01,3.242866887128086351e-01,8.043696713382009200e-01
4.540084500000000389e+01,-7.187793000000000632e+01,2.629224786281295634e-01,4.498565413189494766e-01,6.913595918990425027e-01
4.540014299999999992e+01,-7.187759399999998777e+01,2.735753609683494458e-01,4.626847461454304256e-01,7.209731305973936522e-01
4.539943300000000193e+01,-7.187732700000000818e+01,1.713333296875002576e-01,3.228193296874994900e-01,6.890210203125008981e-01
4.539863199999999921e+01,-7.187700699999999188e+01,1.273430373317395725e-01,2.087329415408081257e-01,5.860033443316203794e-01
4.539807100000000162e+01,-7.187666299999999353e+01,1.465130160835207418e-01,2.741256462176926423e-01,7.578825639515440749e-01
4.539825100000000191e+01,-7.187586999999999193e+01,1.378391078124995284e-01,2.542944984374992945e-01,7.644454796874984304e-01
4.539847899999999470e+01,-7.187493899999999769e+01,1.478645240681434325e-01,2.855696471137867398e-01,5.941687688115426802e-01
4.539911299999999983e+01,-7.187503100000000700e+01,1.398491318650606496e-01,2.590849978407758769e-01,6.968280457755438029e-01
4.539983699999999800e+01,-7.187532000000000210e+01,1.258045037037033298e-01,2.012823407407402510e-01,6.618714074074074638e-01
4.540057399999999888e+01,-7.187558699999999590e+01,2.985159152522994797e-01,4.937515305767368190e-01,8.030603134072307192e-01
4.540102399999999960e+01,-7.187536599999999964e+01,1.342368684569866799e-01,2.446035958124723741e-01,6.745322143832495065e-01
4.540103100000000325e+01,-7.187435200000000179e+01,1.425627763622917543e-01,2.656239500287651545e-01,6.958056053258823148e-01
4.540118799999999766e+01,-7.187357299999999327e+01,1.380765625000001107e-01,2.544859375000003698e-01,7.128609374999999027e-01
4.540194699999999983e+01,-7.187356599999999673e+01,3.595321197349271580e-01,5.300435180022071702e-01,6.445335667496245868e-01
4.540269899999999836e+01,-7.187359599999999205e+01,1.863220712167245052e-01,3.512634919343169404e-01,6.224018437138307824e-01
4.540351100000000173e+01,-7.187359599999999205e+01,2.300514351957217984e-01,4.109234695038685992e-01,7.971540723145200680e-01
4.540368699999999791e+01,-7.187287099999998929e+01,1.367987968724587722e-01,2.621796146170991548e-01,5.816632295327530677e-01
4.540313300000000396e+01,-7.187258900000000494e+01,1.950157699864286664e-01,3.606399997708231719e-01,7.283760103857397361e-01
4.540235100000000301e+01,-7.187258100000001093e+01,2.421129182848563710e-01,4.253098751493111784e-01,6.953378646382399886e-01
4.540162300000000073e+01,-7.187256600000000617e+01,4.665808193567655415e-03,6.390888850226572604e-02,6.295369548337279575e-01
