S3,2020,2,19,11,22,2,0,0,0,0,31.1,26,60,50.4,5018,17.17857,328,245,235,421,OK,,,,,,
S4,2020,2,19,11,22,3,0,0,0,0,31.1,26,60,2.4,2570,2889.3401,4165,2487,2333,288,OK,,,,,,
S5,2020,2,19,11,22,4,0,0,0,0,31.1,26.1,60,614.4,41417,830.65918,5827,19,17,7778,UE,,,,,,
S6,2020,2,19,11,22,6,0,0,0,0,31.1,26.1,60,50.4,5044,268.17661,4628,3581,3365,5956,OK,,,,,,
S1,2020,2,19,11,22,8,0,0,0,0,31.1,26.1,60,614.4,0,0,0,0,0,1,UE,,,,,,
S2,2020,2,19,11,22,10,0,0,0,0,31.1,26.1,60,50.4,5077,416.73941,7106,5528,5189,9260,OK,,,,,,
S3,2020,2,19,11,22,12,0,0,0,0,31.1,26.1,60,50.4,5101,17.17857,329,246,237,420,OK,,,,,,
S4,2020,2,19,11,22,13,0,0,0,0,31.1,26.1,60,2.4,2571,2906.0415,4174,2494,2337,264,OK,,,,,,
S5,2020,2,19,11,22,14,0,0,0,0,31.1,26.1,60,614.4,41335,832.42065,5403,17,16,7161,UE,,,,,,
S6,2020,2,19,11,22,16,0,0,0,0,31.1,26.1,60,50.4,5109,270.24438,4655,3612,3403,5964,OK,,,,,,
S1,2020,2,19,11,26,32,0,0,0,0,31.1,26.1,60,2.4,40943,0,1,0,0,0,UE,,,,,,
S2,2020,2,19,11,26,33,0,0,0,0,31.1,26.1,60,2.4,44458,218657.92,252,8,8,318,UE,,,,,,
S3,2020,2,19,11,26,34,0,0,0,0,30.8,26.5,60,2.4,5883,6.680556,8,6,6,195,UE,,,,,,
S4,2020,2,19,11,26,35,0,0,0,0,30.8,26.5,60,2.4,2813,26.722223,43,26,25,52,UE,,,,,,
S5,2020,2,19,11,26,36,0,0,0,0,30.8,26.5,60,2.4,41243,217141.42,1645,5,5,2036,UE,,,,,,
S6,2020,2,19,11,26,37,0,0,0,0,30.8,26.5,60,2.4,44589,218788.19,122,4,4,149,UE,,,,,,
S1,2020,2,19,11,26,38,0,0,0,0,30.8,26.5,60,24,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,26,39,0,0,0,0,30.8,26.5,60,24,4136,1.336111,12,9,8,14,UE,,,,,,
S3,2020,2,19,11,26,41,0,0,0,0,30.8,26.5,60,24,5346,7.682639,77,57,56,9,UE,,,,,,
S4,2020,2,19,11,26,42,0,0,0,0,30.8,26.5,60,24,2815,29.728474,414,253,239,59,UE,,,,,,
S5,2020,2,19,11,26,43,0,0,0,0,30.8,26.5,60,24,1648,21880.824,7,5,49,8,UE,,,,,,
S6,2020,2,19,11,26,44,0,0,0,0,30.8,26.5,60,24,1654,21882.16,6,4,42,7,UE,,,,,,
S1,2020,2,19,11,26,45,0,0,0,0,30.8,26.5,60,50.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,26,46,0,0,0,0,30.8,26.5,60,50.4,5030,6.998677,126,96,91,159,UE,,,,,,
S3,2020,2,19,11,26,47,0,0,0,0,30.8,26.5,60,50.4,5210,8.112103,162,120,117,95,UE,,,,,,
S4,2020,2,19,11,26,48,0,0,0,0,30.8,26.5,60,50.4,2805,30.0625,877,535,506,556,OK,,,,,,
S5,2020,2,19,11,26,50,0,0,0,0,30.8,26.5,60,50.4,5391,3.976521,65,52,49,81,UE,,,,,,
S6,2020,2,19,11,26,51,0,0,0,0,30.8,26.5,60,50.4,5096,3.022156,58,44,42,71,UE,,,,,,
S1,2020,2,19,11,26,52,0,0,0,0,30.8,26.5,60,100.8,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,26,53,0,0,0,0,30.8,26.5,60,100.8,4919,7.396329,265,202,190,333,OK,,,,,,
S3,2020,2,19,11,26,54,0,0,0,0,30.8,26.5,60,100.8,10725,12.724868,162,246,240,198,OK,,,,,,
S4,2020,2,19,11,26,56,0,0,0,0,30.8,26.5,60,50.4,2808,61.556541,1793,1094,1035,1176,OK,,1803.25,1100.75,1041.75,,INC 2800K
S5,2020,2,19,11,26,57,0,0,0,0,30.7,26.5,60,100.8,5454,4.135582,136,109,103,168,OK,,,,,,
S6,2020,2,19,11,26,58,0,0,0,0,30.7,26.5,60,100.8,5152,3.260747,121,92,88,147,UE,,,,,,
S1,2020,2,19,11,26,59,0,0,0,0,30.8,26.5,60,153.6,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,27,1,0,0,0,0,30.8,26.5,60,100.8,4931,15.349372,543,415,390,684,OK,,,,,,
S3,2020,2,19,11,27,2,0,0,0,0,30.7,26.5,60,100.8,5288,8.191634,331,245,240,404,OK,,,,,,
S4,2020,2,19,11,27,3,0,0,0,0,30.7,26.5,60,50.4,2809,61.397488,1799,1097,1039,1178,OK,,,,,,
S5,2020,2,19,11,27,4,0,0,0,0,30.7,26.5,60,100.8,5438,8.430225,278,222,210,343,OK,,,,,,
