lat,lon,MSI
  45.38568, -71.98802,   0.26035
  45.38565, -71.98728,   0.19498
  45.38616, -71.98717,   0.14171
  45.38678, -71.98716,   0.11829
  45.38725, -71.98708,   0.12622
  45.38714, -71.98726,   0.18764
  45.38665, -71.98720,   0.14694
  45.38609, -71.98722,   0.13086
  45.38563, -71.98717,   0.25515
  45.38554, -71.98626,   0.15722
  45.38547, -71.98533,   0.14111
  45.38578, -71.98502,   0.19895
  45.38634, -71.98501,   0.26093
  45.38693, -71.98501,   0.21716
  45.38750, -71.98497,   0.15471
  45.38763, -71.98498,   0.24609
  45.38726, -71.98519,   0.12037
  45.38730, -71.98594,   0.26491
  45.38685, -71.98612,   0.32909
  45.38625, -71.98614,   0.12385
  45.38565, -71.98618,   0.23732
  45.38548, -71.98552,   0.23545
  45.38575, -71.98503,   0.17496
  45.38658, -71.98501,   0.13160
  45.38726, -71.98499,   0.25186
  45.38778, -71.98495,   0.20447
  45.38803, -71.98550,   0.13747
  45.38805, -71.98631,   0.25403
  45.38810, -71.98725,   0.21974
  45.38812, -71.98795,   0.12507
  45.38824, -71.98862,   0.19960
  45.38877, -71.98869,   0.12916
  45.38938, -71.98880,   0.23236
  45.38985, -71.98875,   0.13272
  45.38947, -71.98881,   0.21362
  45.38891, -71.98872,   0.25061
  45.38882, -71.98795,   0.18633
  45.38919, -71.98752,   0.19871
  45.38953, -71.98714,   0.22888
  45.38956, -71.98628,   0.20788
  45.38954, -71.98647,   0.24800
  45.38956, -71.98722,   0.16118
  45.38989, -71.98748,   0.16540
  45.39004, -71.98751,   0.12956
  45.38966, -71.98750,   0.26165
  45.38914, -71.98758,   0.23791
  45.38882, -71.98737,   0.19307
  45.38879, -71.98510,   0.25492
  45.38925, -71.98494,   0.20852
  45.38975, -71.98489,   0.21873
  45.38964, -71.98495,   0.22147
  45.38877, -71.98478,   0.20477
  45.38877, -71.98406,   0.13466
  45.38877, -71.98330,   0.22406
  45.38874, -71.98243,   0.21396
  45.38896, -71.98197,   0.26488
  45.38950, -71.98197,   0.22498
  45.38985, -71.98238,   0.27966
  45.38998, -71.98290,   0.17864
  45.39002, -71.98349,   0.20026
  45.38965, -71.98383,   0.24691
  45.38906, -71.98385,   0.24796
  45.38879, -71.98425,   0.14733
  45.38880, -71.98486,   0.22124
  45.38834, -71.98499,   0.23284
  45.38801, -71.98479,   0.22107
  45.38799, -71.98396,   0.21756
  45.38754, -71.98383,   0.40643
  45.38712, -71.98382,   0.51730
  45.38670, -71.98372,   0.36754
  45.38624, -71.98332,   0.43067
  45.38573, -71.98315,   0.25680
  45.38534, -71.98312,   0.12611
  45.38523, -71.98245,   0.16914
  45.38542, -71.98202,   0.19793
  45.38594, -71.98203,   0.38427
  45.38645, -71.98216,   0.25170
  45.38697, -71.98262,   0.37111
  45.38723, -71.98227,   0.15355
  45.38716, -71.98142,   0.18916
  45.38695, -71.98002,   0.54251
  45.38642, -71.97995,   0.41623
  45.38538, -71.97991,   0.12104
  45.38532, -71.98100,   0.18758
  45.38588, -71.98102,   0.18716
  45.38647, -71.98102,   0.19119
  45.38697, -71.98101,   0.15722
  45.38714, -71.98138,   0.57716
  45.38722, -71.98214,   0.21755
  45.38740, -71.98273,   0.29022
  45.38784, -71.98275,   0.12961
  45.38798, -71.98222,   0.56254
  45.38790, -71.98141,   0.48714
  45.38779, -71.98006,   0.14634
  45.38773, -71.97929,   0.11057
  45.38770, -71.97854,   0.22583
  45.38809, -71.97862,   0.25899
  45.38777, -71.97903,   0.43307
  45.38778, -71.97977,   0.30989
  45.38817, -71.97996,   0.24331
  45.38874, -71.97987,   0.24217
  45.38888, -71.97912,   0.32587
  45.38884, -71.97830,   0.13136
  45.38941, -71.97807,   0.34394
  45.38966, -71.97864,   0.25433
  45.38973, -71.97943,   0.28454
  45.38979, -71.98019,   0.35112
  45.38976, -71.98083,   0.20367
  45.38923, -71.98093,   0.12630
  45.38873, -71.98099,   0.14334
  45.38803, -71.97998,   0.32467
  45.38880, -71.97984,   0.19847
  45.38887, -71.97888,   0.19316
  45.38899, -71.97813,   0.13636
  45.38960, -71.97803,   0.13236
  45.39024, -71.97791,   0.20609
  45.39038, -71.97732,   0.24759
  45.39157, -71.97710,   0.27918
  45.39134, -71.97632,   0.11349
  45.39066, -71.97630,   0.13105
  45.39043, -71.97734,   0.26690
  45.39115, -71.97734,   0.24160
  45.39370, -71.97765,   0.21774
  45.39389, -71.97639,   0.25504
  45.39350, -71.97627,   0.20292
  45.39325, -71.97665,   0.21451
  45.39397, -71.97727,   0.23661
  45.39388, -71.97869,   0.19683
  45.39332, -71.97869,   0.16522
  45.39314, -71.98103,   0.23017
  45.39250, -71.98144,   0.22212
  45.39243, -71.98012,   0.11302
  45.39245, -71.97921,   0.36901
  45.39243, -71.97846,   0.15856
  45.39193, -71.97835,   0.03495
  45.39133, -71.97836,   0.04735
  45.39113, -71.97891,   0.34595
  45.39142, -71.97938,   0.16116
  45.39205, -71.97936,   0.18506
  45.39241, -71.98037,   0.22446
  45.39182, -71.98041,   0.06849
  45.39123, -71.98045,   0.26830
  45.39067, -71.98046,   0.21969
  45.39064, -71.98176,   0.25288
  45.39069, -71.98249,   0.20472
  45.39075, -71.98325,   0.13222
  45.39084, -71.98406,   0.24024
  45.39132, -71.98445,   0.18111
  45.39188, -71.98433,   0.14274
  45.39171, -71.98360,   0.16137
  45.39147, -71.98286,   0.15814
  45.39137, -71.98211,   0.12327
  45.39140, -71.98147,   0.12184
  45.39191, -71.98144,   0.12719
  45.39251, -71.98142,   0.22663
  45.39307, -71.98141,   0.19668
  45.39313, -71.98223,   0.20870
  45.39274, -71.98249,   0.30305
  45.39222, -71.98285,   0.24669
  45.39174, -71.98326,   0.23553
  45.39217, -71.98414,   0.20333
  45.39262, -71.98373,   0.26721
  45.39328, -71.98350,   0.29524
  45.39375, -71.98331,   0.17298
  45.39382, -71.98244,   0.20018
  45.39386, -71.98079,   0.19668
  45.39388, -71.98001,   0.14995
  45.39401, -71.97868,   0.13407
  45.39470, -71.97873,   0.06025
  45.39534, -71.97875,   0.19674
  45.39554, -71.97812,   0.13699
  45.39559, -71.97693,   0.33868
  45.39563, -71.97585,   0.47437
  45.39565, -71.97476,   0.37205
  45.39566, -71.97355,   0.10679
  45.39568, -71.97245,   0.32547
  45.39567, -71.97128,   0.34916
  45.39561, -71.97042,   0.13249
  45.39500, -71.97033,   0.58216
  45.39444, -71.97027,   0.21586
  45.39387, -71.97020,   0.22980
  45.39357, -71.97055,   0.12298
  45.39356, -71.97144,   0.34249
  45.39357, -71.97233,   0.31436
  45.39358, -71.97315,   0.24032
  45.39357, -71.97398,   0.50483
  45.39355, -71.97478,   0.51492
  45.39357, -71.97537,   0.45823
  45.39354, -71.97471,   0.55721
  45.39354, -71.97376,   0.11147
  45.39305, -71.97358,   0.30885
  45.39233, -71.97360,   0.43635
  45.39175, -71.97362,   0.31375
  45.39103, -71.97361,   0.39300
  45.39059, -71.97368,   0.12034
  45.39055, -71.97440,   0.21892
  45.39056, -71.97511,   0.23212
  45.39054, -71.97456,   0.13750
  45.39053, -71.97347,   0.31726
  45.39053, -71.97259,   0.37114
  45.39054, -71.97177,   0.14773
  45.39054, -71.97090,   0.16308
  45.39049, -71.97014,   0.14613
  45.39048, -71.97010,   0.14179
  45.39048, -71.97008,   0.13693
  45.39048, -71.97008,   0.14175
  45.39047, -71.97008,   0.13930
  45.41289, -71.86698,   0.20024
  45.41289, -71.86696,   0.16056
  45.41289, -71.86694,   0.28129
  45.41289, -71.86694,   0.16979
  45.41288, -71.86694,   0.22653
  45.41293, -71.86696,   0.22549
  45.41317, -71.86700,   0.21553
  45.41346, -71.86699,   0.15816
  45.41371, -71.86627,   0.31181
  45.41423, -71.86634,   0.18487
  45.41483, -71.86641,   0.25303
  45.41544, -71.86646,   0.21130
  45.41611, -71.86653,   0.16419
  45.41680, -71.86659,   0.16904
  45.41743, -71.86643,   0.26160
  45.41821, -71.86606,   0.15793
  45.41876, -71.86568,   0.25904
  45.41873, -71.86483,   0.15415
  45.41942, -71.86446,   0.27056
  45.42007, -71.86409,   0.63350
  45.42069, -71.86376,   0.47571
  45.42136, -71.86372,   0.28103
  45.42200, -71.86401,   0.19762
  45.42257, -71.86447,   0.23183
  45.42321, -71.86482,   0.16943
  45.42319, -71.86572,   0.34951
  45.42319, -71.86644,   0.33696
  45.42265, -71.86670,   0.29746
  45.42245, -71.86582,   0.46362
  45.42247, -71.86472,   0.25990
  45.42304, -71.86468,   0.29156
  45.42394, -71.86474,   0.18444
  45.42483, -71.86477,   0.20622
  45.42567, -71.86481,   0.20133
  45.42639, -71.86514,   0.20751
  45.42625, -71.86601,   0.23696
  45.42601, -71.86686,   0.22639
  45.42577, -71.86765,   0.26507
  45.42546, -71.86862,   0.24428
  45.42481, -71.86847,   0.17570
  45.42454, -71.86905,   0.36711
  45.42394, -71.86940,   0.21895
  45.42331, -71.86941,   0.20422
  45.42265, -71.86938,   0.24597
  45.42193, -71.86938,   0.27118
  45.42153, -71.86873,   0.26957
  45.42151, -71.86764,   0.38660
  45.42118, -71.86678,   0.17814
  45.42068, -71.86635,   0.14261
  45.42101, -71.86539,   0.14072
  45.42134, -71.86426,   0.15492
  45.42118, -71.86503,   0.48466
  45.42065, -71.86623,   0.14520
  45.42032, -71.86736,   0.15712
  45.42020, -71.86826,   0.18893
  45.42019, -71.86929,   0.35621
  45.42017, -71.87041,   0.18868
  45.42021, -71.87136,   0.16345
  45.42077, -71.87141,   0.53458
  45.42143, -71.87139,   0.52764
  45.42208, -71.87140,   0.50295
  45.42255, -71.87141,   0.51026
  45.42306, -71.87156,   0.50440
  45.42266, -71.87209,   0.57471
  45.42262, -71.87280,   0.60899
  45.42343, -71.87258,   0.30587
  45.42446, -71.87210,   0.17531
  45.42474, -71.87109,   0.20870
  45.42503, -71.87009,   0.22337
  45.42534, -71.86902,   0.24778
  45.42604, -71.86816,   0.44601
  45.42688, -71.86803,   0.14446
  45.42774, -71.86805,   0.30636
  45.42838, -71.86789,   0.25395
  45.42841, -71.86659,   0.18984
  45.42842, -71.86523,   0.48622
  45.42842, -71.86397,   0.36901
  45.42850, -71.86221,   0.27654
  45.42817, -71.86173,   0.21781
  45.42743, -71.86172,   0.24351
  45.42672, -71.86171,   0.24244
  45.42592, -71.86169,   0.21652
  45.42522, -71.86169,   0.22272
  45.42445, -71.86167,   0.03050
  45.42370, -71.86166,   0.18956
  45.42296, -71.86163,   0.19457
  45.42252, -71.86109,   0.29331
  45.42289, -71.86053,   0.12790
  45.42363, -71.86029,   0.22689
  45.42424, -71.85966,   0.24831
  45.42492, -71.85957,   0.20144
  45.42511, -71.86041,   0.25814
  45.42590, -71.86055,   0.27302
  45.42627, -71.85990,   0.24609
  45.42652, -71.85930,   0.31440
  45.42732, -71.85928,   0.24640
  45.42808, -71.85925,   0.19577
  45.42884, -71.85938,   0.13270
  45.42935, -71.85921,   0.37813
  45.42926, -71.85832,   0.25786
  45.42864, -71.85814,   0.15859
  45.42793, -71.85795,   0.16434
  45.42798, -71.85721,   0.29048
  45.42845, -71.85677,   0.16421
  45.42817, -71.85603,   0.21652
  45.42777, -71.85551,   0.17002
  45.42814, -71.85590,   0.24206
  45.42867, -71.85701,   0.19879
  45.42924, -71.85825,   0.16072
  45.42992, -71.85820,   0.12681
  45.43065, -71.85767,   0.18435
  45.43113, -71.85815,   0.12951
  45.43115, -71.85917,   0.26503
  45.43127, -71.86001,   0.16573
  45.43120, -71.86086,   0.16943
  45.43194, -71.86123,   0.23957
  45.43184, -71.86222,   0.23992
  45.43162, -71.86288,   0.25983
  45.43091, -71.86287,   0.30914
  45.43036, -71.86269,   0.31836
  45.43085, -71.86282,   0.71073
  45.43167, -71.86282,   0.23455
  45.43108, -71.85739,   0.16293
  45.43181, -71.85679,   0.09820
  45.43233, -71.85574,   0.17147
  45.43248, -71.85394,   0.20492
  45.43254, -71.85246,   0.17230
  45.43248, -71.85113,   0.15991
  45.43195, -71.85052,   0.09820
  45.43078, -71.85030,   0.02846
  45.43048, -71.85091,   0.34599
  45.43049, -71.85207,   0.15022
  45.43060, -71.85310,   0.23526
  45.43087, -71.85300,   0.16650
  45.43109, -71.85309,   0.18906
  45.43064, -71.85337,   0.14262
  45.43030, -71.85013,   0.44581
  45.42960, -71.84991,   0.63804
  45.42864, -71.84964,   0.26542
  45.42736, -71.84937,   0.19793
  45.42599, -71.84914,   0.20227
  45.42450, -71.84917,   0.24547
  45.42291, -71.84984,   0.02184
  45.42240, -71.85055,   0.11790
  45.42248, -71.85105,   0.06846
  45.42292, -71.85147,   0.30467
  45.42372, -71.85122,   0.22629
  45.42453, -71.85109,   0.19115
  45.42525, -71.85127,   0.29631
  45.42600, -71.85152,   0.19759
  45.42633, -71.85232,   0.44803
  45.42632, -71.85325,   0.23701
  45.42625, -71.85437,   0.10650
  45.42555, -71.85458,   0.27360
  45.42474, -71.85440,   0.22712
  45.42384, -71.85417,   0.24696
  45.42348, -71.85283,   0.20136
  45.42324, -71.85148,   0.17176
  45.42254, -71.85145,   0.02275
  45.42217, -71.85043,   0.07079
  45.42150, -71.85097,   0.28365
  45.42075, -71.85144,   0.14089
  45.41970, -71.85181,   0.21460
  45.41877, -71.85188,   0.22069
  45.41804, -71.85181,   0.09820
  45.41739, -71.85173,   0.40396
  45.41667, -71.85164,   0.14292
  45.41577, -71.85152,   0.49289
  45.41534, -71.85096,   0.30558
  45.41525, -71.85010,   0.35085
  45.41488, -71.84974,   0.09927
  45.41491, -71.84885,   0.11122
  45.41491, -71.84772,   0.12495
  45.41505, -71.84666,   0.07353
  45.41565, -71.84631,   0.09377
  45.41565, -71.84750,   0.17153
  45.41563, -71.84909,   0.11084
  45.41558, -71.85022,   0.27417
  45.41656, -71.85037,   0.18221
  45.41704, -71.85045,   0.16724
  45.41659, -71.85041,   0.11558
  45.41602, -71.85033,   0.41198
  45.41543, -71.85036,   0.25164
  45.41536, -71.85127,   0.05427
  45.41477, -71.85150,   0.18310
  45.41404, -71.85168,   0.18984
  45.41334, -71.85178,   0.15990
  45.41246, -71.85180,   0.09566
  45.41155, -71.85181,   0.19115
  45.41119, -71.85156,   0.15118
  45.41118, -71.85080,   0.16661
  45.41109, -71.85001,   0.37199
  45.41106, -71.84926,   0.19988
  45.41063, -71.84893,   0.16139
  45.40995, -71.84858,   0.34391
  45.40972, -71.84838,   0.34904
  45.40989, -71.84764,   0.07714
  45.41020, -71.84660,   0.46407
  45.41048, -71.84565,   0.64935
  45.41072, -71.84469,   0.43900
  45.41101, -71.84370,   0.13273
  45.41155, -71.84349,   0.19480
  45.41193, -71.84318,   0.13630
  45.41221, -71.84235,   0.15649
  45.41266, -71.84223,   0.20430
  45.41309, -71.84317,   0.02781
  45.41347, -71.84434,   0.33300
  45.41384, -71.84466,   0.03539
  45.41430, -71.84490,   0.02396
  45.41367, -71.84495,   0.05108
  45.41354, -71.84566,   0.12916
  45.41333, -71.84672,   0.11823
  45.41322, -71.84796,   0.17153
  45.41359, -71.84870,   0.05219
  45.41410, -71.84828,   0.08198
  45.41412, -71.84715,   0.08424
  45.41413, -71.84600,   0.07458
  45.41165, -71.84117,   2.03224
  45.41107, -71.84081,   0.12701
  45.41050, -71.84088,   0.32547
  45.41021, -71.84187,   0.23007
  45.40992, -71.84283,   0.20539
  45.40965, -71.84381,   0.13048
  45.40934, -71.84490,   0.12999
  45.40900, -71.84605,   0.19650
  45.40867, -71.84712,   0.27285
  45.40789, -71.84734,   0.25137
  45.40730, -71.84720,   0.12974
  45.40731, -71.84617,   0.26574
  45.40731, -71.84516,   0.23588
  45.40749, -71.84448,   0.13296
  45.40811, -71.84438,   0.24506
  45.40809, -71.84336,   0.18484
  45.40808, -71.84222,   0.17577
  45.40805, -71.84104,   0.22841
  45.40802, -71.83993,   0.25083
  45.40799, -71.83911,   0.18788
  45.40796, -71.83802,   0.13228
  45.40792, -71.83700,   0.43193
  45.40759, -71.83669,   0.18399
  45.40723, -71.83717,   0.20133
  45.40727, -71.83847,   0.26231
  45.40731, -71.83944,   0.22107
  45.40734, -71.84055,   0.19471
  45.40737, -71.84162,   0.16792
  45.40740, -71.84274,   0.19149
  45.40737, -71.84386,   0.67082
  45.40701, -71.84450,   0.20639
  45.40648, -71.84421,   0.19655
  45.40577, -71.84388,   0.19860
  45.40539, -71.84303,   0.18878
  45.40588, -71.84216,   0.11373
  45.40569, -71.84161,   0.25923
  45.40496, -71.84180,   0.29062
  45.40457, -71.84162,   0.07470
  45.40464, -71.84074,   0.46141
  45.40519, -71.84023,   0.31106
  45.40507, -71.83907,   0.23383
  45.40490, -71.83795,   0.19457
  45.40482, -71.83666,   0.15715
  45.40549, -71.83640,   0.20321
  45.40565, -71.83782,   0.22967
  45.40585, -71.83914,   0.27966
  45.40594, -71.84025,   0.23276
  45.40642, -71.84040,   0.17122
  45.40670, -71.83989,   0.19467
  45.40664, -71.83881,   0.16904
  45.40658, -71.83790,   0.06622
  45.40652, -71.83678,   0.27031
  45.40642, -71.83562,   0.14637
  45.40590, -71.83525,   0.39866
  45.40546, -71.83497,   0.15005
  45.40537, -71.83384,   0.15359
  45.40527, -71.83270,   0.13777
  45.40469, -71.83257,   0.14552
  45.40463, -71.83360,   0.17279
  45.40469, -71.83493,   0.17130
  45.40425, -71.83518,   0.18878
  45.40358, -71.83465,   0.33096
  45.40287, -71.83407,   0.15065
  45.40217, -71.83353,   0.09820
  45.40146, -71.83288,   0.14676
  45.40130, -71.83189,   0.16189
  45.40124, -71.83084,   0.34001
  45.40095, -71.83019,   0.13431
  45.40044, -71.83041,   0.22786
  45.40051, -71.83157,   0.17315
  45.40058, -71.83263,   0.14856
  45.40008, -71.83319,   0.13014
  45.39994, -71.83386,   0.13167
  45.40052, -71.83412,   0.21186
  45.40316, -71.83576,   0.14139
  45.40308, -71.83585,   0.22230
  45.40289, -71.83643,   0.21406
  45.40329, -71.83695,   0.45028
  45.40346, -71.83775,   0.45640
  45.40354, -71.83868,   0.31106
  45.40369, -71.83969,   0.24830
  45.40378, -71.84079,   0.40569
  45.40386, -71.84178,   0.37554
  45.40408, -71.84286,   0.28697
  45.40449, -71.84380,   0.27872
  45.40431, -71.84432,   0.19456
  45.40374, -71.84499,   0.15322
  45.40323, -71.84562,   0.12099
  45.40278, -71.84631,   0.15831
  45.40321, -71.84695,   0.29259
  45.40388, -71.84714,   0.43212
  45.40480, -71.84731,   0.12392
  45.40563, -71.84750,   0.23842
  45.40624, -71.84749,   0.18879
  45.40643, -71.84631,   0.16393
  45.40654, -71.84515,   0.14200
  45.40661, -71.84398,   0.32351
  45.40667, -71.84273,   0.18626
  45.40671, -71.84154,   0.02967
  45.40672, -71.84049,   0.15572
  45.40667, -71.83940,   0.12258
  45.40660, -71.83835,   0.19793
  45.40653, -71.83725,   0.17153
  45.40647, -71.83618,   0.22542
  45.40632, -71.83495,   0.16807
  45.40622, -71.83378,   0.35420
  45.40616, -71.83273,   0.39531
  45.40609, -71.83174,   0.11579
  45.40602, -71.83072,   0.13631
  45.40582, -71.82970,   0.34568
  45.40547, -71.82875,   0.22107
  45.40549, -71.82783,   0.13808
  45.40540, -71.82661,   0.24351
  45.40533, -71.82546,   0.04836
  45.40524, -71.82425,   0.22246
  45.40499, -71.82302,   0.27491
  45.40478, -71.82187,   0.30603
  45.40473, -71.82078,   0.28205
  45.40409, -71.82065,   0.20572
  45.40319, -71.82094,   0.37980
  45.40262, -71.82149,   0.25468
  45.40235, -71.82206,   0.39087
  45.40279, -71.82273,   0.12064
  45.40328, -71.82366,   0.22858
  45.40371, -71.82455,   0.01157
  45.40419, -71.82553,   0.16903
  45.40376, -71.82636,   0.11469
  45.40356, -71.82721,   0.27554
  45.40364, -71.82827,   0.48447
  45.40381, -71.82928,   0.18847
  45.40468, -71.82942,   0.13579
  45.40516, -71.83016,   0.10694
  45.40580, -71.82968,   0.32304
  45.40635, -71.82918,   0.31106
  45.40630, -71.82787,   0.18076
  45.40621, -71.82669,   0.31106
  45.40611, -71.82547,   0.13081
  45.40646, -71.82506,   0.21213
  45.40720, -71.82550,   0.31106
  45.40795, -71.82596,   0.26160
  45.40862, -71.82648,   0.23012
  45.40858, -71.82747,   0.10594
  45.40866, -71.82867,   0.16239
  45.40879, -71.82959,   0.20241
  45.40947, -71.82951,   0.17326
  45.40942, -71.82847,   0.16760
  45.40934, -71.82746,   0.13973
  45.40965, -71.82692,   0.17331
  45.41040, -71.82702,   0.21182
  45.41097, -71.82712,   0.21799
  45.41102, -71.82824,   0.17595
  45.41109, -71.82928,   0.23057
  45.41118, -71.83039,   0.16578
  45.41128, -71.83163,   0.21902
  45.41138, -71.83285,   0.13966
  45.41146, -71.83394,   0.19242
  45.41156, -71.83511,   0.17814
  45.41167, -71.83640,   0.14487
  45.41156, -71.83738,   0.17472
  45.41123, -71.83851,   0.10890
  45.41087, -71.83953,   0.16966
  45.41026, -71.83924,   0.27809
  45.40965, -71.83844,   0.19793
