Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S6,2020,6,10,1,11,41,45.405903,-71.910439,222.3,11,72.8,12,60,614.4,1620,0.926405,385,190,141,644,OK,,,
S1,2020,6,10,1,11,43,45.40593,-71.910484,222.89999,12,72.8,12,60,614.4,2534,1.004693,292,181,155,502,OK,,,
S2,2020,6,10,1,11,46,45.405968,-71.910522,223.89999,12,72.8,12,60,614.4,1860,0.182671,114,51,39,186,UE,,,
S4,2020,6,10,1,11,51,45.406143,-71.910515,227.7,12,72.8,12,60,614.4,1712,0.182671,105,49,39,166,UE,,,
S1,2020,6,10,1,11,58,45.406487,-71.910522,225.8,12,72.7,12,60,614.4,2250,12.004123,2462,1573,1042,4614,OK,,,
S2,2020,6,10,1,12,1,45.406609,-71.91053,224.89999,12,72.7,12,60,614.4,1895,2.948839,810,461,326,1503,OK,,,
S3,2020,6,10,1,12,3,45.40667,-71.910576,224.2,12,72.7,12,60,614.4,1682,0.208767,88,46,37,145,UE,,,
S4,2020,6,10,1,12,6,45.406704,-71.910713,224.5,12,72.7,12,60,614.4,1622,3.509901,1728,850,698,3069,OK,,,
S5,2020,6,10,1,12,8,45.406712,-71.910835,225.8,12,72.7,12,60,614.4,1711,0.195719,106,49,37,168,UE,,,
S6,2020,6,10,1,12,10,45.406719,-71.911041,224.8,12,72.7,12,60,614.4,1774,0.548014,159,87,59,283,UE,,,
S1,2020,6,10,1,12,13,45.406723,-71.911179,225.2,12,72.7,12,60,614.4,1637,7.567817,2890,1354,845,4878,OK,,,
S2,2020,6,10,1,12,15,45.406731,-71.911331,225.2,12,72.7,12,60,614.4,1620,5.401855,1856,908,569,3341,OK,,,
S3,2020,6,10,1,12,18,45.406734,-71.911415,226,12,72.7,12,60,614.4,1890,0.195719,66,37,29,111,UE,,,
S4,2020,6,10,1,12,20,45.406738,-71.911491,226.8,12,72.6,12,60,614.4,5272,0.195719,352,108,56,524,UE,,,
S1,2020,6,10,1,12,28,45.406731,-71.911774,229,12,72.6,12,60,614.4,1789,1.082981,185,106,33,314,UE,,,
S2,2020,6,10,1,12,30,45.406689,-71.911858,229.5,12,72.6,12,60,614.4,2484,0.221815,145,55,30,230,UE,,,
S3,2020,6,10,1,12,33,45.406567,-71.911911,230.39999,12,72.6,12,60,614.4,1642,1.604899,357,179,59,664,UE,,,
S5,2020,6,10,1,12,37,45.4063,-71.911926,229.2,12,72.6,12,60,614.4,3975,0.117432,37,25,24,47,UE,,,
S1,2020,6,10,1,12,42,45.406048,-71.911919,227.5,12,72.6,12,60,614.4,2336,2.961887,840,512,421,1379,OK,,,
S2,2020,6,10,1,12,45,45.405952,-71.911919,224.89999,12,72.6,12,60,614.4,2251,1.539659,506,299,258,817,OK,,,
S3,2020,6,10,1,12,47,45.405815,-71.911911,223,12,72.7,12,60,614.4,2757,0.326199,83,54,45,146,UE,,,
S4,2020,6,10,1,12,50,45.405712,-71.911919,220.5,12,72.7,12,60,614.4,4373,0.078288,122,46,36,192,UE,,,
S5,2020,6,10,1,12,52,45.405602,-71.911934,220.2,12,72.7,12,60,614.4,1659,0.234863,116,60,52,169,UE,,,
S6,2020,6,10,1,12,55,45.40543,-71.911949,219.60001,11,72.8,12,60,614.4,1620,0.339247,167,83,69,267,UE,,,
S2,2020,6,10,1,13,0,45.405159,-71.911926,217.89999,12,72.8,12,60,614.4,4200,0.274007,389,150,121,576,OK,,,
S3,2020,6,10,1,13,2,45.405045,-71.911919,219.2,12,72.9,12,60,614.4,2702,6.367404,757,609,310,1847,OK,,,
S4,2020,6,10,1,13,5,45.404873,-71.911934,220.2,12,72.9,12,60,614.4,1796,0.156576,81,36,25,132,UE,,,
S6,2020,6,10,1,13,9,45.404598,-71.911949,219.8,12,73,12,60,614.4,1875,0.534966,162,91,68,278,UE,,,
S2,2020,6,10,1,13,14,45.404324,-71.911949,221.8,12,73,12,60,614.4,1639,0.234863,100,51,41,157,UE,,,
S3,2020,6,10,1,13,17,45.404198,-71.911957,221.5,12,73,12,60,614.4,1882,0.417535,157,87,73,254,UE,,,
S4,2020,6,10,1,13,19,45.404072,-71.91198,222.2,12,73,12,60,614.4,5910,1.905002,410,324,316,513,OK,,,
S5,2020,6,10,1,13,22,45.403896,-71.911995,221.3,12,73,12,60,614.4,5172,1.813666,408,310,297,522,OK,,,
S6,2020,6,10,1,13,24,45.403801,-71.912003,221.89999,12,73.1,12,60,614.4,2716,0.169623,43,28,23,73,UE,,,
S1,2020,6,10,1,13,27,45.403713,-71.911964,222.10001,12,73.1,12,60,614.4,1814,6.302165,2028,1116,847,3687,OK,,,
S2,2020,6,10,1,13,29,45.403667,-71.911903,221.89999,12,73.2,12,60,614.4,1836,2.309489,692,385,281,1240,OK,,,
S3,2020,6,10,1,13,32,45.403637,-71.91172,219.8,12,73.2,12,60,614.4,2428,0.534966,147,91,75,262,UE,,,
S4,2020,6,10,1,13,34,45.403629,-71.91156,219.2,12,73.2,12,60,614.4,1636,0.887261,411,197,149,725,OK,,,
S5,2020,6,10,1,13,36,45.403618,-71.911301,218.89999,12,73.2,12,60,614.4,2564,0.391439,90,59,45,160,UE,,,
S6,2020,6,10,1,13,39,45.403622,-71.91114,216.89999,12,73.2,12,60,614.4,1620,0.534966,229,113,85,386,UE,,,
S1,2020,6,10,1,13,41,45.403618,-71.910912,216.89999,12,73.3,12,60,614.4,1906,6.367404,1879,1065,796,3295,OK,,,
S2,2020,6,10,1,13,44,45.403629,-71.910767,217.7,12,73.5,12,60,614.4,17856,854.57611,701,196,168,967,OK,,,
S3,2020,6,10,1,13,46,45.403683,-71.910675,217.7,12,73.6,12,60,614.4,2976,0.391439,399,166,139,593,OK,,,
S4,2020,6,10,1,13,49,45.403824,-71.910583,220.60001,12,73.7,12,60,614.4,2232,1.252604,746,299,182,1207,OK,,,
S5,2020,6,10,1,13,51,45.403934,-71.910568,221,12,73.7,12,60,614.4,1621,0.756782,402,199,171,785,OK,,,
S6,2020,6,10,1,13,54,45.404114,-71.910553,221.39999,12,73.8,12,60,614.4,1759,0.391439,114,62,42,199,UE,,,
S1,2020,6,10,1,13,56,45.40424,-71.910545,221.39999,12,73.9,12,60,614.4,1713,5.858534,1640,875,545,3003,OK,,,
S2,2020,6,10,1,13,59,45.40443,-71.910545,222.2,12,74,12,60,614.4,2076,3.627333,2054,850,541,3387,OK,,,
S4,2020,6,10,1,14,3,45.404728,-71.910538,224.7,12,74.1,12,60,614.4,1642,0.365343,122,62,41,217,UE,,,
S5,2020,6,10,1,14,6,45.404839,-71.910538,225.3,12,74.1,12,60,614.4,2579,0.195719,44,29,22,78,UE,,,
S6,2020,6,10,1,14,8,45.405018,-71.91053,225.3,12,74.1,12,60,614.4,1647,1.683187,707,331,223,1179,OK,,,
S1,2020,6,10,1,14,11,45.405136,-71.91053,225,12,74.2,12,60,614.4,2170,0.208767,60,36,28,108,UE,,,
S2,2020,6,10,1,14,13,45.405258,-71.91053,224.7,12,74.3,12,60,614.4,2205,0.730686,472,196,136,770,OK,,,
S3,2020,6,10,1,14,16,45.405449,-71.910522,224.7,12,74.4,12,60,614.4,1763,0.208767,72,39,29,121,UE,,,
S4,2020,6,10,1,14,18,45.405567,-71.910515,224.8,12,74.5,12,60,614.4,1882,4.070963,2222,971,681,3675,OK,,,
S5,2020,6,10,1,14,21,45.40572,-71.9105,223.8,12,74.4,12,60,614.4,2316,0.469727,164,97,86,244,UE,,,
S6,2020,6,10,1,14,23,45.405792,-71.910461,222,11,74.4,12,60,614.4,1699,0.57411,199,105,78,340,UE,,,
S1,2020,6,10,1,14,26,45.405861,-71.910446,218.60001,12,74.3,12,60,614.4,2147,2.283393,729,427,357,1288,OK,,,
S2,2020,6,10,1,14,28,45.40588,-71.910522,219.7,12,74.3,12,60,614.4,2292,3.366374,2200,899,610,3596,OK,,,
S3,2020,6,10,1,14,30,45.405823,-71.910568,221.10001,12,74.3,12,60,614.4,1765,2.087673,733,396,310,1287,OK,,,
S4,2020,6,10,1,14,33,45.405727,-71.910568,220.3,11,74.3,12,60,614.4,2435,0.378391,260,104,69,421,UE,,,
S5,2020,6,10,1,14,35,45.405556,-71.910576,220.3,11,74.3,12,60,614.4,1650,0.352295,123,63,44,212,UE,,,
S6,2020,6,10,1,14,38,45.405434,-71.910591,218.39999,12,74.2,12,60,614.4,1770,0.808973,240,131,90,413,UE,,,
S1,2020,6,10,1,14,40,45.405312,-71.910606,218.5,12,74.2,12,60,614.4,2417,0.208767,50,32,24,87,UE,,,
S2,2020,6,10,1,14,43,45.405136,-71.910614,218.89999,12,74.3,12,60,614.4,1834,0.417535,120,67,47,225,UE,,,
S3,2020,6,10,1,14,45,45.405025,-71.910606,219.3,12,74.3,12,60,614.4,2217,0.300103,79,48,37,144,UE,,,
S4,2020,6,10,1,14,48,45.404846,-71.910606,220.8,12,74.3,12,60,614.4,1674,2.583496,1193,554,394,2078,OK,,,
S6,2020,6,10,1,14,53,45.404556,-71.910606,221.8,12,74.3,12,60,614.4,1828,0.456679,127,71,48,225,UE,,,
S1,2020,6,10,1,14,55,45.40443,-71.910606,221.39999,12,74.3,12,60,614.4,2182,7.593913,1554,981,631,2961,OK,,,
S2,2020,6,10,1,14,57,45.40424,-71.910622,220.8,12,74.3,12,60,614.4,1902,2.374729,1231,527,341,1990,OK,,,
S3,2020,6,10,1,15,0,45.404102,-71.910629,220.2,12,74.4,12,60,614.4,1766,8.272407,2234,1223,780,4007,OK,,,
S4,2020,6,10,1,15,2,45.403912,-71.910637,220.2,12,74.5,12,60,614.4,22760,854.19769,2503,746,595,3642,OK,,,
S5,2020,6,10,1,15,5,45.403801,-71.910645,220.7,12,74.5,12,60,614.4,1892,0.521918,210,116,101,311,OK,,,
S6,2020,6,10,1,15,7,45.403736,-71.91066,220.60001,12,74.5,12,60,614.4,1626,2.218153,950,458,333,1571,OK,,,
S1,2020,6,10,1,15,10,45.403664,-71.910728,222.7,11,74.5,12,60,614.4,1650,6.58922,2797,1309,892,4437,OK,,,
S2,2020,6,10,1,15,12,45.403645,-71.910843,224.60001,12,74.5,12,60,614.4,1656,4.775553,2300,1088,825,4022,OK,,,
S3,2020,6,10,1,15,15,45.403656,-71.911072,223.7,12,74.4,12,60,614.4,1919,0.339247,100,57,42,176,UE,,,
S4,2020,6,10,1,15,17,45.403664,-71.911255,224.89999,12,74.4,12,60,614.4,1626,1.030789,369,184,124,648,OK,,,
S6,2020,6,10,1,15,22,45.403671,-71.911705,226.7,12,74.4,12,60,614.4,1734,3.001031,993,532,392,1730,OK,,,
S1,2020,6,10,1,15,24,45.403679,-71.911987,227.5,12,74.5,12,60,614.4,3847,1.252604,186,155,120,381,OK,,,
S2,2020,6,10,1,15,27,45.403683,-71.912186,227.89999,12,74.5,12,60,614.4,2022,5.232232,1303,772,538,2587,OK,,,
S3,2020,6,10,1,15,29,45.403687,-71.912498,227.89999,12,74.7,12,60,614.4,1834,1.670139,430,242,156,760,OK,,,
S4,2020,6,10,1,15,32,45.403687,-71.912704,229.2,12,74.9,12,60,614.4,1867,3.849148,2025,882,600,3512,OK,,,
S5,2020,6,10,1,15,34,45.40369,-71.912918,229.7,12,75,12,60,614.4,2477,0.378391,120,73,64,172,UE,,,
S6,2020,6,10,1,15,37,45.403709,-71.913193,229.60001,12,75.2,12,60,614.4,1752,1.526611,483,261,188,849,OK,,,
S1,2020,6,10,1,15,39,45.403774,-71.913277,229.2,12,75.2,12,60,614.4,3109,1.200412,300,201,174,571,OK,,,
S2,2020,6,10,1,15,42,45.403919,-71.9133,228.7,12,75.2,12,60,614.4,25413,852.86682,1449,321,285,1919,OK,,,
S3,2020,6,10,1,15,44,45.404022,-71.9133,228.3,12,75.2,12,60,614.4,2466,2.922743,753,474,381,1367,OK,,,
S4,2020,6,10,1,15,47,45.404175,-71.9133,228.5,12,75.1,12,60,614.4,2498,0.952501,647,254,161,1023,OK,,,
S5,2020,6,10,1,15,49,45.404282,-71.9133,228.10001,12,75.2,12,60,614.4,3309,0.234863,68,45,41,108,UE,,,
S6,2020,6,10,1,15,51,45.404419,-71.913284,229.60001,12,75.2,12,60,614.4,1620,0.70459,271,132,90,456,UE,,,
S1,2020,6,10,1,15,54,45.404514,-71.9133,229.60001,12,75.2,12,60,614.4,2085,0.208767,73,42,36,122,UE,,,
S2,2020,6,10,1,15,56,45.404655,-71.913322,229.60001,12,75.2,12,60,614.4,2966,1.187364,1024,400,284,1584,OK,,,
S3,2020,6,10,1,15,59,45.404747,-71.913345,229.60001,12,75.2,12,60,614.4,2164,3.288086,2119,891,636,3369,OK,,,
S1,2020,6,10,1,16,9,45.405289,-71.913277,227.39999,12,75.2,12,60,614.4,1961,1.696235,471,272,199,822,OK,,,
S2,2020,6,10,1,16,11,45.405399,-71.913269,228.89999,12,75.3,12,60,614.4,3290,0.339247,315,118,79,488,UE,,,
S3,2020,6,10,1,16,14,45.405567,-71.913261,230.7,12,75.4,12,60,614.4,2098,0.104384,77,34,28,118,UE,,,
S4,2020,6,10,1,16,16,45.405689,-71.913261,230.8,12,75.4,12,60,614.4,2471,0.391439,276,110,73,437,UE,,,
S6,2020,6,10,1,16,21,45.405991,-71.913261,232.89999,12,75.4,12,60,614.4,1633,0.313151,115,58,41,195,UE,,,
S2,2020,6,10,1,16,26,45.406319,-71.913254,232.89999,12,75.6,12,60,614.4,2507,0.57411,403,159,103,639,OK,,,
S3,2020,6,10,1,16,28,45.406441,-71.913239,233.3,12,75.6,12,60,614.4,1724,4.371067,2469,1151,928,4065,OK,,,
S4,2020,6,10,1,16,31,45.406597,-71.913239,234.39999,12,75.6,12,60,614.4,3055,0.195719,150,53,27,237,UE,,,
S5,2020,6,10,1,16,33,45.406673,-71.913231,235,12,75.6,12,60,614.4,3905,1.85281,1853,604,286,2747,OK,,,
S2,2020,6,10,1,16,41,45.40715,-71.913231,235.2,12,75.6,12,60,614.4,1885,0.104384,63,34,34,76,UE,,,
S3,2020,6,10,1,16,43,45.407295,-71.913231,234.10001,12,75.7,12,60,614.4,1676,7.776584,2296,1198,750,4015,OK,,,
S5,2020,6,10,1,16,48,45.407616,-71.913223,230.2,12,75.9,12,60,614.4,2507,0.287055,70,45,35,99,UE,,,
S6,2020,6,10,1,16,50,45.407738,-71.913223,230.2,12,75.9,12,60,614.4,1837,0.521918,218,90,42,352,UE,,,
S1,2020,6,10,1,16,53,45.407795,-71.913185,229.60001,12,75.9,12,60,614.4,1623,8.611653,2065,996,330,3658,OK,,,
S2,2020,6,10,1,16,55,45.407864,-71.913216,229.5,12,75.9,12,60,614.4,2278,4.175347,2094,765,283,3381,OK,,,
S3,2020,6,10,1,16,58,45.407852,-71.913277,229.8,12,75.9,12,60,614.4,2988,2.805311,1986,685,302,3007,OK,,,
S4,2020,6,10,1,17,0,45.407791,-71.9133,229.39999,11,75.8,12,60,614.4,2204,0.169623,104,42,26,163,UE,,,
S6,2020,6,10,1,17,5,45.40757,-71.913277,231,12,75.7,12,60,614.4,1765,0.613254,172,94,61,300,UE,,,
S1,2020,6,10,1,17,8,45.407394,-71.913261,231.89999,12,75.6,12,60,614.4,2066,8.63775,2136,1278,903,3878,OK,,,
S2,2020,6,10,1,17,10,45.407257,-71.913261,233,12,75.5,12,60,614.4,2152,0.195719,122,50,32,192,UE,,,
S3,2020,6,10,1,17,12,45.407024,-71.913277,234.89999,12,75.5,12.1,60,614.4,1744,0.247911,72,39,25,134,UE,,,
S4,2020,6,10,1,17,15,45.406879,-71.913277,235.3,11,75.4,12,60,614.4,3341,0.169623,153,54,30,236,UE,,,
S6,2020,6,10,1,17,20,45.406517,-71.913307,235.10001,11,75.3,12,60,614.4,2139,0.795925,586,257,210,923,OK,,,
S1,2020,6,10,1,17,22,45.406281,-71.913307,234.8,12,75.3,12,60,614.4,2306,0.730686,199,122,97,328,UE,,,
S2,2020,6,10,1,17,25,45.406116,-71.913315,234.7,12,75.4,12,60,614.4,2090,2.400825,1426,597,403,2295,OK,,,
S4,2020,6,10,1,17,30,45.405895,-71.913353,232.7,12,75.6,12,60,614.4,5011,0.626302,1086,387,286,1672,OK,,,
S5,2020,6,10,1,17,32,45.405876,-71.913406,232.60001,12,75.6,12,60,614.4,1772,0.143528,89,41,33,138,UE,,,
S6,2020,6,10,1,17,35,45.40583,-71.913574,233.2,12,75.6,12,60,614.4,1935,0.808973,519,231,182,841,OK,,,
S1,2020,6,10,1,17,37,45.405796,-71.913719,233.8,12,75.5,12,60,614.4,2078,0.260959,108,61,56,177,UE,,,
S2,2020,6,10,1,17,40,45.405758,-71.91391,234,12,75.4,12,60,614.4,5624,0.365343,856,298,224,1310,OK,,,
S1,2020,6,10,1,18,40,45.405273,-71.914154,254.39999,13,74.6,12.1,60,50.4,1666,11.611442,330,171,122,521,OK,,,
S2,2020,6,10,1,18,42,45.405273,-71.914154,254,13,74.6,12.1,60,50.4,1628,10.975198,408,197,149,707,OK,,,
S3,2020,6,10,1,18,43,45.40527,-71.914154,254.3,13,74.6,12.1,60,50.4,1644,1.749669,74,38,34,112,UE,,,
S5,2020,6,10,1,18,45,45.405266,-71.914154,254.5,14,74.5,12,60,50.4,1704,3.499338,106,56,43,181,UE,,,
S6,2020,6,10,1,18,46,45.405258,-71.914154,254.5,14,74.5,12,60,50.4,4084,8.430225,93,82,63,149,UE,,,
S1,2020,6,10,1,18,47,45.405247,-71.914162,256.29999,14,74.5,12.1,60,50.4,1807,10.179894,308,168,137,544,OK,,,
S2,2020,6,10,1,18,48,45.405205,-71.914162,255.7,14,74.5,12.1,60,50.4,4753,6.044312,771,277,203,1216,OK,,,
S4,2020,6,10,1,18,51,45.405113,-71.914146,254.2,14,74.4,12,60,100.8,1858,3.260747,369,170,146,598,OK,,,
S6,2020,6,10,1,18,53,45.404961,-71.914101,251.60001,14,74.4,12,60,100.8,2771,5211.8672,49,23,33,78,UE,,,
S1,2020,6,10,1,18,55,45.404903,-71.91407,248.2,14,74.3,12,60,50.4,7126,16.065145,100,140,119,168,OK,,,
S2,2020,6,10,1,18,56,45.404861,-71.914032,246.60001,14,74.3,12,60,50.4,4559,0.954365,131,48,36,199,UE,,,
S4,2020,6,10,1,18,58,45.404793,-71.913933,244.7,13,72.6,12,60,100.8,3345,0.715774,118,45,32,181,UE,,,
S5,2020,6,10,1,19,0,45.404758,-71.913818,241.10001,14,74.3,12,60,153.6,1706,0.417535,58,27,21,92,UE,,,
S6,2020,6,10,1,19,1,45.404758,-71.913727,237.7,14,74.3,12,60,153.6,1652,1.826714,212,100,73,354,UE,,,
S1,2020,6,10,1,19,2,45.404758,-71.913658,234.8,14,74.3,12.1,60,50.4,2772,47.241066,3113,1229,863,4888,OK,,,
S2,2020,6,10,1,19,3,45.404758,-71.913559,233,14,74.3,12.1,60,100.8,2117,0.715774,81,35,27,128,UE,,,
S3,2020,6,10,1,19,5,45.404755,-71.913536,233,14,74.3,12.1,60,614.4,4975,0.143528,301,130,131,624,OK,,,
S4,2020,6,10,1,19,7,45.40477,-71.913521,231.60001,14,74.3,12.1,60,153.6,2434,1.826714,332,136,98,529,UE,,,
S5,2020,6,10,1,19,8,45.404778,-71.913513,231.60001,14,74.1,12,60,614.4,1620,0.13048,63,31,24,97,UE,,,
S6,2020,6,10,1,19,10,45.404785,-71.913506,230.2,14,74.1,12,60,614.4,1688,2.987983,1425,659,475,2359,OK,,,
S1,2020,6,10,1,19,13,45.404785,-71.913506,228.60001,13,74.1,12,60,50.4,1645,261.17792,8848,4145,2770,13937,OK,,,
S2,2020,6,10,1,19,15,45.404789,-71.913506,227.8,14,74.1,12,60,153.6,2604,0.887261,201,85,70,321,UE,,,
S3,2020,6,10,1,19,16,45.404789,-71.913506,227.7,14,74.1,12.1,60,614.4,4746,0.221815,433,187,187,906,OK,,,
S4,2020,6,10,1,19,18,45.404789,-71.913506,227.7,14,74.1,12.1,60,614.4,2434,0.456679,333,136,97,530,UE,,,
S5,2020,6,10,1,19,20,45.404785,-71.913506,227.60001,14,74.1,12,60,614.4,1636,0.495822,241,116,91,374,UE,,,
S6,2020,6,10,1,19,23,45.404785,-71.913498,227.89999,14,74,12,60,614.4,1687,2.987983,1420,657,473,2350,OK,,,
S3,2020,6,10,1,19,37,45.404774,-71.91349,230.10001,13,73.9,12,60,24,4320,1.002083,71,31,31,4,UE,,,
S1,2020,6,10,1,19,42,45.40477,-71.91349,231.2,13,73.9,12.1,60,50.4,1679,9.861772,353,162,108,557,OK,,,
S3,2020,6,10,1,19,44,45.404762,-71.913498,231.10001,13,73.8,12,60,50.4,4203,0.954365,137,60,60,289,UE,,,
S6,2020,6,10,1,19,48,45.404758,-71.913475,229.60001,13,73.8,12,60,50.4,4240,3.976521,35,35,25,59,UE,,,
S1,2020,6,10,1,19,49,45.404755,-71.913437,229.5,14,73.7,12,60,50.4,2022,1.90873,52,30,24,96,UE,,,
S2,2020,6,10,1,19,50,45.404751,-71.913406,228.8,14,73.7,12,60,100.8,3549,3.260747,550,204,139,866,OK,,,
S3,2020,6,10,1,19,51,45.404747,-71.913383,228.39999,14,73.8,12.1,60,100.8,1644,2.465443,193,92,70,322,UE,,,
S5,2020,6,10,1,19,54,45.404705,-71.91333,227.3,14,73.7,12,60,100.8,1731,1.352017,120,55,41,196,UE,,,
S2,2020,6,10,1,19,57,45.404549,-71.913322,227.10001,14,73.7,12,60,100.8,3858,0.397652,86,32,23,134,UE,,,
S1,2020,6,10,1,20,4,45.404232,-71.91333,225.10001,14,73.7,12.1,60,153.6,1620,6.628363,680,334,245,1166,OK,,,
S2,2020,6,10,1,20,5,45.404125,-71.91333,225.10001,14,73.7,12.1,60,153.6,1973,3.027127,269,152,128,468,OK,,,
S4,2020,6,10,1,20,9,45.403954,-71.913345,225.89999,14,73.5,12,60,614.4,37543,853.12775,2663,724,589,3761,OK,,,
S5,2020,6,10,1,20,11,45.403866,-71.913353,226.2,13,73.5,12.1,60,614.4,1718,0.691542,233,124,91,383,UE,,,
S6,2020,6,10,1,20,14,45.403809,-71.913361,226.7,14,73.5,12,60,614.4,1766,0.548014,171,93,66,298,UE,,,
S1,2020,6,10,1,20,16,45.403793,-71.913361,227.10001,14,73.5,12.1,60,153.6,2456,11.430013,617,402,294,1177,OK,,,
S3,2020,6,10,1,20,19,45.403763,-71.913368,228.3,14,73.5,12.1,60,614.4,2794,0.600206,545,225,180,880,OK,,,
S4,2020,6,10,1,20,21,45.403694,-71.913368,228.10001,14,73.5,12.1,60,614.4,1693,10.881998,3768,1982,1462,6899,OK,,,
S5,2020,6,10,1,20,24,45.403545,-71.913376,228.10001,14,73.5,12.1,60,614.4,2266,4.488498,1427,848,725,2570,OK,,,
S6,2020,6,10,1,20,26,45.403427,-71.913376,228.2,14,73.4,12,60,614.4,1904,0.469727,145,82,62,254,UE,,,
S2,2020,6,10,1,20,30,45.403168,-71.913383,228.39999,14,73.3,12,60,614.4,50697,854.73267,184,35,34,236,UE,,,
S4,2020,6,10,1,20,35,45.40295,-71.913376,228.8,14,73.4,12.1,60,614.4,1882,0.195719,102,44,29,168,UE,,,
S3,2020,6,10,1,20,47,45.402294,-71.913399,228.2,14,73.3,12.1,60,614.4,2603,0.561062,102,71,48,190,UE,,,
S5,2020,6,10,1,20,52,45.402012,-71.913406,225,14,73.2,12,60,614.4,2836,0.678494,129,91,67,262,UE,,,
S1,2020,6,10,1,20,57,45.401737,-71.913414,223.89999,14,73.3,12.1,60,614.4,2025,7.724392,1839,1097,740,3346,OK,,,
S2,2020,6,10,1,20,59,45.401577,-71.913422,223.89999,14,73.3,12.1,60,614.4,1900,8.9509,4664,2002,1311,7787,OK,,,
S6,2020,6,10,1,21,9,45.401093,-71.913437,223.10001,14,73.4,12.1,60,614.4,1732,0.848117,253,136,91,438,UE,,,
S1,2020,6,10,1,21,12,45.400959,-71.913437,221.5,14,73.4,12.1,60,614.4,1729,15.983749,4339,2336,1439,7765,OK,,,
S2,2020,6,10,1,21,14,45.400867,-71.913429,218.89999,14,73.5,12.1,60,614.4,2614,4.018772,2885,1125,725,4524,OK,,,
S4,2020,6,10,1,21,19,45.400589,-71.913437,217.89999,14,73.4,12,60,614.4,1724,3.418566,1512,676,428,2526,OK,,,
S5,2020,6,10,1,21,21,45.400421,-71.913429,216,13,73.5,12.1,60,614.4,2223,6.90237,1803,1098,844,3138,OK,,,
S6,2020,6,10,1,21,24,45.400307,-71.913429,215.3,14,73.5,12.1,60,614.4,1959,0.274007,78,45,33,131,UE,,,
S2,2020,6,10,1,21,29,45.400036,-71.913437,212.60001,13,73.5,12.1,60,614.4,1816,0.365343,227,104,85,335,UE,,,
S3,2020,6,10,1,21,31,45.399864,-71.913445,211.3,14,73.6,12.1,60,614.4,2102,0.182671,72,41,37,102,UE,,,
S4,2020,6,10,1,21,34,45.399757,-71.913445,208.5,14,73.6,12.1,60,614.4,2845,3.105414,2401,913,578,3772,OK,,,
S5,2020,6,10,1,21,36,45.399651,-71.91346,206.10001,14,73.6,12.1,60,614.4,2188,7.815728,2070,1251,961,3669,OK,,,
S6,2020,6,10,1,21,39,45.399475,-71.91346,204.39999,14,73.5,12,60,614.4,1790,0.534966,164,90,64,281,UE,,,
S1,2020,6,10,1,21,41,45.399353,-71.913467,204.8,14,73.7,12.1,60,614.4,2716,0.991645,202,138,103,358,OK,,,
S2,2020,6,10,1,21,44,45.399174,-71.913475,204.7,14,73.7,12.1,60,614.4,1721,15.435737,4600,2460,1648,8360,OK,,,
S3,2020,6,10,1,21,46,45.399059,-71.913483,205.39999,14,73.7,12.1,60,614.4,1698,3.405517,1139,601,433,2076,OK,,,
S4,2020,6,10,1,21,48,45.398914,-71.91349,204.7,14,73.7,12.1,60,614.4,1620,7.776584,3181,1554,1125,5775,OK,,,
S5,2020,6,10,1,21,51,45.398842,-71.91349,203.89999,14,73.7,12.1,60,614.4,3312,12.317274,2227,1659,1299,4916,OK,,,
S6,2020,6,10,1,21,53,45.398773,-71.913506,203.89999,14,73.7,12.1,60,614.4,2076,1.996338,513,306,222,975,OK,,,
S1,2020,6,10,1,21,56,45.398735,-71.913544,202.2,14,73.7,12.1,60,614.4,1624,16.570908,6572,3158,2159,11324,OK,,,
S2,2020,6,10,1,21,58,45.398716,-71.913681,200.39999,13,73.7,12.1,60,614.4,1630,7.124187,2701,1360,988,5010,OK,,,
S3,2020,6,10,1,22,1,45.398712,-71.913826,201.10001,13,73.6,12,60,614.4,1948,4.136203,1053,612,419,1978,OK,,,
S4,2020,6,10,1,22,3,45.398712,-71.913994,201.39999,13,73.7,12.9,60,614.4,1694,3.027127,966,509,352,1848,OK,,,
S3,2020,6,10,1,22,50,45.399319,-71.914757,209.10001,13,73.6,12,60,100.8,1758,5.328538,159,89,29,304,UE,,,
S2,2020,6,10,1,22,56,45.399319,-71.914764,209.10001,13,73.6,12.1,60,153.6,1622,3.444661,216,104,38,394,UE,,,
S3,2020,6,10,1,22,57,45.399319,-71.914764,209.2,13,73.5,12,60,153.6,1736,4.853841,227,125,41,430,UE,,,
S2,2020,6,10,1,23,5,45.399315,-71.91478,210.2,13,73.5,12.1,60,614.4,1621,5.1148,1279,612,216,2353,OK,,,
S3,2020,6,10,1,23,7,45.399323,-71.91478,210.2,13,73.5,12,60,614.4,1711,2.700928,517,279,89,1011,UE,,,
S4,2020,6,10,1,23,10,45.399391,-71.91478,210.3,13,73.5,12.1,60,614.4,2204,0.169623,104,42,26,164,UE,,,
S3,2020,6,10,1,23,59,45.400311,-71.914742,210.39999,12,73.5,12.1,60,24,1786,9.018749,96,53,34,22,UE,,,
S1,2020,6,10,1,24,4,45.400352,-71.914734,212.39999,13,73.5,12.1,60,50.4,2353,4.771825,76,50,33,148,UE,,,
