S1,2020,3,10,23,17,26,45.421581,-71.871552,263.79999,14,38.8,8.3,60,614.4,3079,0.561062,69,58,35,152,UE,,,,,
S4,2020,3,10,23,17,28,45.421585,-71.871552,264.29999,14,38.8,8.3,60,614.4,5920,2.387777,296,298,260,774,OK,,,,,
S1,2020,3,10,23,17,30,45.421581,-71.871552,264.39999,14,38.8,8.3,60,614.4,3113,2.270345,276,233,142,607,OK,275.75,233,142,,ParkingAut
S4,2020,3,10,23,17,33,45.421581,-71.871552,264.5,14,38.8,8.2,60,614.4,5796,2.609592,323,323,280,846,OK,,,,,
S1,2020,3,10,23,17,35,45.421581,-71.871552,264.5,14,38.8,8.2,60,614.4,3113,2.270345,276,233,142,607,OK,,,,,
S4,2020,3,10,23,17,38,45.421581,-71.871552,264.20001,14,38.8,8.2,60,614.4,5160,3.731717,465,451,375,1210,OK,,,,,
S1,2020,3,10,23,17,40,45.421581,-71.871552,263.70001,15,38.8,8.2,60,614.4,3125,2.270345,275,233,142,606,OK,,,,,
S4,2020,3,10,23,17,43,45.421585,-71.871552,263.5,15,38.8,8.2,60,614.4,5132,3.718668,466,450,374,1209,OK,,,,,
S1,2020,3,10,23,17,45,45.421585,-71.871552,263.5,15,38.8,8.2,60,614.4,3113,2.270345,276,233,142,607,OK,,,,,
S4,2020,3,10,23,17,48,45.421585,-71.871552,263.70001,15,38.9,8.2,60,614.4,5048,3.940484,500,478,396,1295,OK,,,,,
S1,2020,3,10,23,21,58,45.422211,-71.870956,267.20001,13,38.8,8.1,60,614.4,8730,21.372557,1097,2127,1861,5329,OK,,,,,
S4,2020,3,10,23,22,1,45.422215,-71.870979,267.79999,13,39.5,7,60,614.4,7031,33.820313,2484,3531,2970,9585,OK,,,,,
S1,2020,3,10,23,22,3,45.422207,-71.870972,268,15,39.5,6.9,60,614.4,8722,21.398653,1096,2127,1860,5325,OK,,,,,
S4,2020,3,10,23,22,6,45.422211,-71.870972,268,14,39.5,6.9,60,614.4,6992,34.016029,2524,3558,2991,9673,OK,,,,,
S1,2020,3,10,23,22,8,45.422215,-71.870956,268.20001,13,39.5,6.9,60,614.4,8730,21.372557,1096,2126,1860,5324,OK,,,,,
S4,2020,3,10,23,22,11,45.422215,-71.870956,268.39999,15,39.5,6.9,60,614.4,6984,34.042126,2531,3562,2994,9687,OK,,,,,
S1,2020,3,10,23,22,13,45.422215,-71.870949,268.5,15,39.5,6.9,60,614.4,8730,21.372557,1096,2126,1860,5324,OK,,,,,
S4,2020,3,10,23,22,16,45.422215,-71.870949,268.39999,14,39.5,6.8,60,614.4,6972,34.081268,2537,3566,2996,9699,OK,,,,,
S1,2020,3,10,23,22,18,45.422215,-71.870941,268.39999,14,39.5,6.8,60,614.4,8730,21.372557,1096,2126,1860,5326,OK,1095.714286,2125.57,1858.57,,Enseigne Walmart
S4,2020,3,10,23,22,21,45.422218,-71.870941,268.5,14,39.5,6.8,60,614.4,7110,33.468018,2401,3476,2926,9401,OK,,,,,
S1,2020,3,10,23,22,23,45.422218,-71.870949,268.89999,14,39.5,6.8,60,614.4,8720,21.385607,1096,2126,1859,5323,OK,,,,,
S4,2020,3,10,23,22,25,45.422218,-71.870949,269.20001,14,39.6,6.8,60,614.4,7108,33.468018,2405,3478,2928,9407,OK,,,,,
S1,2020,3,10,23,22,28,45.422222,-71.870941,269.10001,14,39.6,6.8,60,614.4,8720,21.372557,1095,2125,1858,5320,OK,,,,,
S4,2020,3,10,23,22,30,45.422222,-71.870941,269.20001,14,39.6,6.8,60,614.4,7114,33.49411,2402,3479,2929,9408,OK,,,,,
S1,2020,3,10,23,22,33,45.422222,-71.870941,269.5,13,39.6,6.8,60,614.4,8720,21.385607,1096,2126,1859,5323,OK,,,,,
S4,2020,3,10,23,22,35,45.422215,-71.870941,269,13,39.6,6.8,60,614.4,7020,33.872501,2492,3537,2974,9602,OK,,,,,
S1,2020,3,10,23,22,45,45.422222,-71.870972,270.79999,11,39.6,6.7,60,614.4,8720,21.372557,1095,2125,1858,5321,OK,,,,,
S4,2020,3,10,23,22,47,45.42223,-71.870956,270.39999,12,39.7,6.7,60,614.4,7104,33.572399,2413,3488,2936,9438,OK,,,,,
S1,2020,3,10,23,22,49,45.422215,-71.870972,270.70001,14,39.6,6.7,60,614.4,8717,21.372557,1096,2125,1858,5322,OK,,,,,
S4,2020,3,10,23,22,52,45.422215,-71.870972,271.5,13,39.7,6.7,60,614.4,7113,33.585449,2413,3490,2939,9440,OK,,,,,
S1,2020,3,10,23,22,54,45.422215,-71.870972,271.70001,13,39.7,6.7,60,614.4,8709,21.385607,1096,2126,1858,5322,OK,,,,,
S4,2020,3,10,23,22,57,45.422234,-71.870987,271.79999,13,39.7,6.7,60,614.4,7101,33.585449,2420,3492,2940,9450,OK,,,,,
S1,2020,3,10,23,27,8,45.423092,-71.872063,264.29999,13,39.6,6.6,60,614.4,4713,57.293591,12298,9333,8672,28041,OK,12234.57143,9293.714286,8628.857143,,ProvigoParking
S4,2020,3,10,23,27,11,45.423088,-71.872063,264.5,13,40.5,5.9,60,614.4,8487,5.81939,985,912,920,2589,OK,,,,,
S1,2020,3,10,23,27,13,45.423092,-71.872063,264.60001,13,40.5,5.8,60,614.4,4704,57.241398,12280,9318,8653,27965,OK,,,,,
S4,2020,3,10,23,27,16,45.423092,-71.872063,264.70001,13,40.5,5.8,60,614.4,8545,5.767198,984,909,919,2586,OK,,,,,
S1,2020,3,10,23,27,18,45.423092,-71.872063,264.70001,13,40.5,5.8,60,614.4,4717,57.110916,12201,9276,8611,27830,OK,,,,,
S4,2020,3,10,23,27,21,45.423092,-71.872063,264.89999,13,40.5,5.8,60,614.4,8258,6.041205,1028,945,949,2691,OK,,,,,
S1,2020,3,10,23,27,23,45.423092,-71.872063,264.89999,13,40.5,5.8,60,614.4,4689,57.110916,12220,9276,8602,27829,OK,,,,,
S4,2020,3,10,23,27,26,45.423092,-71.872063,265,13,40.5,5.8,60,614.4,8715,5.662814,964,894,907,2539,OK,,,,,
S1,2020,3,10,23,27,28,45.423088,-71.872063,265,13,40.5,5.8,60,614.4,4720,57.032627,12167,9256,8591,27741,OK,,,,,
S4,2020,3,10,23,27,31,45.423088,-71.872063,265,13,40.5,5.7,60,614.4,8002,6.289117,1069,978,976,2793,OK,,,,,
S1,2020,3,10,23,27,33,45.423088,-71.872063,265,13,40.5,5.8,60,614.4,4703,57.345783,12277,9322,8652,27962,OK,,,,,
S4,2020,3,10,23,27,35,45.423088,-71.872055,265.10001,13,40.5,5.7,60,614.4,8180,6.158637,1055,966,969,2753,OK,,,,,
S1,2020,3,10,23,27,38,45.423088,-71.872055,265.29999,13,40.6,5.8,60,614.4,4733,57.006535,12199,9275,8621,27834,OK,,,,,
S4,2020,3,10,23,27,40,45.423088,-71.872055,265.29999,13,40.5,5.7,60,614.4,8725,5.636718,959,890,903,2527,OK,,,,,
S1,2020,3,10,23,34,56,45.413563,-71.884018,206.3,4,40.5,5.7,60,614.4,4371,9.446723,12985,4799,3599,20834,OK,,,,,
S4,2020,3,10,23,34,58,45.413551,-71.884026,206.60001,12,42.1,5.3,60,614.4,1625,8.455078,4159,2101,1800,7305,OK,,,,,
S1,2020,3,10,23,35,1,45.413551,-71.884018,207.39999,12,42,5.2,60,614.4,4375,9.420627,12955,4787,3590,20790,OK,,,,,
S4,2020,3,10,23,35,3,45.413548,-71.884018,207.89999,12,42,5.2,60,614.4,1626,8.415934,4141,2093,1795,7272,OK,,,,,
S1,2020,3,10,23,35,5,45.413548,-71.884026,208.39999,13,42,5.2,60,614.4,4334,9.551106,12975,4803,3601,20849,OK,,,,,
S4,2020,3,10,23,35,8,45.413544,-71.884026,209,13,42,5.2,60,614.4,1625,8.520317,4186,2115,1812,7355,OK,,,,,
S1,2020,3,10,23,35,10,45.413544,-71.884026,209.60001,13,42,5.2,60,614.4,4326,9.577203,12979,4806,3603,20861,OK,,,,,
S4,2020,3,10,23,35,13,45.413544,-71.884026,209.60001,13,42,5.2,60,614.4,1625,8.494223,4187,2114,1811,7354,OK,,,,,
S1,2020,3,10,23,35,15,45.413544,-71.884026,209.7,13,42,5.2,60,614.4,4340,9.564154,13016,4817,3612,20901,OK,13016.83333,4820.833333,3614.5,,Eugene Lalonde
S4,2020,3,10,23,35,18,45.413544,-71.884026,209.8,13,42,5.2,60,614.4,1627,8.546414,4190,2120,1817,7365,OK,,,,,
S1,2020,3,10,23,35,20,45.413544,-71.884026,209.8,13,42,5.2,60,614.4,4325,9.629395,13048,4832,3623,20950,OK,,,,,
S4,2020,3,10,23,35,23,45.413544,-71.884026,209,13,42,5.2,60,614.4,1627,8.520317,4173,2111,1809,7337,OK,,,,,
S1,2020,3,10,23,35,25,45.413548,-71.884026,208.7,13,42,5.2,60,614.4,4314,9.642442,13017,4823,3616,20935,OK,,,,,
S4,2020,3,10,23,35,27,45.413551,-71.884018,208,13,42.1,5.3,60,614.4,1625,8.468125,4167,2104,1802,7322,OK,,,,,
S1,2020,3,10,23,35,30,45.413551,-71.884018,207.5,13,42,5.2,60,614.4,4312,9.616346,12977,4808,3604,20874,OK,,,,,
S4,2020,3,10,23,35,32,45.413555,-71.884018,206.89999,13,42,5.2,60,614.4,1626,8.494223,4177,2111,1809,7340,OK,,,,,
S1,2020,3,10,23,35,35,45.413559,-71.884018,206.60001,13,42,5.2,60,614.4,4317,9.642442,13022,4825,3619,20940,OK,,,,,
S4,2020,3,10,23,35,37,45.413559,-71.884018,206.2,13,42,5.2,60,614.4,1626,8.481174,4181,2113,1813,7350,OK,,,,,
S1,2020,3,10,23,35,40,45.413563,-71.884018,206,13,42,5.2,60,614.4,4332,9.59025,13021,4820,3613,20911,OK,,,,,
S4,2020,3,10,23,35,42,45.413567,-71.884018,205.7,13,42.1,5.3,60,614.4,1624,8.389837,4159,2099,1802,7302,OK,,,,,
S1,2020,3,10,23,39,58,45.412704,-71.883797,202.60001,13,42,5.2,60,614.4,3311,57.489311,9714,7398,5625,22820,OK,,,,,
S4,2020,3,10,23,40,0,45.412697,-71.883797,203,14,41.6,5.4,60,614.4,4525,12.030219,1352,1332,1012,4115,OK,,,,,
S1,2020,3,10,23,40,3,45.412701,-71.883804,203.5,13,41.7,5.4,60,614.4,3080,60.203281,11174,8095,6196,25341,OK,,,,,
S4,2020,3,10,23,40,5,45.412701,-71.883797,203.5,13,41.6,5.4,60,614.4,3987,4.149251,805,612,528,2049,OK,,,,,
S1,2020,3,10,23,40,8,45.412697,-71.883804,204.10001,14,41.6,5.4,60,614.4,2944,61.442837,11916,8416,6429,26218,OK,,,,,
S4,2020,3,10,23,40,10,45.412693,-71.88382,204.89999,14,41.6,5.4,60,614.4,3769,2.987983,673,482,428,1624,OK,,,,,
S1,2020,3,10,23,40,12,45.412697,-71.883804,204.89999,14,41.6,5.4,60,614.4,2965,56.536808,11193,7875,6097,25345,OK,11192.72727,7878.636364,6098.818182,,AvantEugeneLalode
S4,2020,3,10,23,40,15,45.412697,-71.883804,204.8,14,41.6,5.4,60,614.4,3736,2.974935,679,484,430,1632,OK,,,,,
S1,2020,3,10,23,40,17,45.412697,-71.883804,204.89999,14,41.6,5.4,60,614.4,2965,56.510712,11193,7874,6097,25339,OK,,,,,
S4,2020,3,10,23,40,20,45.412701,-71.883804,205,14,41.6,5.4,60,614.4,3779,2.974935,669,480,426,1616,OK,,,,,
S1,2020,3,10,23,40,22,45.412701,-71.883804,205.3,14,41.6,5.4,60,614.4,2967,56.575954,11194,7878,6099,25346,OK,,,,,
S4,2020,3,10,23,40,25,45.412704,-71.883804,205.3,14,41.6,5.4,60,614.4,3718,2.961887,679,483,429,1630,OK,,,,,
S1,2020,3,10,23,40,27,45.412704,-71.88382,205.10001,14,41.6,5.4,60,614.4,2966,56.575954,11192,7877,6097,25344,OK,,,,,
S4,2020,3,10,23,40,30,45.412704,-71.88382,204.89999,14,41.6,5.4,60,614.4,3701,2.961887,682,484,430,1636,OK,,,,,
S1,2020,3,10,23,40,32,45.412704,-71.88382,204.7,14,41.6,5.5,60,614.4,2967,56.602051,11192,7878,6097,25343,OK,,,,,
S4,2020,3,10,23,40,35,45.412708,-71.88382,204.8,14,41.6,5.4,60,614.4,3622,3.014078,694,490,433,1661,OK,,,,,
S1,2020,3,10,23,40,37,45.412708,-71.88382,204.8,14,41.6,5.4,60,614.4,2967,56.575954,11194,7878,6099,25351,OK,,,,,
S4,2020,3,10,23,40,39,45.412708,-71.88382,204.8,14,41.6,5.4,60,614.4,3729,2.974935,678,483,429,1631,OK,,,,,
S1,2020,3,10,23,40,42,45.412708,-71.88382,204.8,14,41.6,5.4,60,614.4,2969,56.615097,11192,7880,6100,25348,OK,,,,,
S4,2020,3,10,23,40,44,45.412712,-71.88382,204.7,14,41.6,5.4,60,614.4,3908,2.974935,655,476,424,1594,OK,,,,,
S1,2020,3,10,23,40,47,45.412712,-71.88382,204.7,14,41.6,5.4,60,614.4,2969,56.615097,11191,7880,6100,25347,OK,,,,,
S4,2020,3,10,23,40,49,45.412708,-71.88382,204.60001,14,41.5,5.4,60,614.4,3791,2.974935,668,480,426,1614,OK,,,,,
S1,2020,3,10,23,40,52,45.412708,-71.88382,204.5,14,41.5,5.4,60,614.4,2969,56.615097,11193,7881,6101,25353,OK,,,,,
S4,2020,3,10,23,40,54,45.412708,-71.88382,204.60001,14,41.5,5.4,60,614.4,3730,2.987983,678,484,429,1632,OK,,,,,
S1,2020,3,10,23,40,57,45.412708,-71.88382,204.7,14,41.5,5.4,60,614.4,2969,56.65424,11193,7882,6100,25355,OK,,,,,
S4,2020,3,10,23,40,59,45.412708,-71.88382,204.7,14,41.5,5.4,60,614.4,3718,2.987983,679,484,429,1633,OK,,,,,
S1,2020,3,10,23,41,2,45.412704,-71.88382,205.7,12,41.5,5.4,60,614.4,2969,56.65424,11193,7882,6100,25352,OK,,,,,
S4,2020,3,10,23,41,4,45.412704,-71.88382,206.3,13,41.5,5.4,60,614.4,3753,3.001031,676,484,429,1631,OK,,,,,
S1,2020,3,10,23,45,7,45.412937,-71.883858,205.8,12,41.5,5.4,60,614.4,5811,3.157606,8557,3026,2398,12965,OK,8569.428571,3028.142857,2399.285714,,EugeneLalondeHPS
S4,2020,3,10,23,45,10,45.412937,-71.883858,205.89999,12,41.1,5.4,60,614.4,1698,0.952501,535,252,206,915,OK,,,,,
S1,2020,3,10,23,45,12,45.412937,-71.883858,206.3,12,41,5.3,60,614.4,5823,3.118462,8548,3019,2392,12935,OK,,,,,
S4,2020,3,10,23,45,15,45.412933,-71.883858,206.2,12,41,5.3,60,614.4,1692,0.939453,533,252,208,908,OK,,,,,
S1,2020,3,10,23,45,17,45.412933,-71.883858,206,12,41,5.3,60,614.4,5816,3.157606,8580,3033,2404,12995,OK,,,,,
S4,2020,3,10,23,45,20,45.412933,-71.883858,206,12,41,5.3,60,614.4,1633,0.926405,491,239,200,843,OK,,,,,
S1,2020,3,10,23,45,22,45.412933,-71.883858,206,12,41,5.3,60,614.4,5823,3.118462,8567,3026,2398,12965,OK,,,,,
S4,2020,3,10,23,45,25,45.412933,-71.883858,206,12,41,5.3,60,614.4,1652,0.913357,503,242,202,856,OK,,,,,
S1,2020,3,10,23,45,27,45.412933,-71.883858,206,12,41,5.3,60,614.4,5812,3.170654,8576,3032,2402,12982,OK,,,,,
S4,2020,3,10,23,45,30,45.412933,-71.883858,206.60001,12,41,5.3,60,614.4,1695,0.952501,533,251,204,915,OK,,,,,
S1,2020,3,10,23,45,32,45.41293,-71.883858,206.8,12,41,5.3,60,614.4,5813,3.170654,8579,3032,2401,12981,OK,,,,,
S4,2020,3,10,23,45,34,45.41293,-71.883858,207.3,12,41,5.3,60,614.4,1695,0.952501,533,251,204,915,OK,,,,,
S1,2020,3,10,23,45,37,45.41293,-71.883858,207.5,12,40.9,5.2,60,614.4,5826,3.118462,8579,3029,2400,12980,OK,,,,,
S4,2020,3,10,23,45,39,45.41293,-71.883858,206.89999,10,41,5.3,60,614.4,1698,0.952501,537,253,207,918,OK,,,,,
S1,2020,3,10,23,49,28,45.412483,-71.884621,200.2,12,41,5.3,60,614.4,2940,65.474663,13102,9169,7105,29485,OK,13103.42857,9172.571429,7106.428571,,Parking STS
S4,2020,3,10,23,49,31,45.412483,-71.884621,200.89999,12,40.9,5.1,60,614.4,7102,2.896647,357,375,346,1130,OK,,,,,
S1,2020,3,10,23,49,33,45.412487,-71.884621,200.8,14,40.8,5,60,614.4,2941,65.513802,13103,9172,7106,29485,OK,,,,,
S4,2020,3,10,23,49,36,45.412487,-71.884621,200.8,14,40.8,5,60,614.4,7055,2.896647,362,377,348,1142,OK,,,,,
S1,2020,3,10,23,49,38,45.412487,-71.884621,200.8,14,40.8,5,60,614.4,2941,65.526848,13103,9173,7107,29487,OK,,,,,
S4,2020,3,10,23,49,41,45.412487,-71.884621,201.10001,14,40.8,5,60,614.4,7002,2.922743,363,378,348,1143,OK,,,,,
S1,2020,3,10,23,49,43,45.412491,-71.884621,201.10001,14,40.8,5,60,614.4,2940,65.526848,13102,9171,7104,29485,OK,,,,,
S4,2020,3,10,23,49,46,45.412491,-71.884621,200.8,14,40.8,5,60,614.4,7233,2.909695,353,375,347,1125,OK,,,,,
S1,2020,3,10,23,49,48,45.412491,-71.884621,200.3,14,40.8,5,60,614.4,2940,65.539902,13106,9174,7107,29494,OK,,,,,
S4,2020,3,10,23,49,51,45.412491,-71.884621,200.10001,14,40.8,5,60,614.4,7342,2.896647,348,373,346,1117,OK,,,,,
S1,2020,3,10,23,49,53,45.412491,-71.884621,200,14,40.8,5,60,614.4,2942,65.565994,13105,9176,7109,29497,OK,,,,,
S4,2020,3,10,23,49,55,45.412491,-71.884621,200,14,40.8,5,60,614.4,7041,2.909695,364,378,349,1144,OK,,,,,
S1,2020,3,10,23,49,58,45.412483,-71.884621,200,13,40.8,5,60,614.4,2941,65.526848,13103,9173,7107,29492,OK,,,,,
S4,2020,3,10,23,50,0,45.412487,-71.884621,199.8,13,40.8,5,60,614.4,7116,2.922743,361,379,350,1143,OK,,,,,
S1,2020,3,10,23,54,9,45.410976,-71.883827,199.89999,15,40.8,5,60,614.4,6713,10.607991,781,1095,903,2426,OK,,,,,
S4,2020,3,10,23,54,11,45.41098,-71.883835,201.39999,13,41,4.8,60,614.4,4641,52.765949,7023,6427,5218,18419,OK,,,,,
S1,2020,3,10,23,54,14,45.41098,-71.883835,201,14,41,4.8,60,614.4,6728,10.607991,782,1096,905,2428,OK,,,,,
S4,2020,3,10,23,54,16,45.410984,-71.883835,201.5,15,41,4.8,60,614.4,4644,52.987762,6997,6427,5207,18344,OK,,,,,
S1,2020,3,10,23,54,19,45.410984,-71.883835,201.8,14,41,4.8,60,614.4,6639,10.93419,802,1123,921,2474,OK,,,,,
S4,2020,3,10,23,54,21,45.41098,-71.883835,201.60001,14,41,4.8,60,614.4,4650,52.909477,6953,6403,5183,18234,OK,,,,,
S1,2020,3,10,23,54,24,45.410984,-71.883835,201.60001,14,41.1,4.8,60,614.4,6631,10.908094,800,1120,918,2466,OK,,,,,
S4,2020,3,10,23,54,26,45.410984,-71.883835,201.5,15,41,4.7,60,614.4,4642,53.157387,7000,6437,5210,18343,OK,,,,,
S1,2020,3,10,23,54,29,45.410984,-71.883835,201.39999,15,41,4.8,60,614.4,6645,10.947238,803,1125,923,2478,OK,,,,,
S4,2020,3,10,23,54,31,45.41098,-71.883835,201.39999,15,41,4.8,60,614.4,4645,53.000809,6995,6427,5207,18345,OK,,,,,
S1,2020,3,10,23,54,34,45.41098,-71.883835,201.2,12,41,4.7,60,614.4,6719,10.581895,779,1092,901,2418,OK,,,,,
S4,2020,3,10,23,54,36,45.410976,-71.883835,201.10001,13,41,4.7,60,614.4,4640,52.478893,6976,6387,5183,18289,OK,,,,,
S1,2020,3,10,23,54,39,45.410976,-71.883827,200.89999,13,41.1,4.8,60,614.4,6722,10.542751,779,1090,900,2415,OK,,,,,
S4,2020,3,10,23,54,41,45.410976,-71.883827,200.7,13,41,4.7,60,614.4,4641,52.491943,6968,6384,5179,18270,OK,,,,,
S1,2020,3,10,23,54,43,45.410973,-71.883827,200.3,13,41,4.8,60,614.4,6721,10.594943,781,1094,903,2423,OK,,,,,
S4,2020,3,10,23,54,46,45.410973,-71.883827,200,13,41.1,4.8,60,614.4,4643,52.622421,7015,6415,5212,18394,OK,,,,,
S1,2020,3,10,23,54,48,45.410973,-71.883835,199.60001,13,41.1,4.8,60,614.4,6723,10.647135,785,1100,908,2438,OK,,,,,
S4,2020,3,10,23,54,51,45.410973,-71.883835,199.39999,13,41,4.8,60,614.4,4656,51.656872,6846,6282,5101,17992,OK,,,,,
S1,2020,3,10,23,54,53,45.410973,-71.883835,199,13,41,4.7,60,614.4,6683,10.529703,775,1085,893,2400,OK,,,,,
S4,2020,3,10,23,54,56,45.410973,-71.883835,198.89999,12,41,4.8,60,614.4,4386,51.239334,7289,6385,5170,18597,OK,,,,,
S1,2020,3,10,23,55,18,45.410984,-71.88385,199.89999,13,41,4.8,60,614.4,6363,35.712265,2620,3625,2915,8409,OK,,,,,
S4,2020,3,10,23,55,20,45.410984,-71.88385,200.60001,13,41,4.8,60,614.4,4779,44.610973,5361,5186,4134,14432,OK,,,,,
S1,2020,3,10,23,55,22,45.410976,-71.883842,200,13,41,4.7,60,614.4,6355,35.751408,2625,3629,2917,8428,OK,2615.166667,3612,2904,,ParkPalaisDesSports
S4,2020,3,10,23,55,25,45.410976,-71.883842,199.5,14,41.1,4.8,60,614.4,4772,44.689262,5378,5197,4142,14463,OK,,,,,
S1,2020,3,10,23,55,27,45.410976,-71.883842,199,13,41.1,4.8,60,614.4,6354,35.346924,2603,3591,2888,8354,OK,,,,,
S4,2020,3,10,23,55,30,45.410973,-71.883842,198.8,13,41.1,4.8,60,614.4,4784,44.584877,5344,5178,4126,14400,OK,,,,,
S1,2020,3,10,23,55,32,45.410976,-71.883842,198.3,13,41,4.7,60,614.4,6355,35.699215,2622,3624,2913,8420,OK,,,,,
S4,2020,3,10,23,55,35,45.410976,-71.883842,198.10001,13,41.1,4.8,60,614.4,4785,44.284775,5295,5137,4091,14277,OK,,,,,
S1,2020,3,10,23,55,37,45.410976,-71.883842,198.10001,13,41,4.8,60,614.4,6355,35.673122,2623,3623,2913,8418,OK,,,,,
S4,2020,3,10,23,55,40,45.41098,-71.883842,198.3,13,41.1,4.8,60,614.4,4790,44.584877,5335,5175,4124,14390,OK,,,,,
S1,2020,3,10,23,55,42,45.410984,-71.883842,198.5,14,41,4.7,60,614.4,6357,35.451305,2608,3601,2896,8370,OK,,,,,
S4,2020,3,10,23,55,45,45.410984,-71.883842,198.8,14,41,4.7,60,614.4,4780,44.545738,5339,5172,4120,14382,OK,,,,,
S1,2020,3,10,23,55,47,45.410988,-71.883842,198.7,14,41,4.8,60,614.4,6352,35.490448,2610,3604,2897,8376,OK,,,,,
S4,2020,3,10,23,55,49,45.410992,-71.883835,198.7,13,41,4.7,60,614.4,4786,44.532688,5329,5168,4117,14367,OK,,,,,
S1,2020,3,10,23,59,52,0,0,0,0,39.7,4.8,60,2.4,3769,0,6,2,1,0,UE,,,,,
S4,2020,3,10,23,59,53,0,0,0,0,39.7,4.8,60,2.4,7117,190.39583,0,51,32,0,UE,,,,,
S1,2020,3,10,23,59,54,0,0,0,0,41,4.6,60,24,2060,8.350694,74,45,29,43,UE,,,,,
S4,2020,3,10,23,59,56,0,0,0,0,41,4.6,60,24,1707,21851.094,65,28,195,109,UE,,,,,
S1,2020,3,10,23,59,57,0,0,0,0,41,4.6,60,50.4,1915,21.632275,437,253,165,781,OK,,,,,
S4,2020,3,10,23,59,58,0,0,0,0,41,4.6,60,50.4,1677,20.359789,690,314,195,1169,OK,,,,,
S1,2020,3,10,23,59,59,0,0,0,0,41,4.6,60,50.4,1911,47.241066,959,554,363,1681,OK,,,,,
S4,2020,3,11,0,0,0,0,0,0,0,41,4.6,60,50.4,1675,42.151123,1412,643,398,2390,OK,,,,,
S1,2020,3,11,0,0,1,0,0,0,0,41,4.6,60,50.4,1916,46.763889,947,548,359,1726,OK,,,,,
S4,2020,3,11,0,0,2,0,0,0,0,41,4.6,60,50.4,1681,41.196754,1396,634,393,2361,OK,,,,,
S1,2020,3,11,0,0,4,0,0,0,0,41,4.6,60,50.4,1914,47.241066,956,553,362,1688,OK,,,,,
S4,2020,3,11,0,0,5,0,0,0,0,41,4.6,60,50.4,1676,42.310184,1419,646,400,2400,OK,,,,,
S1,2020,3,11,0,0,14,0,0,0,0,41,4.6,60,2.4,1910,43.423611,45,26,17,1712,UE,,,,,
S4,2020,3,11,0,0,15,45.409569,-71.88208,214.60001,4,41,4.6,60,2.4,53312,217582.34,1398,50,31,2366,UE,,,,,
S1,2020,3,11,0,0,16,45.409573,-71.882072,211.5,4,41,4.6,60,24,2018,8.350694,75,45,29,21,UE,,,,,
S4,2020,3,11,0,0,17,45.409561,-71.88208,212,4,41,4.6,60,24,1684,21846.42,20,8,191,31,UE,,,,,
S1,2020,3,11,0,0,18,45.409576,-71.882057,212,4,41,4.6,60,50.4,1904,21.791336,444,256,167,779,OK,,,,,
S4,2020,3,11,0,0,19,45.409508,-71.882187,218.10001,10,41,4.6,60,50.4,1677,20.359789,686,312,193,1160,OK,,,,,
S1,2020,3,11,0,0,20,45.409485,-71.882233,220.60001,10,41,4.6,60,50.4,1906,45.650459,931,537,352,1698,OK,,,,,
S4,2020,3,11,0,0,22,45.40947,-71.882256,222.39999,10,41,4.6,60,50.4,1676,42.628307,1434,653,405,2428,OK,,,,,
S1,2020,3,11,0,0,23,45.409466,-71.882263,223.2,5,41,4.6,60,50.4,1909,46.127644,937,541,354,1676,OK,,,,,
S4,2020,3,11,0,0,24,45.409451,-71.882278,224.10001,5,41,4.6,60,50.4,1678,42.469242,1431,651,404,2422,OK,,,,,
S1,2020,3,11,0,0,25,45.409443,-71.882286,225,5,41.1,4.6,60,50.4,1914,47.241066,956,553,362,1674,OK,,,,,
S4,2020,3,11,0,0,26,45.409443,-71.882278,225,5,41.1,4.6,60,50.4,1678,41.992065,1412,642,397,2387,OK,,,,,
S1,2020,3,11,0,0,27,45.409443,-71.882278,225.5,5,41.1,4.6,60,50.4,1914,47.241066,956,553,362,1708,OK,,,,,
S4,2020,3,11,0,0,28,45.409454,-71.882256,224.10001,10,41.1,4.6,60,50.4,1677,41.833,1407,640,396,2380,OK,,,,,
S1,2020,3,11,0,0,30,45.40947,-71.882225,222.8,10,41,4.6,60,50.4,1908,45.809525,932,538,352,1707,OK,,,,,
S4,2020,3,11,0,0,31,45.409481,-71.88221,222.10001,5,41,4.6,60,50.4,1674,42.628307,1427,650,402,2417,OK,,,,,
S1,2020,3,11,0,0,32,45.409485,-71.882195,221.8,10,41.1,4.6,60,50.4,1908,45.968582,934,539,353,1700,OK,,,,,
S4,2020,3,11,0,0,33,45.409489,-71.882187,221.5,10,41.1,4.6,60,50.4,1676,42.628307,1428,650,402,2418,OK,,,,,
S1,2020,3,11,0,0,34,45.4095,-71.882179,220.39999,10,41,4.6,60,50.4,1916,47.082008,952,551,361,1699,OK,,,,,
S4,2020,3,11,0,0,35,45.409512,-71.882156,219.5,10,41,4.6,60,50.4,1678,42.310184,1427,649,402,2417,OK,,,,,
S1,2020,3,11,0,0,36,45.409519,-71.882141,218.8,5,41.1,4.6,60,50.4,1918,47.241066,953,552,361,1681,OK,947,547.5,358.625,,SherGym
S4,2020,3,11,0,0,38,45.409523,-71.882133,218.60001,10,41.1,4.6,60,50.4,1677,42.469242,1431,651,403,2422,OK,,,,,
S1,2020,3,11,0,0,39,45.409527,-71.882126,218.2,5,41,4.6,60,50.4,1914,47.241066,956,553,362,1680,OK,,,,,
